Player Name,Team,Status,WAR,Base_Value,Contract_Value,Surplus_Value
Jake Cousins,nyy,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Giancarlo Stanton,nyy,,-1.5154284831743077,0.0,15000000.0,-15000000.0
Zack Wheeler,phi,"$42,000,000",4.7,42336000.0,42000000.0,336000.0
Rafael Marchán,phi,ARB2,3.021170687850236,23362566.15,7709646.83,15652919.32
Bryson Stott,phi,ARB 3,2.819079384918094,21357315.2,10678657.6,10678657.6
Kyle Tyler,phi,PRE-ARB,2.5,18191250.0,793800.0,17397450.0
Bryce Harper,phi,"$27,538,462",2.0512515147042865,13738543.15,25384615.0,-11646071.85
Orion Kerkering,phi,ARB 1,2.0,13230000.0,3307500.0,9922500.0
Cristopher Sanchez,phi,ARB 2,1.7,11245500.0,6500000.0,4745500.0
Tyler Phillips,phi,PRE-ARB,1.1,7276500.0,793800.0,6482700.0
Brandon Marsh,phi,ARB 3,0.681989934443149,4511363.42,4410000.0,101363.42
Trea Turner,phi,"$27,272,727",0.6456599209056387,4271040.38,27272727.0,-23001686.62
Max Lazar,phi,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
José Cuas,phi,ARB2,0.4,2646000.0,2756250.0,-110250.0
Tyler Gilbert,phi,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Kody Clemens,phi,ARB2,0.3974385445440537,2629055.97,2756250.0,-127194.03
Tanner Banks,phi,ARB2,0.3,1984500.0,2756250.0,-771750.0
Aaron Nola,phi,"$24,571,428",0.1,661500.0,24571429.0,-23909929.0
Jared Jones,pit,ARB 1,4.4,38367000.0,9591750.0,28775250.0
Paul Skenes,pit,PRE-ARB,3.9,32082750.0,793800.0,31288950.0
Oneil Cruz,pit,ARB2,2.168578741108385,14902722.56,4917898.44,9984824.11
Joshua Palacios,pit,ARB 1,1.351779157569214,8942019.13,2235504.78,6706514.35
Kyle Nicolas,pit,PRE-ARB,1.3,8599500.0,793800.0,7805700.0
Ke'Bryan Hayes,pit,,1.2856763644754703,8504749.15,7000000.0,1504749.15
Jack Suwinski,pit,ARB2,0.8102462775838356,5359779.13,2756250.0,2603529.13
Mitch Keller,pit,,0.7,4630500.0,18411500.0,-13781000.0
Carmen Mlodzinski,pit,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Joey Bart,pit,ARB 3,0.6665906192816633,4409496.95,4410000.0,-503.05
Bryan Reynolds,pit,,0.5875246773049491,3886475.74,15250000.0,-11363524.26
Joey Wentz,pit,ARB2,0.5,3307500.0,2756250.0,551250.0
Colin Holderman,pit,ARB 3,0.5,3307500.0,4410000.0,-1102500.0
Peter Strzelecki,pit,Pre-ARB,0.3,1984500.0,793800.0,1190700.0
Bailey Falter,pit,ARB 3,0.0,0.0,4410000.0,-4410000.0
Fernando Tatis Jr.,sd,,4.120383906937684,34667679.09,25714285.0,8953394.09
Randy Vasquez,sd,PRE-ARB,2.9,22160250.0,793800.0,21366450.0
Luis Campusano,sd,ARB 3,1.3385943191098526,8854801.42,4427400.71,4427400.71
Stephen Kolek,sd,ARB 1,1.0,6615000.0,1653750.0,4961250.0
Jeremiah Estrada,sd,ARB 1,1.0,6615000.0,1653750.0,4961250.0
Manny Machado,sd,"$39,090,909",0.9918393760900076,6561017.47,31818182.0,-25257164.53
Xander Bogaerts,sd,"$25,454,545",0.958368633454744,6339608.51,25454545.0,-19114936.49
Eguy Rosario,sd,ARB 1,0.7903852114624715,5228398.17,1307099.54,3921298.63
Sean Reynolds,sd,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Joe Musgrove,sd,"$20,000,000",0.5,3307500.0,20000000.0,-16692500.0
Jhony Brito,sd,ARB 1,0.5,3307500.0,1102500.0,2205000.0
Jake Cronenworth,sd,,0.4697409026501346,3107336.07,12285714.0,-9178377.93
Wandy Peralta,sd,Player,0.4,2646000.0,4450000.0,-1804000.0
Tom Cosgrove,sd,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Bryan Hoeing,sd,ARB2,0.4,2646000.0,2756250.0,-110250.0
Robert Suarez,sd,,0.4,2646000.0,8000000.0,-5354000.0
Yuki Matsui,sd,Opt-Out,0.3,1984500.0,6500000.0,-4515500.0
Alek Jacob,sd,PRE-ARB,0.2,1323000.0,793800.0,529200.0
Matt Waldron,sd,ARB 1,-0.0,0.0,1102500.0,-1102500.0
Yu Darvish,sd,"$15,000,000",-0.3,0.0,18000000.0,-18000000.0
Bryce Miller,sea,ARB2,3.8,31090500.0,10259865.0,20830635.0
Bryan Woo,sea,ARB 1,3.7,30098250.0,7524562.5,22573687.5
Julio Rodriguez,sea,ARB 3,3.627178406304501,29375677.74,19912500.0,9463177.74
Logan Gilbert,sea,ARB 4,2.9,22160250.0,11080125.0,11080125.0
George Kirby,sea,ARB 3,2.4,17199000.0,8599500.0,8599500.0
Cal Raleigh,sea,ARB 3,2.3174915735764463,16380310.14,8190155.07,8190155.07
Victor Robles,sea,Club,1.7018716490450152,11257880.96,9000000.0,2257880.96
Gregory Santos,sea,ARB2,1.7,11245500.0,3711015.0,7534485.0
Andres Munoz,sea,Club,1.1,7276500.0,8000000.0,-723500.0
Luis Castillo,sea,,1.0,6615000.0,24150000.0,-17535000.0
Collin Snider,sea,ARB2,0.8,5292000.0,2756250.0,2535750.0
Eduard Bazardo,sea,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Troy Taylor,sea,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Cody Bolton,sea,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Emerson Hancock,sea,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Gabe Speier,sea,ARB 3,0.3,1984500.0,4410000.0,-2425500.0
Tayler Saucedo,sea,ARB 3,0.2,1323000.0,4410000.0,-3087000.0
Luke Raley,sea,ARB2,-0.5134595645944654,0.0,2756250.0,-2756250.0
Hayden Birdsong,sf,PRE-ARB,3.7,30098250.0,793800.0,29304450.0
Keaton Winn,sf,ARB 1,3.4,27121500.0,6780375.0,20341125.0
Kyle Harrison,sf,ARB 1,2.9,22160250.0,5540062.5,16620187.5
Willy Adames,sf,"$31,142,857",2.192570554665155,15140781.33,26000000.0,-10859218.67
Logan Webb,sf,,1.5,9922500.0,23000000.0,-13077500.0
Sean Hjelle,sf,ARB 1,1.2,7938000.0,1984500.0,5953500.0
Camilo Doval,sf,ARB 3,1.1,7276500.0,4410000.0,2866500.0
Landen Roupp,sf,PRE-ARB,1.1,7276500.0,793800.0,6482700.0
Randy Rodriguez,sf,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Matt Chapman,sf,"$25,166,666",0.6464247425986571,4276099.67,25166667.0,-20890567.33
Erik Miller,sf,ARB 1,0.6,3969000.0,1102500.0,2866500.0
Mason Black,sf,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Heliot Ramos,sf,ARB2,0.5676368750576619,3754917.93,2756250.0,998667.93
Ryan Walker,sf,ARB2,0.5,3307500.0,2756250.0,551250.0
Austin Warren,sf,ARB 3,0.4,2646000.0,4410000.0,-1764000.0
Spencer Bivens,sf,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Tristan Beck,sf,ARB 1 (S2),0.3,1984500.0,1102500.0,882000.0
David Villar,sf,PRE-ARB,-0.8292869657737951,0.0,793800.0,-793800.0
Lars Nootbaar,stl,ARB 3,5.264558908072717,49805114.35,24902557.18,24902557.18
Iván Herrera,stl,ARB 1,4.530019141291679,40087153.24,10021788.31,30065364.93
Roddery Munoz,stl,PRE-ARB,3.2,25137000.0,793800.0,24343200.0
Brendan Donovan,stl,ARB 3,2.552784118913886,18715000.42,9357500.21,9357500.21
Michael McGreevy,stl,PRE-ARB,2.5,18191250.0,793800.0,17397450.0
Chris Roycroft,stl,PRE-ARB,1.7,11245500.0,793800.0,10451700.0
Alec Burleson,stl,ARB2,1.3883998183819897,9184264.8,3030807.38,6153457.42
Matthew Liberatore,stl,ARB2,0.9,5953500.0,2756250.0,3197250.0
John King,stl,ARB 4,0.8,5292000.0,4410000.0,882000.0
Ryan Fernandez,stl,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Nolan Gorman,stl,ARB2,0.6752041054385339,4466475.16,2756250.0,1710225.16
Sonny Gray,stl,Club,0.5,3307500.0,30000000.0,-26692500.0
Riley O'Brien,stl,ARB 1,0.5,3307500.0,1102500.0,2205000.0
Kyle Leahy,stl,ARB1,0.5,3307500.0,1102500.0,2205000.0
Willson Contreras,stl,,0.0389094715283147,257386.15,18500000.0,-18242613.85
Nolan Arenado,stl,,-0.3576259122396099,0.0,15000000.0,-15000000.0
Taj Bradley,tb,ARB 1,4.4,38367000.0,9591750.0,28775250.0
Shane Baz,tb,ARB 3,4.2,35721000.0,17860500.0,17860500.0
Ryan Pepiot,tb,ARB2,4.0,33075000.0,10914750.0,22160250.0
Joe Boyle,tb,PRE-ARB,3.4,27121500.0,793800.0,26327700.0
Jonathan Aranda,tb,ARB 1,1.526120087112269,10095284.38,2523821.09,7571463.28
Mason Montgomery,tb,PRE-ARB,1.4,9261000.0,793800.0,8467200.0
Ben Rortvedt,tb,ARB 3,0.9894280786908298,6545066.74,4410000.0,2135066.74
Hunter Bigge,tb,PRE-ARB,0.8,5292000.0,793800.0,4498200.0
Christopher Morel,tb,ARB2,0.7869004752978773,5205346.64,2756250.0,2449096.64
Manuel Rodriguez,tb,ARB2,0.7,4630500.0,2756250.0,1874250.0
Kevin Kelly,tb,ARB2,0.7,4630500.0,2756250.0,1874250.0
Taylor Walls,tb,ARB 3,0.6321231742691117,4181494.8,4410000.0,-228505.2
Garrett Cleavinger,tb,ARB 3,0.2,1323000.0,4410000.0,-3087000.0
Edwin Uceta,tb,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Josh Lowe,tb,ARB2,-0.2931745646113035,0.0,2756250.0,-2756250.0
Corey Seager,tex,"$31,500,000",3.424612328428428,27365715.83,32500000.0,-5134284.17
Jacob deGrom,tex,,2.5,18191250.0,37000000.0,-18808750.0
Kumar Rocker,tex,PRE-ARB,2.4,17199000.0,793800.0,16405200.0
Leody Taveras,tex,ARB 4,1.844982594887134,12204559.87,6102279.93,6102279.93
Nathan Eovaldi,tex,"$24,000,000",1.7,11245500.0,25000000.0,-13754500.0
Josh H. Smith,tex,ARB2,1.5968154959026677,10562934.51,3485768.39,7077166.12
Ezequiel Duran,tex,ARB2,1.0202609772777758,6749026.36,2756250.0,3992776.36
Cole Winn,tex,PRE-ARB,1.0,6615000.0,793800.0,5821200.0
Walter Pennington,tex,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Grant Anderson,tex,ARB 1,0.4,2646000.0,1102500.0,1543500.0
Jake Burger,tex,ARB2,0.3721280296654367,2461626.92,2756250.0,-294623.08
Josh Jung,tex,ARB2,0.3343920022303784,2212003.09,2756250.0,-544246.91
Gerson Garabito,tex,PRE-ARB,0.3,1984500.0,793800.0,1190700.0
Marcus Semien,tex,"$26,000,000",0.2911107019500873,1925697.29,25000000.0,-23074302.71
Matt Festa,tex,ARB2,0.2,1323000.0,2756250.0,-1433250.0
Cody Bradford,tex,ARB 1,-0.3,0.0,1102500.0,-1102500.0
Kyle Higashioka,tex,Mutual,-1.5648981126177397,0.0,7000000.0,-7000000.0
Jake Bloss,tor,PRE-ARB,3.4,27121500.0,793800.0,26327700.0
Andres Gimenez,tor,,2.3451848922719125,16655097.09,23571428.0,-6916330.91
Ernie Clement,tor,ARB 3,1.9087158507724709,12626155.35,6313077.68,6313077.68
Nick Robertson,tor,PRE-ARB,1.0,6615000.0,793800.0,5821200.0
Brett de Geus,tor,ARB 1,0.8,5292000.0,1323000.0,3969000.0
Tommy Nance,tor,ARB2,0.6,3969000.0,2756250.0,1212750.0
Easton Lucas,tor,PRE-ARB,0.6,3969000.0,793800.0,3175200.0
Alek Manoah,tor,ARB 3,0.6,3969000.0,4410000.0,-441000.0
Brendon Little,tor,PRE-ARB,0.5,3307500.0,793800.0,2513700.0
Ryan Burr,tor,ARB2,0.4,2646000.0,2756250.0,-110250.0
Michael Petersen,tor,PRE-ARB,0.3,1984500.0,793800.0,1190700.0
Nick Sandlin,tor,ARB 4,0.2,1323000.0,4410000.0,-3087000.0
José Berríos,tor,Opt-Out,-0.2,0.0,24714285.0,-24714285.0
MacKenzie Gore,wsh,ARB 3,4.0,33075000.0,16537500.0,16537500.0
DJ Herz,wsh,PRE-ARB,3.3,26129250.0,793800.0,25335450.0
Jake Irvin,wsh,ARB2,2.0,13230000.0,4365900.0,8864100.0
Keibert Ruiz,wsh,ARB 3,1.887123638481414,12483322.87,5375000.0,7108322.87
Alex Call,wsh,ARB2,1.6529189690793458,10934058.98,3608239.46,7325819.52
Juan Yepez,wsh,ARB 1,1.2139422127068034,8030227.74,2007556.93,6022670.8
Zach Brzykcy,wsh,PRE-ARB,0.9,5953500.0,793800.0,5159700.0
Robert Garcia,wsh,ARB 1,0.8,5292000.0,1323000.0,3969000.0
Joan Adon,wsh,ARB 1,0.7,4630500.0,1157625.0,3472875.0
Eduardo Salazar,wsh,PRE-ARB,0.7,4630500.0,793800.0,3836700.0
Joe La Sorsa,wsh,PRE-ARB,0.4,2646000.0,793800.0,1852200.0
Mitchell Parker,wsh,PRE-ARB,0.3,1984500.0,793800.0,1190700.0
Riley Adams,wsh,ARB 3,-0.2932097365299284,0.0,4410000.0,-4410000.0
