Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,WAR_batter,ERA,FIP,SIERA,K%_pit,BB%_pit,WAR_pitcher
Corbin Carroll,ari,FA,OF,34.0,3.187271915416977,39500980.77,,,25878.0,0.085083425,0.15728053,0.28501898,0.35208872,0.47990206,0.35683453,131.61574,92.16645,24.500613352147543,-3.8693752710241824,-8.297191433653978,3.187271915416977,,,,,,
Gabriel Moreno,ari,FA,C,35.0,1.994838417522436,23622785.33,,,22664.0,0.059675038,0.17695963,0.25773355,0.31014875,0.39377633,0.30769885,94.48631,88.79712,-0.6664448017027303,-3.699438627809286,5.014081797614899,1.994838417522436,,,,,,
Geraldo Perdomo,ari,FA,SS,35.0,1.720925025608214,20379115.47,,,22799.0,0.059318088,0.20073882,0.24941051,0.30229825,0.38247597,0.29998118,89.28038,88.83068,-4.619397221541985,-3.806904758093879,6.39014910697937,1.720925025608214,,,,,,
Brandon Pfaadt,ari,FA,SP,36.0,1.3,15394540.56,,,27782.0,,,,,,,,,,,,,4.0253563,4.3616285,4.475325,0.22210672,0.073880605,1.3
Justin Martinez,ari,FA,RP,33.0,0.6,7105172.57,,,24453.0,,,,,,,,,,,,,3.9859474,4.1672993,3.9908757,0.23585825,0.10982683,0.6
Ryan Thompson,ari,FA,RP,43.0,0.4,4736781.71,,,16647.0,,,,,,,,,,,,,4.330656,4.4632087,4.1953015,0.14706981,0.085292555,0.4
Kevin Ginkel,ari,FA,RP,41.0,0.4,4736781.71,,,19876.0,,,,,,,,,,,,,4.3398466,4.475152,4.187092,0.17763619,0.093026035,0.4
Seth Martinez,ari,FA,RP,40.0,0.4,4736781.71,,,21045.0,,,,,,,,,,,,,4.307001,4.479591,4.157824,0.16490152,0.08719,0.4
Bryce Jarvis,ari,FA,RP,37.0,0.4,4736781.71,,,27477.0,,,,,,,,,,,,,4.2375855,4.441769,4.112376,0.18237437,0.08715476,0.4
Alek Thomas,ari,FA,CF,35.0,0.3680622683730898,4358576.55,,,23792.0,0.055362087,0.22491924,0.23817769,0.2901108,0.3688887,0.2897741,81.95962,88.83491,-9.84741729061778,-4.3145736248698086,-1.1322169780731204,0.3680622683730898,,,,,,
Joe Mantiply,ari,FA,RP,44.0,0.3,3552586.28,,,14857.0,,,,,,,,,,,,,4.4385605,4.510809,4.2460723,0.15662116,0.08565885,0.3
A.J. Puk,ari,FA,RP,40.0,0.3,3552586.28,,,19343.0,,,,,,,,,,,,,4.3771477,4.513812,4.1770854,0.1737484,0.08435551,0.3
Kyle Nelson,ari,FA,RP,38.0,0.3,3552586.28,,,20515.0,,,,,,,,,,,,,4.3221025,4.489203,4.159164,0.18235424,0.08542457,0.3
Merrill Kelly,ari,FA,SP,46.0,0.2,2368390.86,,,11156.0,,,,,,,,,,,,,4.9100604,4.86309,4.964116,0.12885572,0.054095566,0.2
Eduardo Rodriguez,ari,FA,SP,42.0,-0.0,0.0,,,13164.0,,,,,,,,,,,,,4.870409,4.963217,5.043262,0.13323662,0.06178277,-0.0
Jordan Montgomery,ari,FA,SP,42.0,-0.0,0.0,,,16511.0,,,,,,,,,,,,,4.830304,4.9701934,5.0731397,0.13675903,0.065702036,-0.0
Ryne Nelson,ari,FA,SP,37.0,-0.2,0.0,,,26253.0,,,,,,,,,,,,,4.7519736,5.0697026,5.1685014,0.15928541,0.07617564,-0.2
Tommy Henry,ari,FA,SP,37.0,-0.2,0.0,,,26285.0,,,,,,,,,,,,,4.729288,5.0811343,5.1687202,0.16175663,0.07674597,-0.2
Ketel Marte,ari,FA,2B,41.0,-1.4075123313221052,0.0,,,13613.0,0.06361961,0.30069885,0.19170874,0.25662825,0.30532432,0.25595415,54.43089,88.26648,-27.16982746124268,-6.059355848701671,0.5343443393707275,-1.4075123313221052,,,,,,
Jake McCarthy,ari,FA,OF,37.0,-1.826826096564227,0.0,,,21622.0,0.062308107,0.24466363,0.2254302,0.2834567,0.34532523,0.27956328,73.82029,88.46256,-15.077345435212296,-4.636168557917699,-17.09059987681642,-1.826826096564227,,,,,,
Jose Herrera,ari,FA,C,38.0,-3.3017690287099217,0.0,,,17040.0,0.08410028,0.30866644,0.1831487,0.25764522,0.27179298,0.24931602,50.13418,86.06703,-30.569842492661824,-2.3923276306595653,-18.296384481652836,-3.3017690287099217,,,,,,
Lourdes Gurriel Jr.,ari,FA,LF,41.0,-4.1208057950935535,0.0,,,19238.0,0.060313698,0.33293495,0.17137696,0.23513009,0.26702356,0.2341167,38.92479,87.531815,-38.35485929977603,-6.464553225087002,-14.465702390670778,-4.1208057950935535,,,,,,
Eugenio Suarez,ari,FA,3B,43.0,-4.317954478409882,0.0,,,12552.0,0.059368126,0.38180196,0.14145854,0.20225923,0.21009156,0.2010042,14.233723,86.22011,-55.31491829709309,-6.2138241781212855,0.3115704631805416,-4.317954478409882,,,,,,
Pavin Smith,ari,FA,1B/RF,39.0,-4.910840887364977,0.0,,,19892.0,0.06826423,0.31581104,0.18409282,0.25301692,0.29503804,0.2511435,51.26035,87.90912,-29.633824598498457,-5.91371142771095,-31.479922793584365,-4.910840887364977,,,,,,
Anthony Maldonado,ath,FA,RP,37.0,0.5,5920977.14,,,26034.0,,,,,,,,,,,,,4.1471434,4.2935796,4.078662,0.20841423,0.10131696,0.5
Mason Miller,ath,FA,RP,36.0,0.5,5920977.14,,,31757.0,,,,,,,,,,,,,4.2151027,4.329853,4.061507,0.21802141,0.09640241,0.5
T.J. McFarland,ath,FA,RP,46.0,0.4,4736781.71,,,3237.0,,,,,,,,,,,,,4.328292,4.4563003,4.206176,0.14400885,0.08739646,0.4
Michel Otanez,ath,FA,RP,37.0,0.4,4736781.71,,,22533.0,,,,,,,,,,,,,4.150433,4.3840737,4.0455346,0.2198093,0.11023057,0.4
Jeffrey Springs,ath,FA,SP,42.0,0.0,0.0,,,17677.0,,,,,,,,,,,,,4.8213625,4.9343133,5.063528,0.14080563,0.06804376,0.0
Luis Severino,ath,FA,SP,41.0,-0.1,0.0,,,15890.0,,,,,,,,,,,,,4.814825,5.007665,5.100876,0.13909051,0.06698117,-0.1
J.J. Bleday,ath,FA,CF,37.0,-0.8113090918977032,0.0,,,26368.0,0.06506633,0.275854,0.20998597,0.2727902,0.33426276,0.27118024,66.98318,88.539764,-19.37109540729988,-5.374327356694266,-2.106624460220337,-0.8113090918977032,,,,,,
Shea Langeliers,ath,FA,C,37.0,-1.9809012634968477,0.0,,,25816.0,0.05932566,0.28027025,0.20723453,0.2665877,0.32824942,0.2660635,63.542145,88.50294,-21.99186002917406,-5.681530237197876,-10.640660239514158,-1.9809012634968477,,,,,,
Miguel Andujar,ath,FA,LF,40.0,-3.472997006545316,0.0,,,15878.0,0.060087595,0.31314215,0.18418074,0.24647579,0.2865327,0.24479719,47.19693,87.824295,-32.88436862608281,-6.178717334987596,-13.873502826690675,-3.472997006545316,,,,,,
Brent Rooker,ath,FA,LF,40.0,-4.979593386476205,0.0,,,19627.0,0.060108118,0.3597529,0.154901,0.21776749,0.23538418,0.21658184,25.988543,86.81473,-47.33613260490138,-6.490378654561937,-13.874722051620484,-4.979593386476205,,,,,,
Seth Brown,ath,FA,1B/LF,42.0,-7.622709875622379,0.0,,,18171.0,0.05854612,0.37893152,0.14296158,0.20289278,0.21113928,0.20158187,14.910565,86.23858,-55.01904447485761,-6.2830618978478014,-32.30166853201089,-7.622709875622379,,,,,,
Spencer Schwellenbach,atl,FA,SP,35.0,5.5,72531969.96,,,31846.0,,,,,,,,,,,,,2.4484875,2.941617,3.135493,0.3097115,0.053678934,5.5
Ronald Acuña Jr.,atl,FA,RF,37.0,1.2615549724966015,14939276.31,,,18401.0,0.07882505,0.19443211,0.26278585,0.3288039,0.43134305,0.32859692,110.37598,90.83836,10.037446714029082,-4.475311904679984,-12.100114202499393,1.2615549724966015,,,,,,
Nick Allen,atl,FA,SS,36.0,1.0642690557801042,12603025.5,,,22277.0,0.061567727,0.2191826,0.23768573,0.29324833,0.35814378,0.28808373,80.451,88.331566,-10.71321037339001,-3.9741259266156703,6.215954923033714,1.0642690557801042,,,,,,
Michael Harris II,atl,FA,CF,34.0,0.9595390398076382,11362817.44,,,25931.0,0.05653231,0.21456076,0.24633673,0.29783258,0.3893026,0.2998911,89.46017,89.27419,-4.665526855282666,-4.004758021328598,-0.827450656890869,0.9595390398076382,,,,,,
Bryce Elder,atl,FA,SP,36.0,0.6,7105172.57,,,27779.0,,,,,,,,,,,,,4.42177,4.6354113,4.760739,0.19340242,0.07913743,0.6
Aaron Bummer,atl,FA,RP,41.0,0.5,5920977.14,,,16258.0,,,,,,,,,,,,,4.100061,4.3332267,3.965915,0.17962451,0.08894642,0.5
Angel Perdomo,atl,FA,RP,41.0,0.5,5920977.14,,,17759.0,,,,,,,,,,,,,4.050006,4.3117146,3.9379373,0.18728027,0.092636354,0.5
Pierce Johnson,atl,FA,RP,44.0,0.4,4736781.71,,,13435.0,,,,,,,,,,,,,4.279339,4.43079,4.135326,0.15647422,0.087942995,0.4
Dylan Lee,atl,FA,RP,40.0,0.4,4736781.71,,,19996.0,,,,,,,,,,,,,4.313385,4.4321895,4.1093154,0.19712923,0.087537766,0.4
Daysbel Hernández,atl,FA,RP,38.0,0.4,4736781.71,,,20271.0,,,,,,,,,,,,,4.232197,4.367119,4.1011233,0.20596303,0.1006069,0.4
Joe Jimenez,atl,FA,RP,40.0,0.3,3552586.28,,,15761.0,,,,,,,,,,,,,4.338439,4.4860473,4.153527,0.18487957,0.08759616,0.3
Raisel Iglesias,atl,FA,RP,45.0,0.3,3552586.28,,,17130.0,,,,,,,,,,,,,4.4468904,4.4983935,4.2292037,0.16312253,0.085119754,0.3
Chris Sale,atl,FA,SP,46.0,0.1,1184195.43,,,10603.0,,,,,,,,,,,,,4.8810287,4.902407,5.0218525,0.12937658,0.058085795,0.1
Reynaldo López,atl,FA,SP,41.0,-0.1,0.0,,,16400.0,,,,,,,,,,,,,4.8244567,5.0305824,5.1477327,0.14292534,0.07062362,-0.1
Austin Riley,atl,FA,3B,38.0,-0.5224262726071582,0.0,,,18360.0,0.061717227,0.27631602,0.21014734,0.2713692,0.3376749,0.27148527,67.142876,88.81687,-19.214862183826725,-5.67269432824105,0.8665609169006347,-0.5224262726071582,,,,,,
Jarred Kelenic,atl,FA,OF,35.0,-0.6419584835308715,0.0,,,22558.0,0.056903612,0.23889841,0.23184109,0.28583327,0.36309925,0.28565896,79.01622,88.8626,-11.955169096225644,-4.606762368930504,-8.630479797063378,-0.6419584835308715,,,,,,
Ozzie Albies,atl,FA,2B,38.0,-0.8227638150799688,0.0,,,16556.0,0.056605708,0.27273586,0.20982651,0.26674712,0.32623658,0.2655622,63.28606,88.44694,-22.248625935577763,-5.615996976848692,0.9003194010257718,-0.8227638150799688,,,,,,
Luke Williams,atl,FA,2B,38.0,-2.327027171587569,0.0,,,19931.0,0.07423965,0.3197556,0.17350581,0.23847027,0.24104029,0.22905496,37.112785,85.0063,-40.947460726993846,-1.6634859354235232,0.9048622572422028,-2.327027171587569,,,,,,
Orlando Arcia,atl,FA,SS,40.0,-2.380411807274692,0.0,,,13185.0,0.056235474,0.3372362,0.1690412,0.22937158,0.25968605,0.22864605,35.463696,87.414665,-41.15689872823111,-6.709035204257816,5.636680097579956,-2.380411807274692,,,,,,
Matt Olson,atl,FA,1B,41.0,-4.078212733138872,0.0,,,14344.0,0.06745705,0.34059528,0.16651182,0.23615442,0.26307368,0.23454557,38.40549,87.35488,-38.1351940137584,-6.214694239315577,-14.517814655303956,-4.078212733138872,,,,,,
Marcell Ozuna,atl,FA,DH,44.0,-4.643092623865949,0.0,,,10324.0,0.07130875,0.351009,0.1583744,0.23057298,0.24855913,0.228983,33.468025,86.95138,-40.98431711371352,-5.91920872378978,-17.5,-4.643092623865949,,,,,,
Sean Murphy,atl,FA,C,40.0,-6.914297785220741,0.0,,,19352.0,0.0561654,0.36813226,0.15036574,0.21071143,0.22860047,0.21095663,21.774637,86.83879,-50.217334270477295,-6.86914105899632,-29.574861089306644,-6.914297785220741,,,,,,
Chadwick Tromp,atl,FA,C,40.0,-8.144341247552969,0.0,,,16953.0,0.053783584,0.3754165,0.14606723,0.1911136,0.18280473,0.1785025,3.1085613,83.36023,-66.84018289752123,-1.2240841024322435,-30.65149534968262,-8.144341247552969,,,,,,
Eli White,atl,FA,DH,41.0,-8.146473977893038,0.0,,,19346.0,0.0428305,0.41266164,0.13048199,0.16684124,0.16629449,0.15871936,-12.915479,84.06484,-76.97301030740505,-4.263652799563715,-17.5,-8.146473977893038,,,,,,
Gunnar Henderson,bal,FA,SS,34.0,6.735791899686101,90824708.93,,,26289.0,0.11512857,0.14183299,0.30263114,0.3930819,0.5287749,0.3949338,155.5346,94.54397,44.01486803264153,-3.466187086924037,6.560861547589302,6.735791899686101,,,,,,
Grayson Rodriguez,bal,FA,SP,35.0,4.8,62170259.97,,,24492.0,,,,,,,,,,,,,2.7553413,3.1723824,3.3756084,0.29896712,0.059389044,4.8
Colin Selby,bal,FA,RP,37.0,0.5,5920977.14,,,24986.0,,,,,,,,,,,,,4.136347,4.3540936,4.0780263,0.20797655,0.10662674,0.5
Seranthony Dominguez,bal,FA,RP,40.0,0.4,4736781.71,,,19249.0,,,,,,,,,,,,,4.3690104,4.484293,4.156883,0.1872329,0.08852307,0.4
Cionel Perez,bal,FA,RP,39.0,0.4,4736781.71,,,19614.0,,,,,,,,,,,,,4.2695446,4.4650044,4.1461706,0.16840981,0.089068234,0.4
Gregory Soto,bal,FA,RP,40.0,0.4,4736781.71,,,19677.0,,,,,,,,,,,,,4.28445,4.4422626,4.1419735,0.19027595,0.096768826,0.4
Félix Bautista,bal,FA,RP,40.0,0.4,4736781.71,,,20666.0,,,,,,,,,,,,,4.3380413,4.447537,4.1102715,0.1995746,0.09149846,0.4
Yennier Cano,bal,FA,RP,41.0,0.4,4736781.71,,,25911.0,,,,,,,,,,,,,4.3440185,4.4740005,4.1893682,0.17745028,0.09367771,0.4
Keegan Akin,bal,FA,RP,40.0,0.3,3552586.28,,,19362.0,,,,,,,,,,,,,4.405747,4.524357,4.2045636,0.16954595,0.0836457,0.3
Bryan Baker,bal,FA,RP,40.0,0.3,3552586.28,,,19804.0,,,,,,,,,,,,,4.377115,4.510157,4.2011547,0.16794342,0.08653855,0.3
Kyle Bradish,bal,FA,SP,38.0,0.3,3552586.28,,,24586.0,,,,,,,,,,,,,4.7344303,4.773991,4.895264,0.1679067,0.092879534,0.3
Zach Eflin,bal,FA,SP,41.0,0.2,2368390.86,,,13774.0,,,,,,,,,,,,,4.8262663,4.830529,4.938907,0.1392773,0.06121148,0.2
Cade Povich,bal,FA,SP,35.0,0.1,1184195.43,,,30055.0,,,,,,,,,,,,,4.562303,4.91985,5.019395,0.18071508,0.07822144,0.1
Albert Suarez,bal,FA,SP,45.0,0.0,0.0,,,6175.0,,,,,,,,,,,,,4.915489,4.9449067,5.035284,0.1280312,0.05766235,0.0
Trevor Rogers,bal,FA,SP,37.0,-0.1,0.0,,,22286.0,,,,,,,,,,,,,4.674895,5.0222526,5.122749,0.16835499,0.07761851,-0.1
Adley Rutschman,bal,FA,C,37.0,-0.1036873994055418,0.0,,,26288.0,0.057498407,0.22338267,0.2387158,0.29215696,0.37127832,0.29204658,83.15144,89.075745,-8.683460694987598,-4.527526174206287,-6.7063677685974135,-0.1036873994055418,,,,,,
Tyler Wells,bal,FA,SP,40.0,-0.2,0.0,,,20000.0,,,,,,,,,,,,,4.819324,5.0509877,5.161874,0.14374952,0.070699796,-0.2
Dean Kremer,bal,FA,SP,39.0,-0.3,0.0,,,19350.0,,,,,,,,,,,,,4.8302455,5.094226,5.202612,0.145039,0.071883425,-0.3
Emmanuel Rivera,bal,FA,3B,39.0,-1.7558980437431178,0.0,,,19890.0,0.057537608,0.30452713,0.19016734,0.25014603,0.2970553,0.24935062,50.70054,88.06151,-30.55212028724391,-6.290780520066619,0.7338818550109862,-1.7558980437431178,,,,,,
Ryan Mountcastle,bal,FA,1B,38.0,-2.4234750061018966,0.0,,,18373.0,0.057733294,0.2790788,0.20684473,0.26516905,0.32509223,0.26454374,62.31398,88.486885,-22.770278517792864,-5.7509055733680725,-14.13008909225464,-2.4234750061018966,,,,,,
Cedric Mullins,bal,FA,CF,40.0,-2.745458050584748,0.0,,,17929.0,0.06156887,0.32498685,0.1770187,0.24106474,0.27584758,0.23931676,43.018818,87.61329,-35.691414844699025,-6.238757378887385,-3.876534795761109,-2.745458050584748,,,,,,
Ramon Urias,bal,FA,3B,41.0,-2.907619260104038,0.0,,,18795.0,0.060745493,0.34275538,0.16507865,0.22927697,0.2559712,0.22824536,34.463814,87.307884,-41.3621313310251,-6.5302801807411015,0.4965246391296385,-2.907619260104038,,,,,,
Jorge Mateo,bal,FA,2B,40.0,-3.4642617923321875,0.0,,,17273.0,0.053459723,0.3493462,0.16093963,0.21860124,0.24214564,0.21804321,27.892746,87.07762,-46.5876251081141,-6.908098091371357,0.644739511013031,-3.4642617923321875,,,,,,
Daz Cameron,bal,FA,OF,38.0,-4.02707510372177,0.0,,,18353.0,0.05400348,0.31095812,0.18605295,0.24308874,0.2860789,0.242248,46.16098,87.808266,-34.19004943894176,-6.509247188223526,-17.667257512925037,-4.02707510372177,,,,,,
Ryan O'Hearn,bal,FA,1B/RF,41.0,-4.897421737993089,0.0,,,16442.0,0.061459076,0.32930487,0.17375094,0.23831221,0.27193245,0.23716561,41.08702,87.60905,-36.79322160453331,-6.367013594135642,-23.73571595728032,-4.897421737993089,,,,,,
Tyler O'Neill,bal,FA,OF,40.0,-6.149111965231994,0.0,,,15711.0,0.0595547,0.3700224,0.14869669,0.20994082,0.22147436,0.20846242,20.11076,86.43428,-51.494859520981954,-6.2957559077767655,-21.371899954131813,-6.149111965231994,,,,,,
René Pinto,bal,FA,C,38.0,-7.584065387122534,0.0,,,19859.0,0.03593183,0.38558596,0.13983425,0.17819086,0.19087937,0.17903866,0.60633147,85.8283,-66.56556503656434,-7.397231322247535,-19.26226255860596,-7.584065387122534,,,,,,
Gary Sánchez,bal,FA,C,42.0,-8.64835947386165,0.0,,,11442.0,0.05846787,0.37777966,0.14361422,0.20418201,0.21426627,0.20341876,16.074125,86.3802,-54.07819533348083,-6.451851257588714,-43.12509437639161,-8.64835947386165,,,,,,
Triston Casas,bos,FA,1B,35.0,1.8823561584757504,22290775.57,,,22514.0,0.103463784,0.21862228,0.26231235,0.34699926,0.45516586,0.34422642,122.52902,92.4972,18.042800449743503,-4.866591969039291,-13.63033625125885,1.8823561584757504,,,,,,
Garrett Crochet,bos,FA,SP,36.0,1.4,16578735.99,,,27463.0,,,,,,,,,,,,,3.9867687,4.3084884,4.434561,0.22653791,0.07388134,1.4
Vaughn Grissom,bos,FA,2B,34.0,1.0171896372905749,12045513.18,,,26031.0,0.056307953,0.20821199,0.24587,0.2972713,0.3775891,0.29585856,86.472206,88.71783,-6.730980442791449,-3.796515399590135,1.5947361642122266,1.0171896372905749,,,,,,
Rafael Devers,bos,FA,3B,38.0,0.61186342979394,7245658.76,,,17350.0,0.066302,0.24524164,0.23048952,0.292051,0.37267,0.29217574,82.70162,89.56273,-8.617303900602385,-5.153829931514338,0.8661773204803467,0.61186342979394,,,,,,
Justin Slaten,bos,FA,RP,37.0,0.5,5920977.14,,,25648.0,,,,,,,,,,,,,4.159161,4.2825685,4.06742,0.20835136,0.09593234,0.5
Aroldis Chapman,bos,FA,RP,47.0,0.4,4736781.71,,,10233.0,,,,,,,,,,,,,4.322591,4.4391313,4.182276,0.1506201,0.08792402,0.4
Brennan Bernardino,bos,FA,RP,43.0,0.4,4736781.71,,,16835.0,,,,,,,,,,,,,4.27772,4.432025,4.133207,0.15512492,0.08714655,0.4
Greg Weissert,bos,FA,RP,40.0,0.4,4736781.71,,,20375.0,,,,,,,,,,,,,4.2982955,4.4678864,4.14164,0.16335241,0.086147524,0.4
Josh Winckowski,bos,FA,RP,37.0,0.4,4736781.71,,,22387.0,,,,,,,,,,,,,4.2677917,4.4557056,4.1241875,0.18277016,0.08540521,0.4
Brayan Bello,bos,FA,SP,36.0,0.4,4736781.71,,,23920.0,,,,,,,,,,,,,4.4118304,4.742442,4.847914,0.19580707,0.0788979,0.4
Chris Murphy,bos,FA,RP,37.0,0.4,4736781.71,,,26214.0,,,,,,,,,,,,,4.243062,4.4443903,4.1405015,0.18705936,0.09015366,0.4
Luis Guerrero,bos,FA,RP,34.0,0.4,4736781.71,,,31184.0,,,,,,,,,,,,,4.2641635,4.3764224,4.092421,0.19754803,0.078957066,0.4
Justin Wilson,bos,FA,RP,47.0,0.3,3552586.28,,,4301.0,,,,,,,,,,,,,4.4282312,4.4848795,4.251048,0.15032491,0.084771514,0.3
Cam Booser,bos,FA,RP,43.0,0.3,3552586.28,,,16061.0,,,,,,,,,,,,,4.4133415,4.504873,4.2372866,0.16131794,0.08916683,0.3
Zack Kelly,bos,FA,RP,40.0,0.3,3552586.28,,,20349.0,,,,,,,,,,,,,4.34078,4.495859,4.1736608,0.16738035,0.08656091,0.3
Chase Shugart,bos,FA,RP,38.0,0.3,3552586.28,,,21544.0,,,,,,,,,,,,,4.3257513,4.4868064,4.1727576,0.18238771,0.087460466,0.3
Richard Fitts,bos,FA,SP,35.0,-0.0,0.0,,,30160.0,,,,,,,,,,,,,4.6600614,4.9758677,5.1048784,0.16366613,0.077733345,-0.0
Lucas Giolito,bos,FA,SP,40.0,-0.2,0.0,,,15474.0,,,,,,,,,,,,,4.799784,5.0377164,5.158858,0.15161179,0.07449817,-0.2
Tanner Houck,bos,FA,SP,39.0,-0.2,0.0,,,19879.0,,,,,,,,,,,,,4.8789706,5.084762,5.216618,0.14149684,0.07299499,-0.2
Kutter Crawford,bos,FA,SP,39.0,-0.2,0.0,,,20531.0,,,,,,,,,,,,,4.767964,5.056231,5.1685376,0.15448835,0.074806295,-0.2
Garrett Whitlock,bos,FA,SP,39.0,-0.3,0.0,,,20191.0,,,,,,,,,,,,,4.864536,5.096985,5.205664,0.14307599,0.07202271,-0.3
Jarren Duran,bos,FA,OF,38.0,-1.99548956007948,0.0,,,24617.0,0.057073537,0.27765855,0.20765719,0.2654564,0.32620063,0.2649859,62.70405,88.51061,-22.5438128506265,-5.741682273801416,-10.171520687967975,-1.99548956007948,,,,,,
Trevor Story,bos,FA,SS,42.0,-4.537903888789767,0.0,,,12564.0,0.054828312,0.38499808,0.1413956,0.18940237,0.184131,0.17964354,2.5557504,84.01205,-66.25574699843803,-2.5558048544917256,5.43887561917305,-4.537903888789767,,,,,,
Rob Refsnyder,bos,FA,OF,44.0,-5.006442610543861,0.0,,,13770.0,0.075534895,0.34705567,0.16066723,0.23541178,0.25226715,0.23302236,36.203846,86.85513,-38.915375564156506,-5.465360690914167,-23.583619451876142,-5.006442610543861,,,,,,
Connor Wong,bos,FA,C,39.0,-6.776210126729379,0.0,,,19896.0,0.0493757,0.35913533,0.1550766,0.20820132,0.2266993,0.20769787,20.854984,86.713806,-51.8864576758408,-7.01327090151608,-26.408348788208016,-6.776210126729379,,,,,,
Romy Gonzalez,bos,FA,2B/3B,38.0,-7.320498522971636,0.0,,,21562.0,0.03997118,0.3938481,0.1407833,0.16971907,0.16304454,0.15405203,-13.646621,82.75278,-79.3635923310024,-2.161833243153524,-9.116678074583104,-7.320498522971636,,,,,,
Justin Steele,chc,FA,SP,39.0,3.1,38338326.98,,,17312.0,,,,,,,,,,,,,3.2051926,3.7208495,3.9098396,0.26232642,0.06456336,3.1
Kyle Tucker,chc,FA,RF,38.0,1.0981731293346888,13004515.99,,,18345.0,0.07973104,0.19455667,0.2602242,0.32684118,0.42538017,0.32628128,107.92092,90.51423,8.851386971589998,-4.315804114448838,-12.674704313278198,1.0981731293346888,,,,,,
Jordan Wicks,chc,FA,SP,35.0,0.9,10657758.85,,,30094.0,,,,,,,,,,,,,4.2185235,4.524703,4.618158,0.21383734,0.07718547,0.9
Shota Imanaga,chc,FA,SP,41.0,0.8,9473563.42,,,33829.0,,,,,,,,,,,,,4.135874,4.536965,4.7087584,0.19518432,0.07263069,0.8
Nico Hoerner,chc,FA,SS/2B,38.0,0.6750966076104971,7994463.16,,,21479.0,0.062417332,0.24295843,0.22392173,0.2821356,0.3403726,0.2778305,72.041,88.35114,-15.964860049689689,-4.717517212266102,8.397105892921672,0.6750966076104971,,,,,,
Luke Little,chc,FA,RP,34.0,0.6,7105172.57,,,28036.0,,,,,,,,,,,,,3.8399518,4.2274394,3.9121528,0.25613892,0.123139665,0.6
Jack Neely,chc,FA,RP,35.0,0.6,7105172.57,,,30106.0,,,,,,,,,,,,,4.0844464,4.232189,4.0169744,0.22587232,0.10474165,0.6
Porter Hodge,chc,FA,RP,34.0,0.5,5920977.14,,,26413.0,,,,,,,,,,,,,4.0042467,4.278009,4.010885,0.23643957,0.116560094,0.5
Daniel Palencia,chc,FA,RP,35.0,0.5,5920977.14,,,27914.0,,,,,,,,,,,,,4.18628,4.2993946,4.0404243,0.22378705,0.09645608,0.5
Tyson Miller,chc,FA,RP,39.0,0.4,4736781.71,,,19976.0,,,,,,,,,,,,,4.3051443,4.4780474,4.1718483,0.18315981,0.091319494,0.4
Nate Pearson,chc,FA,RP,38.0,0.4,4736781.71,,,20160.0,,,,,,,,,,,,,4.296322,4.479367,4.1312366,0.18217735,0.08668635,0.4
Ethan Roberts,chc,FA,RP,37.0,0.4,4736781.71,,,24930.0,,,,,,,,,,,,,4.3054404,4.458218,4.138859,0.19449458,0.0891204,0.4
Julian Merryweather,chc,FA,RP,43.0,0.3,3552586.28,,,16703.0,,,,,,,,,,,,,4.3945165,4.5020823,4.22831,0.15422674,0.08669567,0.3
Keegan Thompson,chc,FA,RP,40.0,0.3,3552586.28,,,19795.0,,,,,,,,,,,,,4.3200946,4.488154,4.174218,0.17046492,0.08975184,0.3
Eli Morgan,chc,FA,RP,39.0,0.3,3552586.28,,,20203.0,,,,,,,,,,,,,4.3536406,4.5042458,4.183402,0.17832512,0.08695528,0.3
Jameson Taillon,chc,FA,SP,43.0,0.0,0.0,,,11674.0,,,,,,,,,,,,,5.0533485,4.935482,4.9324474,0.120303124,0.046650745,0.0
Javier Assad,chc,FA,SP,37.0,-0.3,0.0,,,21741.0,,,,,,,,,,,,,4.823731,5.102174,5.2234406,0.14756969,0.074437894,-0.3
Miles Mastrobuoni,chc,FA,3B/SS,39.0,-0.6827606480335142,0.0,,,20017.0,0.08176851,0.31822634,0.17739962,0.25116083,0.26441824,0.24396417,45.90412,86.14306,-33.31103720897582,-3.037927063414827,10.756691798045216,-0.6827606480335142,,,,,,
Cody Bellinger,chc,FA,1B/CF,39.0,-3.5452682035511924,0.0,,,15998.0,0.058719687,0.2895429,0.19924006,0.25905252,0.3113211,0.25784302,56.925304,88.27322,-26.202356850228657,-5.9628050099127,-21.47968465827732,-3.5452682035511924,,,,,,
Ian Happ,chc,FA,LF,40.0,-3.734694511507434,0.0,,,17919.0,0.07287912,0.33704227,0.16882275,0.24182,0.2666854,0.23895313,41.490707,87.23112,-35.87766591223275,-5.747326610726304,-13.876231813430786,-3.734694511507434,,,,,,
Seiya Suzuki,chc,FA,RF,40.0,-3.7775891317983423,0.0,,,30116.0,0.06365532,0.32954022,0.17444012,0.24063379,0.27470985,0.239131,42.523006,87.60735,-35.78655912236469,-6.261419802904129,-13.873612689971925,-3.7775891317983423,,,,,,
Dansby Swanson,chc,FA,SS,41.0,-4.947741284761224,0.0,,,18314.0,0.047077373,0.40462193,0.13093357,0.17964083,0.18660434,0.17985226,-0.5329722,85.85702,-66.14884134327494,-6.768590973224491,5.528349602222443,-4.947741284761224,,,,,,
