Player Name,Team,Status,WAR,Base_Value,Contract_Value,Surplus_Value
Tommy Edman,lad,arbitration-bypassed,0.7137904551121503,4282742.73,8400000.0,-4117257.27
Ryan Brasier,lad,"$4,500,000",0.6,3600000.0,4500000.0,-900000.0
Anthony Banda,lad,Estimate,0.6,3600000.0,1200000.0,2400000.0
Michael Kopech,lad,Estimate,0.6,3600000.0,5200000.0,-1600000.0
Blake Treinen,lad,-,0.5,3000000.0,11000000.0,-8000000.0
Landon Knack,lad,Estimate,0.4,2400000.0,800000.0,1600000.0
Will Smith,lad,ARB 3,0.1,600000.0,11000000.0,-10400000.0
Alex Vesia,lad,Estimate,0.1,600000.0,2200000.0,-1600000.0
Miguel Rojas,lad,Club,-0.7457415829836253,0.0,5000000.0,-5000000.0
James Outman,lad,Estimate,-0.8389524274375378,0.0,800000.0,-800000.0
Chris Taylor,lad,,-1.071679232306863,0.0,13000000.0,-13000000.0
Austin Barnes,lad,Club,-1.2259810953035115,0.0,3500000.0,-3500000.0
Max Meyer,mia,Estimate,4.1,31200000.0,800000.0,30400000.0
Ryan Weathers,mia,Estimate,3.6,26400000.0,800000.0,25600000.0
Edward Cabrera,mia,Estimate,3.3,23700000.0,2500000.0,21200000.0
Jesús Luzardo,mia,Estimate,2.3,14700000.0,8600000.0,6100000.0
Jesús Sánchez,mia,Estimate,2.229266600073988,14063399.4,3200000.0,10863399.4
Jonah Bride,mia,Estimate,1.7319651377651584,10391790.83,800000.0,9591790.83
Anthony Bender,mia,Estimate,1.3,7800000.0,3200000.0,4600000.0
Declan Cronin,mia,Estimate,1.2,7200000.0,800000.0,6400000.0
Anthony Veneziano,mia,Estimate,1.2,7200000.0,800000.0,6400000.0
Nick Fortes,mia,Estimate,1.1558019164680104,6934811.5,1350000.0,5584811.5
Vidal Brujan,mia,Estimate,1.1026647788861137,6615988.67,800000.0,5815988.67
Calvin Faucher,mia,Estimate,1.0,6000000.0,800000.0,5200000.0
George Soriano,mia,Estimate,1.0,6000000.0,800000.0,5200000.0
Andrew Nardi,mia,Estimate,1.0,6000000.0,800000.0,5200000.0
Jesus Tinoco,mia,Estimate,0.8,4800000.0,800000.0,4000000.0
Braxton Garrett,mia,Estimate,0.6,3600000.0,2800000.0,800000.0
Adam Mazur,mia,Estimate,0.6,3600000.0,800000.0,2800000.0
Valente Bellozo,mia,Estimate,0.2,1200000.0,800000.0,400000.0
Lake Bachar,mia,Estimate,0.1,600000.0,800000.0,-200000.0
Kyle Stowers,mia,Estimate,-0.3561544157834191,0.0,800000.0,-800000.0
Derek Hill,mia,Estimate,-1.3451526649860353,0.0,800000.0,-800000.0
Freddy Peralta,mil,Club,4.1,31200000.0,8000000.0,23200000.0
William Contreras,mil,Estimate,3.725044305440077,27525398.75,3500000.0,24025398.75
Christian Yelich,mil,,2.7471000162128707,18723900.15,22000000.0,-3276099.85
Rhys Hoskins,mil,Player,1.8783147409037908,11269888.45,18000000.0,-6730111.55
Nestor Cortes,mil,Estimate,1.8,10800000.0,8300000.0,2500000.0
Robert Gasser,mil,Estimate,1.8,10800000.0,800000.0,10000000.0
Aaron Ashby,mil,ARB 1,1.7,10200000.0,3450000.0,6750000.0
Abner Uribe,mil,Estimate,1.4,8400000.0,800000.0,7600000.0
Elvis Peguero,mil,Estimate,1.3,7800000.0,800000.0,7000000.0
Nick Mears,mil,Estimate,1.3,7800000.0,900000.0,6900000.0
J.B. Bukauskas,mil,Estimate,1.1,6600000.0,800000.0,5800000.0
Bryan Hudson,mil,Estimate,1.0,6000000.0,800000.0,5200000.0
Tyler Jay,mil,Estimate,0.8,4800000.0,800000.0,4000000.0
Trevor Megill,mil,Estimate,0.7,4200000.0,2125000.0,2075000.0
Tobias Myers,mil,Estimate,0.5,3000000.0,800000.0,2200000.0
Jared Koenig,mil,Estimate,0.5,3000000.0,800000.0,2200000.0
Joel Payamps,mil,Estimate,0.4,2400000.0,4670000.0,-2270000.0
Garrett Mitchell,mil,Estimate,0.0043260939557159,25956.56,800000.0,-774043.44
Aaron Civale,mil,Estimate,-0.0,0.0,9700000.0,-9700000.0
Eric Haase,mil,Arb Avoided,-1.5831857782582537,0.0,1350000.0,-1350000.0
Royce Lewis,min,Estimate,3.696617556879173,27269558.01,1925000.0,25344558.01
Zebby Matthews,min,Estimate,3.6,26400000.0,800000.0,25600000.0
Pablo López,min,,3.2,22800000.0,21750000.0,1050000.0
Carlos Correa,min,,3.12835258595796,22155173.27,37333333.0,-15178159.73
Joe Ryan,min,Estimate,2.7,18300000.0,3650000.0,14650000.0
Jose Miranda,min,Estimate,2.469065491931865,16221589.43,800000.0,15421589.43
Ryan Jeffers,min,Estimate,2.3052725551058755,14747453.0,6100000.0,8647453.0
Griffin Jax,min,Estimate,2.3,14700000.0,2810000.0,11890000.0
Jhoan Duran,min,Estimate,2.3,14700000.0,1770000.0,12930000.0
Chris Paddack,min,,2.2,13800000.0,7500000.0,6300000.0
Trevor Larnach,min,Estimate,2.174019525689717,13566175.73,2100000.0,11466175.73
Byron Buxton,min,,2.0410908446500016,12369817.6,15142857.0,-2773039.4
Matt Wallner,min,Estimate,2.02232373516613,12200913.62,800000.0,11400913.62
David Festa,min,Estimate,1.9,11400000.0,800000.0,10600000.0
Bailey Ober,min,Estimate,1.3,7800000.0,3700000.0,4100000.0
Willi Castro,min,Estimate,1.2182599130351566,7309559.48,6800000.0,509559.48
Kody Funderburk,min,Estimate,0.9,5400000.0,800000.0,4600000.0
Cole Sands,min,Estimate,0.8,4800000.0,800000.0,4000000.0
Ronny Henriquez,min,Estimate,0.8,4800000.0,800000.0,4000000.0
Brock Stewart,min,Arb Avoided,0.6,3600000.0,800000.0,2800000.0
Jorge Alcala,min,Club,0.5,3000000.0,1500000.0,1500000.0
Michael Tonkin,min,Arb Avoided,0.4,2400000.0,1000000.0,1400000.0
Christian Vazquez,min,"$10,000,000",-0.6376319559887421,0.0,10000000.0,-10000000.0
Juan Soto,nym,,6.622105508142851,61465266.1,51875000.0,9590266.1
Tylor Megill,nym,Estimate,4.7,38400000.0,2300000.0,36100000.0
Frankie Montas,nym,,3.7,27300000.0,17000000.0,10300000.0
Francisco Lindor,nym,"$34,100,000",3.336052657511759,24024473.92,33800000.0,-9775526.08
Francisco Alvarez,nym,Estimate,3.16053212165675,22444789.09,800000.0,21644789.09
David Peterson,nym,Estimate,2.8,19200000.0,5500000.0,13700000.0
Dedniel Nunez,nym,Estimate,2.4,15600000.0,800000.0,14800000.0
Brandon Nimmo,nym,"$20,500,000",2.1550931585049224,13395838.43,20250000.0,-6854161.57
Mark Vientos,nym,Estimate,1.9018168280017536,11410900.97,800000.0,10610900.97
Clay Holmes,nym,,1.9,11400000.0,13000000.0,-1600000.0
Brett Baty,nym,Estimate,1.8759189784405577,11255513.87,800000.0,10455513.87
Christian Scott,nym,Estimate,1.2,7200000.0,800000.0,6400000.0
Luis Torrens,nym,Estimate,1.1809572586370385,7085743.55,1700000.0,5385743.55
Edwin Diaz,nym,,0.9,5400000.0,14400000.0,-9000000.0
Tyrone Taylor,nym,Estimate,0.8123751260060766,4874250.76,3000000.0,1874250.76
Sean Manaea,nym,,0.8,4800000.0,13500000.0,-8700000.0
Sean Reid-Foley,nym,Arb Avoided,0.8,4800000.0,800000.0,4000000.0
Danny Young,nym,Estimate,0.8,4800000.0,800000.0,4000000.0
Paul Blackburn,nym,Estimate,0.7,4200000.0,6000000.0,-1800000.0
Reed Garrett,nym,Estimate,0.7,4200000.0,800000.0,3400000.0
Jeff McNeil,nym,,0.4851243588613296,2910746.15,15750000.0,-12839253.85
Kevin Herget,nym,Estimate,0.4,2400000.0,800000.0,1600000.0
Huascar Brazoban,nym,Estimate,0.2,1200000.0,800000.0,400000.0
Jose Azocar,nym,Estimate,-0.0738244346815445,0.0,800000.0,-800000.0
Starling Marte,nym,"$20,750,000",-1.0467306533106382,0.0,19500000.0,-19500000.0
Jose Siri,nym,Estimate,-1.0930828002523492,0.0,2500000.0,-2500000.0
Aaron Judge,nyy,"$40,000,000",7.8846418045619,76615701.65,40000000.0,36615701.65
Luis Gil,nyy,Estimate,4.1,31200000.0,800000.0,30400000.0
Carlos Rodon,nyy,"$27,833,333",4.0,30000000.0,27000000.0,3000000.0
Clarke Schmidt,nyy,Estimate,3.2,22800000.0,5100000.0,17700000.0
Gerrit Cole,nyy,Opt-Out,2.7,18300000.0,36000000.0,-17700000.0
Will Warren,nyy,Estimate,2.7,18300000.0,800000.0,17500000.0
Oswaldo Cabrera,nyy,Estimate,2.3080146260651717,14772131.63,800000.0,13972131.63
Max Fried,nyy,"$14,500,000",2.3,14700000.0,27250000.0,-12550000.0
Trent Grisham,nyy,Arb Avoided,2.032468161231445,12292213.45,5000000.0,7292213.45
Yoendrys Gomez,nyy,Estimate,1.7,10200000.0,800000.0,9400000.0
Cody Poteet,nyy,Estimate,1.4,8400000.0,800000.0,7600000.0
Marcus Stroman,nyy,,0.9,5400000.0,18333333.0,-12933333.0
Ian Hamilton,nyy,Estimate,0.9,5400000.0,800000.0,4600000.0
Devin Williams,nyy,Estimate,0.7,4200000.0,8400000.0,-4200000.0
Jake Cousins,nyy,Estimate,0.7,4200000.0,800000.0,3400000.0
Giancarlo Stanton,nyy,,0.627983337110963,3767900.02,32000000.0,-28232099.98
Luke Weaver,nyy,Club,0.5,3000000.0,2500000.0,500000.0
Mark Leiter Jr.,nyy,Estimate,0.1,600000.0,2400000.0,-1800000.0
Jose Trevino,nyy,Estimate,-0.3622491929505482,0.0,3620000.0,-3620000.0
Zack Wheeler,phi,"$42,000,000",5.3,45600000.0,42000000.0,3600000.0
Bryce Harper,phi,"$27,538,462",3.9533715410856094,29580343.87,25384615.0,4195728.87
Kyle Schwarber,phi,"$20,000,000",3.93493784902058,29414440.64,19750000.0,9664440.64
Alec Bohm,phi,Estimate,3.0901320482596764,21811188.43,8100000.0,13711188.43
Rafael Marchán,phi,Estimate,2.964003145811297,20676028.31,800000.0,19876028.31
Brandon Marsh,phi,Estimate,2.4690954695941474,16221859.23,3400000.0,12821859.23
Tyler Phillips,phi,Estimate,2.4,15600000.0,800000.0,14800000.0
Kyle Tyler,phi,Estimate,2.1,12900000.0,800000.0,12100000.0
Cristopher Sanchez,phi,Pre-Arb,2.0,12000000.0,2000000.0,10000000.0
Aaron Nola,phi,"$24,571,428",1.9,11400000.0,24571429.0,-13171429.0
Bryson Stott,phi,Estimate,1.7468134138999374,10480880.48,2870000.0,7610880.48
Kody Clemens,phi,Estimate,1.6872828720661486,10123697.23,800000.0,9323697.23
Orion Kerkering,phi,Estimate,1.6,9600000.0,800000.0,8800000.0
Ranger Suarez,phi,Estimate,1.4,8400000.0,11300000.0,-2900000.0
Taijuan Walker,phi,"$18,000,000",0.8,4800000.0,18000000.0,-13200000.0
José Cuas,phi,Estimate,0.8,4800000.0,800000.0,4000000.0
Edmundo Sosa,phi,Estimate,0.6365979150135029,3819587.49,3380000.0,439587.49
Jose Ruiz,phi,Arb Avoided,0.6,3600000.0,1225000.0,2375000.0
Jordan Romano,phi,"$8,500,000",0.6,3600000.0,8500000.0,-4900000.0
Jose Alvarado,phi,,0.6,3600000.0,9000000.0,-5400000.0
Tanner Banks,phi,Estimate,0.5,3000000.0,800000.0,2200000.0
Trea Turner,phi,"$27,272,727",0.4077644164017072,2446586.5,27272727.0,-24826140.5
Tyler Gilbert,phi,Estimate,0.4,2400000.0,800000.0,1600000.0
Max Lazar,phi,Estimate,0.3,1800000.0,800000.0,1000000.0
J.T. Realmuto,phi,"$23,875,000",0.0782651791631579,469591.07,23100000.0,-22630408.93
Nick Castellanos,phi,"$20,000,000",-0.4931430670619591,0.0,20000000.0,-20000000.0
Garrett Stubbs,phi,Arb Avoided,-0.714912509431792,0.0,925000.0,-925000.0
Paul Skenes,pit,Estimate,4.5,36000000.0,800000.0,35200000.0
Jared Jones,pit,Estimate,3.3,23700000.0,800000.0,22900000.0
Oneil Cruz,pit,Estimate,2.813253786241453,19319284.08,800000.0,18519284.08
Mitch Keller,pit,ARB 3,2.4,15600000.0,15411500.0,188500.0
Jack Suwinski,pit,Estimate,2.130867727707203,13177809.55,800000.0,12377809.55
Joshua Palacios,pit,Estimate,1.7340373956734376,10404224.37,800000.0,9604224.37
Bryan Reynolds,pit,ARB 4,1.6057052855523446,9634231.71,12250000.0,-2615768.29
Ke'Bryan Hayes,pit,ARB 2,1.5011343210053365,9006805.93,7000000.0,2006805.93
Kyle Nicolas,pit,Estimate,1.5,9000000.0,800000.0,8200000.0
Joey Bart,pit,Estimate,1.1865796938021147,7119478.16,1150000.0,5969478.16
Bailey Falter,pit,Estimate,1.0,6000000.0,2330000.0,3670000.0
Colin Holderman,pit,Estimate,0.7,4200000.0,1500000.0,2700000.0
Carmen Mlodzinski,pit,Estimate,0.7,4200000.0,800000.0,3400000.0
Joey Wentz,pit,Estimate,0.6,3600000.0,800000.0,2800000.0
Dennis Santana,pit,Estimate,0.5,3000000.0,2300000.0,700000.0
David Bednar,pit,Estimate,0.5,3000000.0,5800000.0,-2800000.0
Isiah Kiner-Falefa,pit,"$6,283,000",0.3235863588638997,1941518.15,6283000.0,-4341481.85
Peter Strzelecki,pit,Estimate,0.3,1800000.0,800000.0,1000000.0
Marco Gonzales,pit,,-0.3,0.0,15000000.0,-15000000.0
Fernando Tatis Jr.,sd,,5.7674574424471405,51209489.31,20714285.0,30495204.31
Dylan Cease,sd,Estimate,4.2,32400000.0,13000000.0,19400000.0
Michael King,sd,Estimate,4.0,30000000.0,10700000.0,19300000.0
Manny Machado,sd,"$17,090,909",2.5589313052899203,17030381.75,31818182.0,-14787800.25
Joe Musgrove,sd,"$20,000,000",2.3,14700000.0,20000000.0,-5300000.0
Luis Campusano,sd,Estimate,2.281260413816924,14531343.72,1862000.0,12669343.72
Yu Darvish,sd,"$21,000,000",1.9,11400000.0,18000000.0,-6600000.0
Luis Arraez,sd,Estimate,1.887091447534213,11322548.69,13700000.0,-2377451.31
Jeremiah Estrada,sd,Estimate,1.7,10200000.0,800000.0,9400000.0
Jake Cronenworth,sd,ARB 3,1.6061042410464,9636625.45,11285714.0,-1649088.55
Adrian Morejon,sd,Estimate,1.5,9000000.0,2105000.0,6895000.0
Matt Waldron,sd,Estimate,1.5,9000000.0,800000.0,8200000.0
Sean Reynolds,sd,Estimate,1.4,8400000.0,800000.0,7600000.0
Alek Jacob,sd,Estimate,1.4,8400000.0,800000.0,7600000.0
Randy Vasquez,sd,Estimate,1.3,7800000.0,800000.0,7000000.0
Stephen Kolek,sd,Estimate,1.0,6000000.0,800000.0,5200000.0
Tom Cosgrove,sd,Estimate,0.8,4800000.0,800000.0,4000000.0
Jhony Brito,sd,Estimate,0.8,4800000.0,800000.0,4000000.0
Bryan Hoeing,sd,Estimate,0.6,3600000.0,800000.0,2800000.0
Robert Suarez,sd,ARB 1,0.5,3000000.0,10000000.0,-7000000.0
Jason Adam,sd,Estimate,0.4,2400000.0,4700000.0,-2300000.0
Wandy Peralta,sd,Player,0.4,2400000.0,4250000.0,-1850000.0
Xander Bogaerts,sd,"$25,454,545",0.2531099405228125,1518659.64,25454545.0,-23935885.36
Yuki Matsui,sd,,0.2,1200000.0,5500000.0,-4300000.0
Eguy Rosario,sd,Estimate,-0.4524441530074254,0.0,800000.0,-800000.0
Tyler Wade,sd,Arb Avoided,-1.0494462261063957,0.0,850000.0,-850000.0
Cal Raleigh,sea,Estimate,4.127529087497987,31530349.05,4850000.0,26680349.05
Julio Rodriguez,sea,ARB 1,3.8688494114321337,28819644.7,19912500.0,8907144.7
Logan Gilbert,sea,Estimate,3.8,28200000.0,8300000.0,19900000.0
Bryan Woo,sea,Estimate,3.0,21000000.0,800000.0,20200000.0
Bryce Miller,sea,Estimate,2.9,20100000.0,800000.0,19300000.0
George Kirby,sea,Estimate,2.8,19200000.0,4500000.0,14700000.0
Luis Castillo,sea,,2.4,15600000.0,24150000.0,-8550000.0
Andres Munoz,sea,ARB 3,1.9,11400000.0,3437500.0,7962500.0
Victor Robles,sea,,1.785601045211196,10713606.27,4125000.0,6588606.27
J.P. Crawford,sea,,1.600271307599301,9601627.85,11000000.0,-1398372.15
Gregory Santos,sea,Estimate,1.6,9600000.0,800000.0,8800000.0
Randy Arozarena,sea,Estimate,1.5204250296956063,9122550.18,11500000.0,-2377449.82
Eduard Bazardo,sea,Estimate,1.1,6600000.0,800000.0,5800000.0
Cody Bolton,sea,Estimate,0.9,5400000.0,800000.0,4600000.0
Dylan Moore,sea,,0.8029681422831438,4817808.85,3908334.0,909474.85
Collin Snider,sea,Estimate,0.8,4800000.0,800000.0,4000000.0
Emerson Hancock,sea,Estimate,0.7,4200000.0,800000.0,3400000.0
Troy Taylor,sea,Estimate,0.7,4200000.0,800000.0,3400000.0
Gabe Speier,sea,Estimate,0.6,3600000.0,900000.0,2700000.0
Tayler Saucedo,sea,Estimate,0.5,3000000.0,1500000.0,1500000.0
Trent Thornton,sea,Estimate,0.5,3000000.0,1350000.0,1650000.0
Mitch Garver,sea,,0.3951155333053652,2370693.2,12500000.0,-10129306.8
Mitch Haniger,sea,Player,-0.6144407507149928,0.0,17500000.0,-17500000.0
Luke Raley,sea,Estimate,-1.1478960256450328,0.0,800000.0,-800000.0
Robbie Ray,sf,Opt-Out,3.7,27300000.0,25000000.0,2300000.0
Matt Chapman,sf,"$25,166,666",3.6234739184288114,26611265.27,25166667.0,1444598.27
Keaton Winn,sf,Estimate,3.5,25500000.0,800000.0,24700000.0
Heliot Ramos,sf,Estimate,2.6269732853933707,17642759.57,800000.0,16842759.57
Willy Adames,sf,"$13,142,857",2.5107446061066527,16596701.45,26000000.0,-9403298.55
Kyle Harrison,sf,Estimate,2.1,12900000.0,800000.0,12100000.0
Logan Webb,sf,ARB 3,2.0,12000000.0,12000000.0,0.0
LaMonte Wade Jr.,sf,Estimate,1.9519365185385429,11711619.11,4300000.0,7411619.11
Hayden Birdsong,sf,Estimate,1.9,11400000.0,800000.0,10600000.0
Camilo Doval,sf,Estimate,1.6,9600000.0,2900000.0,6700000.0
Sean Hjelle,sf,Estimate,1.4,8400000.0,800000.0,7600000.0
Ryan Walker,sf,Estimate,1.2,7200000.0,800000.0,6400000.0
Landen Roupp,sf,Estimate,1.2,7200000.0,800000.0,6400000.0
Tyler Rogers,sf,Estimate,1.1,6600000.0,5700000.0,900000.0
Mike Yastrzemski,sf,Arb Avoided,0.936668848774008,5620013.09,9250000.0,-3629986.91
Wilmer Flores,sf,Player,0.9300116836492304,5580070.1,3500000.0,2080070.1
Randy Rodriguez,sf,Estimate,0.9,5400000.0,800000.0,4600000.0
Erik Miller,sf,Estimate,0.8,4800000.0,800000.0,4000000.0
Mason Black,sf,Estimate,0.8,4800000.0,800000.0,4000000.0
Taylor Rogers,sf,"$12,000,000",0.7,4200000.0,11000000.0,-6800000.0
Tristan Beck,sf,Estimate,0.6,3600000.0,800000.0,2800000.0
Austin Warren,sf,Arb Avoided,0.4,2400000.0,785000.0,1615000.0
Spencer Bivens,sf,Estimate,0.4,2400000.0,800000.0,1600000.0
Tom Murphy,sf,,-0.5332128095943338,0.0,4000000.0,-4000000.0
David Villar,sf,Estimate,-0.9766309421222124,0.0,800000.0,-800000.0
Lars Nootbaar,stl,Estimate,4.77651141609439,39318136.99,2850000.0,36468136.99
Alec Burleson,stl,Estimate,3.828377547200496,28455397.92,800000.0,27655397.92
Michael McGreevy,stl,Estimate,3.6,26400000.0,800000.0,25600000.0
Brendan Donovan,stl,Estimate,2.732703301309322,18594329.71,4000000.0,14594329.71
Iván Herrera,stl,Estimate,2.645940891722998,17813468.03,800000.0,17013468.03
Chris Roycroft,stl,Estimate,1.8,10800000.0,800000.0,10000000.0
Sonny Gray,stl,,1.7,10200000.0,25000000.0,-14800000.0
Nolan Gorman,stl,Estimate,1.2705460904730363,7623276.54,800000.0,6823276.54
Kyle Leahy,stl,Estimate,1.2,7200000.0,800000.0,6400000.0
Riley O'Brien,stl,Estimate,1.0,6000000.0,800000.0,5200000.0
John King,stl,Estimate,0.9,5400000.0,1450000.0,3950000.0
Roddery Munoz,stl,Estimate,0.9,5400000.0,800000.0,4600000.0
Matthew Liberatore,stl,Estimate,0.8,4800000.0,800000.0,4000000.0
Erick Fedde,stl,"$7,500,000",0.7,4200000.0,7500000.0,-3300000.0
Ryan Helsley,stl,Estimate,0.7,4200000.0,8100000.0,-3900000.0
JoJo Romero,stl,Estimate,0.7,4200000.0,2500000.0,1700000.0
Ryan Fernandez,stl,Estimate,0.6,3600000.0,800000.0,2800000.0
Nolan Arenado,stl,,0.3805988782109051,2283593.27,21000000.0,-18716406.73
Miles Mikolas,stl,"$17,666,667",0.1,600000.0,18583333.0,-17983333.0
Willson Contreras,stl,,-0.2196168882445299,0.0,18000000.0,-18000000.0
Ryan Pepiot,tb,Estimate,4.3,33600000.0,800000.0,32800000.0
Shane Baz,tb,Estimate,4.2,32400000.0,1600000.0,30800000.0
Taj Bradley,tb,Estimate,4.1,31200000.0,800000.0,30400000.0
Jonathan Aranda,tb,Estimate,3.1418235278911006,22276411.75,800000.0,21476411.75
Yandy Diaz,tb,,3.083352291862725,21750170.63,10000000.0,11750170.63
Mason Montgomery,tb,Estimate,2.0,12000000.0,800000.0,11200000.0
Josh Lowe,tb,Estimate,1.931448859777196,11588693.16,800000.0,10788693.16
Danny Jansen,tb,,1.770018328772235,10620109.97,8000000.0,2620109.97
Christopher Morel,tb,Estimate,1.5985222893084043,9591133.74,800000.0,8791133.74
Zack Littell,tb,Estimate,1.2,7200000.0,6000000.0,1200000.0
Pete Fairbanks,tb,ARB 3,1.1,6600000.0,3666667.0,2933333.0
Manuel Rodriguez,tb,Estimate,0.9,5400000.0,800000.0,4600000.0
Joe Boyle,tb,Estimate,0.9,5400000.0,800000.0,4600000.0
Kevin Kelly,tb,Estimate,0.8,4800000.0,800000.0,4000000.0
Hunter Bigge,tb,Estimate,0.8,4800000.0,800000.0,4000000.0
Taylor Walls,tb,Estimate,0.6170278978468482,3702167.39,1100000.0,2602167.39
Brandon Lowe,tb,Club,0.5521171655765879,3312702.99,10500000.0,-7187297.01
Garrett Cleavinger,tb,Estimate,0.4,2400000.0,1100000.0,1300000.0
Edwin Uceta,tb,Estimate,0.3,1800000.0,800000.0,1000000.0
Ben Rortvedt,tb,Estimate,0.1386257542889491,831754.53,1000000.0,-168245.47
Corey Seager,tex,"$32,500,000",5.825882690618817,51910592.29,32500000.0,19410592.29
Jacob deGrom,tex,,4.0,30000000.0,40000000.0,-10000000.0
Kumar Rocker,tex,Estimate,3.7,27300000.0,800000.0,26500000.0
Nathan Eovaldi,tex,"$22,000,000",3.2,22800000.0,25000000.0,-2200000.0
Josh H. Smith,tex,Estimate,2.0602079913211737,12541871.92,800000.0,11741871.92
Leody Taveras,tex,Estimate,1.9031572497949425,11418943.5,5200000.0,6218943.5
Jonah Heim,tex,Estimate,1.7187349119193225,10312409.47,5210000.0,5102409.47
Tyler Mahle,tex,"$16,500,000",1.7,10200000.0,11000000.0,-800000.0
Jon Gray,tex,"$13,000,000",1.6,9600000.0,14000000.0,-4400000.0
Ezequiel Duran,tex,Estimate,1.5045079387670672,9027047.63,800000.0,8227047.63
Cody Bradford,tex,Estimate,1.3,7800000.0,800000.0,7000000.0
Josh Jung,tex,Estimate,1.164400922997867,6986405.54,800000.0,6186405.54
Jake Burger,tex,Estimate,1.064730739550808,6388384.44,800000.0,5588384.44
Grant Anderson,tex,Estimate,0.7,4200000.0,800000.0,3400000.0
Josh Sborz,tex,Arb Avoided,0.6,3600000.0,1100000.0,2500000.0
Walter Pennington,tex,Estimate,0.5,3000000.0,800000.0,2200000.0
Marcus Semien,tex,"$26,000,000",0.4539149146704752,2723489.49,25000000.0,-22276510.51
Cole Winn,tex,Estimate,0.4,2400000.0,800000.0,1600000.0
Jacob Webb,tex,"$1,250,000",0.3,1800000.0,1250000.0,550000.0
Matt Festa,tex,Estimate,0.3,1800000.0,800000.0,1000000.0
Gerson Garabito,tex,Estimate,0.2,1200000.0,800000.0,400000.0
Adolis García,tex,ARB 2,0.1008440950935689,605064.57,9250000.0,-8644935.43
Kyle Higashioka,tex,,-0.1191878184214242,0.0,5750000.0,-5750000.0
Vladimir Guerrero Jr.,tor,Estimate,5.588906596233741,49066879.15,28800000.0,20266879.15
Alejandro Kirk,tor,Estimate,3.2402169742539635,23161952.77,4400000.0,18761952.77
Jake Bloss,tor,Estimate,2.5,16500000.0,800000.0,15700000.0
Bo Bichette,tor,ARB 3,2.155717746269397,13401459.72,17583334.0,-4181874.28
Daulton Varsho,tor,Estimate,2.030265714341588,12272391.43,8000000.0,4272391.43
Nick Robertson,tor,Estimate,1.5,9000000.0,800000.0,8200000.0
Alek Manoah,tor,Estimate,1.5,9000000.0,2300000.0,6700000.0
Kevin Gausman,tor,"$23,000,000",1.4,8400000.0,22000000.0,-13600000.0
Andres Gimenez,tor,ARB 2,1.378181111718796,8269086.67,10571428.0,-2302341.33
Ernie Clement,tor,Estimate,1.2512675460556528,7507605.28,2550000.0,4957605.28
Brendon Little,tor,Estimate,1.1,6600000.0,800000.0,5800000.0
Brett de Geus,tor,Estimate,1.1,6600000.0,800000.0,5800000.0
Tommy Nance,tor,Estimate,1.0,6000000.0,800000.0,5200000.0
Easton Lucas,tor,Estimate,1.0,6000000.0,800000.0,5200000.0
Chris Bassitt,tor,"$22,000,000",0.7,4200000.0,21000000.0,-16800000.0
Ryan Burr,tor,Estimate,0.7,4200000.0,800000.0,3400000.0
Nick Sandlin,tor,Estimate,0.5,3000000.0,1250000.0,1750000.0
José Berríos,tor,,0.4,2400000.0,18714285.0,-16314285.0
Chad Green,tor,,0.4,2400000.0,10500000.0,-8100000.0
Yimi Garcia,tor,-,0.3,1800000.0,7500000.0,-5700000.0
Erik Swanson,tor,Arb Avoided,0.3,1800000.0,3000000.0,-1200000.0
Michael Petersen,tor,Estimate,0.2,1200000.0,800000.0,400000.0
George Springer,tor,"$24,166,666",-0.3037527850528924,0.0,25000000.0,-25000000.0
MacKenzie Gore,wsh,Estimate,4.3,33600000.0,3100000.0,30500000.0
Keibert Ruiz,wsh,ARB 1,3.097138404943771,21874245.64,5375000.0,16499245.64
Luis Garcia,wsh,Estimate,2.209321145592074,13883890.31,5400000.0,8483890.31
Juan Yepez,wsh,Estimate,2.003351183159866,12030160.65,800000.0,11230160.65
Alex Call,wsh,Estimate,1.853393042215607,11120358.25,800000.0,10320358.25
Jake Irvin,wsh,Estimate,1.6,9600000.0,800000.0,8800000.0
Robert Garcia,wsh,Estimate,1.2,7200000.0,800000.0,6400000.0
Joan Adon,wsh,Estimate,0.9,5400000.0,800000.0,4600000.0
Riley Adams,wsh,Estimate,0.873061977927719,5238371.87,800000.0,4438371.87
Joe La Sorsa,wsh,Estimate,0.8,4800000.0,800000.0,4000000.0
DJ Herz,wsh,Estimate,0.8,4800000.0,800000.0,4000000.0
Eduardo Salazar,wsh,Estimate,0.7,4200000.0,800000.0,3400000.0
Luis Garcia,wsh,Estimate,0.6,3600000.0,5400000.0,-1800000.0
Zach Brzykcy,wsh,Estimate,0.6,3600000.0,800000.0,2800000.0
Derek Law,wsh,Estimate,0.4,2400000.0,3000000.0,-600000.0
Mitchell Parker,wsh,Estimate,0.4,2400000.0,800000.0,1600000.0
