Player Name,Team,Status,WAR,Base_Value,Contract_Value,Surplus_Value
Jesus Tinoco,mia,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Lake Bachar,mia,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Braxton Garrett,mia,ARB 2,0.3,1890000.0,2625000.0,-735000.0
Derek Hill,mia,ARB 1,-1.5814912786033153,0.0,1050000.0,-1050000.0
Kyle Stowers,mia,PRE-ARB,-2.754086462285505,0.0,756000.0,-756000.0
William Contreras,mil,ARB 2,5.402878835075858,49176273.32,16228170.2,32948103.13
Freddy Peralta,mil,Club,4.2,34020000.0,8000000.0,26020000.0
Christian Yelich,mil,,1.9486365990849448,12276410.57,22000000.0,-9723589.43
Abner Uribe,mil,PRE-ARB,1.6,10080000.0,756000.0,9324000.0
Garrett Mitchell,mil,ARB 1,1.474657742464261,9290343.78,2322585.94,6967757.83
Aaron Ashby,mil,ARB 2,1.4,8820000.0,5700000.0,3120000.0
J.B. Bukauskas,mil,ARB 1,1.3,8190000.0,2047500.0,6142500.0
Robert Gasser,mil,PRE-ARB,1.3,8190000.0,756000.0,7434000.0
Elvis Peguero,mil,ARB 1,1.1,6930000.0,1732500.0,5197500.0
Nick Mears,mil,ARB 2,0.9,5670000.0,2625000.0,3045000.0
Tyler Jay,mil,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Bryan Hudson,mil,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Tobias Myers,mil,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Trevor Megill,mil,ARB 2,0.4,2520000.0,2625000.0,-105000.0
Jared Koenig,mil,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Joel Payamps,mil,ARB 3,0.2,1260000.0,4200000.0,-2940000.0
Rhys Hoskins,mil,Mutual,-0.2016595156132993,0.0,18000000.0,-18000000.0
Eric Haase,mil,ARB 2,-2.122583809001244,0.0,2625000.0,-2625000.0
Zebby Matthews,min,PRE-ARB,4.5,37800000.0,756000.0,37044000.0
Carlos Correa,min,,3.8536766905885376,30117244.73,32833333.0,-2716088.27
Royce Lewis,min,ARB 2,3.233763898393541,24259068.84,8005492.72,16253576.12
Pablo López,min,,2.7,19215000.0,21750000.0,-2535000.0
Griffin Jax,min,ARB 2,2.3,15435000.0,5093550.0,10341450.0
Joe Ryan,min,ARB 2,2.2,14490000.0,4781700.0,9708300.0
David Festa,min,PRE-ARB,2.0,12600000.0,756000.0,11844000.0
Ryan Jeffers,min,ARB 3,1.8103478034626064,11405191.16,5702595.58,5702595.58
Jhoan Duran,min,ARB 2,1.8,11340000.0,3742200.0,7597800.0
Trevor Larnach,min,ARB 2,1.1088574494482857,6985801.93,2625000.0,4360801.93
Jose Miranda,min,ARB 1,1.0355800649607456,6524154.41,1631038.6,4893115.81
Byron Buxton,min,,0.9406163140209672,5925882.78,15142857.0,-9216974.22
Kody Funderburk,min,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Bailey Ober,min,ARB 2,0.7,4410000.0,2625000.0,1785000.0
Ronny Henriquez,min,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Cole Sands,min,ARB 1,0.6,3780000.0,1050000.0,2730000.0
Matt Wallner,min,PRE-ARB,0.4859260027821199,3061333.82,756000.0,2305333.82
Jorge Alcala,min,,0.4,2520000.0,,
Brock Stewart,min,ARB 2,0.3,1890000.0,2625000.0,-735000.0
Michael Tonkin,min,ARB 3,0.2,1260000.0,4200000.0,-2940000.0
Juan Soto,nym,,6.991476342271087,69192601.91,51875000.0,17317601.91
Tylor Megill,nym,ARB 2,4.4,36540000.0,12058200.0,24481800.0
Francisco Lindor,nym,"$34,100,000",4.0738095511856605,32430000.34,33800000.0,-1369999.66
Frankie Montas,nym,Player,3.9,30555000.0,17000000.0,13555000.0
Francisco Alvarez,nym,ARB 1,3.711518424741468,28773849.11,7193462.28,21580386.84
Christian Scott,nym,PRE-ARB,3.7,28665000.0,756000.0,27909000.0
David Peterson,nym,ARB 3,2.5,17325000.0,8662500.0,8662500.0
Dedniel Nunez,nym,PRE-ARB,2.0,12600000.0,756000.0,11844000.0
Brett Baty,nym,PRE-ARB,1.8355970867705955,11564261.65,756000.0,10808261.65
Clay Holmes,nym,,1.5,9450000.0,13000000.0,-3550000.0
Brandon Nimmo,nym,"$20,500,000",1.1485707384015875,7235995.65,20250000.0,-13014004.35
Jeff McNeil,nym,,0.8476945491273344,5340475.66,15750000.0,-10409524.34
Jose Siri,nym,ARB 2,0.7812039578431577,4921584.93,2625000.0,2296584.93
Sean Reid-Foley,nym,ARB 2,0.6,3780000.0,2625000.0,1155000.0
Mark Vientos,nym,PRE-ARB,0.5657750821305899,3564383.02,756000.0,2808383.02
Tyrone Taylor,nym,ARB 3,0.5639143759338833,3552660.57,4200000.0,-647339.43
Edwin Diaz,nym,Opt-Out,0.5,3150000.0,15900000.0,-12750000.0
Danny Young,nym,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Reed Garrett,nym,ARB 1 (S2),0.4,2520000.0,1050000.0,1470000.0
Kevin Herget,nym,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Huascar Brazoban,nym,ARB 1,0.2,1260000.0,1050000.0,210000.0
Luis Torrens,nym,ARB 3,0.0268481548507236,169143.38,4200000.0,-4030856.62
Jose Azocar,nym,ARB 1,-0.3816813419855176,0.0,1050000.0,-1050000.0
Luis Gil,nyy,ARB 1,4.6,39060000.0,9765000.0,29295000.0
Aaron Judge,nyy,"$40,000,000",4.46790305599775,37395578.51,40000000.0,-2604421.49
Carlos Rodon,nyy,"$27,833,333",4.0,31500000.0,27000000.0,4500000.0
Clarke Schmidt,nyy,ARB 3,2.7,19215000.0,9607500.0,9607500.0
Max Fried,nyy,"$14,500,000",2.2,14490000.0,27250000.0,-12760000.0
Gerrit Cole,nyy,,2.0,12600000.0,36000000.0,-23400000.0
Will Warren,nyy,PRE-ARB,1.9,11970000.0,756000.0,11214000.0
Oswaldo Cabrera,nyy,ARB 1,1.888234979226893,11895880.37,2973970.09,8921910.28
Cody Poteet,nyy,ARB 1,1.3,8190000.0,2047500.0,6142500.0
Marcus Stroman,nyy,Vesting,1.0,6300000.0,18333333.0,-12033333.0
Ian Hamilton,nyy,ARB 1,0.7,4410000.0,1102500.0,3307500.0
Yoendrys Gomez,nyy,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Jake Cousins,nyy,ARB 1,0.4,2520000.0,1050000.0,1470000.0
Mark Leiter Jr.,nyy,ARB 3,0.1,630000.0,4200000.0,-3570000.0
Giancarlo Stanton,nyy,,-0.8854467520097895,0.0,19000000.0,-19000000.0
Zack Wheeler,phi,"$42,000,000",4.9,42840000.0,42000000.0,840000.0
Bryson Stott,phi,ARB 2,3.230367167929588,24226969.74,7994900.01,16232069.72
Kyle Tyler,phi,PRE-ARB,2.9,21105000.0,756000.0,20349000.0
Bryce Harper,phi,"$27,538,462",2.886877591941192,20980993.24,25384615.0,-4403621.76
Rafael Marchán,phi,ARB 1,2.84604363241035,20595112.33,5148778.08,15446334.24
Alec Bohm,phi,ARB 3,2.2433195730098805,14899369.96,7449684.98,7449684.98
Tyler Phillips,phi,PRE-ARB,2.0,12600000.0,756000.0,11844000.0
Cristopher Sanchez,phi,ARB 1,1.8,11340000.0,3500000.0,7840000.0
Orion Kerkering,phi,PRE-ARB,1.8,11340000.0,756000.0,10584000.0
Brandon Marsh,phi,ARB 2,1.6095503758228056,10140167.37,3346255.23,6793912.14
Edmundo Sosa,phi,ARB 4,1.3351293286366397,8411314.77,4205657.39,4205657.39
Trea Turner,phi,"$27,272,727",1.3177771030396366,8301995.75,27272727.0,-18970731.25
Jose Ruiz,phi,ARB 3,0.6,3780000.0,4200000.0,-420000.0
José Cuas,phi,ARB 1,0.5,3150000.0,1050000.0,2100000.0
Tyler Gilbert,phi,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Max Lazar,phi,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Kody Clemens,phi,ARB 1 (S2),0.4144861591627983,2611262.8,1050000.0,1561262.8
Aaron Nola,phi,"$24,571,428",0.4,2520000.0,24571429.0,-22051429.0
Jose Alvarado,phi,Club,0.4,2520000.0,9000000.0,-6480000.0
Taijuan Walker,phi,"$18,000,000",0.3,1890000.0,18000000.0,-16110000.0
Tanner Banks,phi,ARB 1,0.3,1890000.0,1050000.0,840000.0
Nick Castellanos,phi,"$20,000,000",-0.5580850058446641,0.0,20000000.0,-20000000.0
Garrett Stubbs,phi,ARB 3,-1.2238588555223862,0.0,4200000.0,-4200000.0
Jared Jones,pit,PRE-ARB,4.5,37800000.0,756000.0,37044000.0
Paul Skenes,pit,PRE-ARB,4.1,32760000.0,756000.0,32004000.0
Oneil Cruz,pit,ARB 1,2.5818402083308283,18098389.97,4524597.49,13573792.48
Mitch Keller,pit,,2.1,13545000.0,16911500.0,-3366500.0
Ke'Bryan Hayes,pit,ARB 3,1.5795211382617955,9950983.17,7000000.0,2950983.17
Joshua Palacios,pit,PRE-ARB,1.5228509621427175,9593961.06,756000.0,8837961.06
Kyle Nicolas,pit,PRE-ARB,1.4,8820000.0,756000.0,8064000.0
Jack Suwinski,pit,ARB 1,1.2341959990322589,7775434.79,1943858.7,5831576.1
Bryan Reynolds,pit,,0.9904549409972128,6239866.13,14250000.0,-8010133.87
Joey Bart,pit,ARB 2,0.7801654069691839,4915042.06,2625000.0,2290042.06
Colin Holderman,pit,ARB 2,0.7,4410000.0,2625000.0,1785000.0
Carmen Mlodzinski,pit,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
David Bednar,pit,ARB 3,0.5,3150000.0,4200000.0,-1050000.0
Joey Wentz,pit,ARB 1 (S2),0.5,3150000.0,1050000.0,2100000.0
Bailey Falter,pit,ARB 2,0.5,3150000.0,2625000.0,525000.0
Dennis Santana,pit,ARB 3,0.4,2520000.0,4200000.0,-1680000.0
Peter Strzelecki,pit,Pre-ARB,0.3,1890000.0,756000.0,1134000.0
Fernando Tatis Jr.,sd,,4.340308463711842,35787886.64,20714285.0,15073601.64
Randy Vasquez,sd,PRE-ARB,2.9,21105000.0,756000.0,20349000.0
Manny Machado,sd,"$25,090,909",1.9271993191774024,12141355.71,31818182.0,-19676826.29
Xander Bogaerts,sd,"$25,454,545",1.6477736709920447,10380974.13,25454545.0,-15073570.87
Adrian Morejon,sd,,1.6,10080000.0,,
Luis Campusano,sd,ARB 2,1.493190003759661,9407097.02,3104342.02,6302755.01
Eguy Rosario,sd,PRE-ARB,1.1252467494977632,7089054.52,756000.0,6333054.52
Joe Musgrove,sd,"$20,000,000",1.1,6930000.0,20000000.0,-13070000.0
Jeremiah Estrada,sd,PRE-ARB,1.1,6930000.0,756000.0,6174000.0
Stephen Kolek,sd,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Sean Reynolds,sd,PRE-ARB,0.9,5670000.0,756000.0,4914000.0
Jake Cronenworth,sd,,0.8657494341939382,5454221.44,12285714.0,-6831492.56
Yu Darvish,sd,"$16,000,000",0.7,4410000.0,18000000.0,-13590000.0
Matt Waldron,sd,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Tom Cosgrove,sd,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Jhony Brito,sd,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Bryan Hoeing,sd,ARB 1,0.5,3150000.0,1050000.0,2100000.0
Robert Suarez,sd,Opt-Out,0.5,3150000.0,8000000.0,-4850000.0
Wandy Peralta,sd,Player,0.4,2520000.0,4450000.0,-1930000.0
Jason Adam,sd,ARB 4,0.3,1890000.0,4200000.0,-2310000.0
Yuki Matsui,sd,,0.3,1890000.0,5750000.0,-3860000.0
Alek Jacob,sd,PRE-ARB,0.2,1260000.0,756000.0,504000.0
Tyler Wade,sd,Club,-0.0881010528017397,0.0,1000000.0,-1000000.0
Julio Rodriguez,sea,ARB 2,3.91993695683128,30743404.24,19912500.0,10830904.24
Bryan Woo,sea,PRE-ARB,3.9,30555000.0,756000.0,29799000.0
Bryce Miller,sea,ARB 1 (S2),3.6,27720000.0,6930000.0,20790000.0
Logan Gilbert,sea,ARB 3,3.4,25830000.0,12915000.0,12915000.0
Cal Raleigh,sea,ARB 2,2.917644792419794,21271743.29,7019675.29,14252068.0
George Kirby,sea,ARB 2,2.6,18270000.0,6029100.0,12240900.0
Victor Robles,sea,,2.019078142450359,12780288.45,5125000.0,7655288.45
J.P. Crawford,sea,,1.8783031145909992,11833309.62,12000000.0,-166690.38
Luis Castillo,sea,,1.7,10710000.0,24150000.0,-13440000.0
Gregory Santos,sea,ARB 1,1.7,10710000.0,2677500.0,8032500.0
Andres Munoz,sea,Club,1.5,9450000.0,6000000.0,3450000.0
Eduard Bazardo,sea,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Cody Bolton,sea,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Collin Snider,sea,ARB 1 (S2),0.8,5040000.0,1260000.0,3780000.0
Emerson Hancock,sea,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Troy Taylor,sea,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Randy Arozarena,sea,ARB 4,0.6183363248933882,3895518.85,4200000.0,-304481.15
Trent Thornton,sea,,0.6,3780000.0,,
Gabe Speier,sea,ARB 2,0.5,3150000.0,2625000.0,525000.0
Tayler Saucedo,sea,ARB 2,0.3,1890000.0,2625000.0,-735000.0
Luke Raley,sea,ARB 1,-0.0939552611702702,0.0,1050000.0,-1050000.0
Mitch Garver,sea,Mutual,-0.3236373633287933,0.0,12000000.0,-12000000.0
Keaton Winn,sf,PRE-ARB,3.9,30555000.0,756000.0,29799000.0
Robbie Ray,sf,,3.7,28665000.0,25000000.0,3665000.0
Hayden Birdsong,sf,PRE-ARB,3.7,28665000.0,756000.0,27909000.0
Willy Adames,sf,"$13,142,857",2.9149796210456578,21246557.42,26000000.0,-4753442.58
Kyle Harrison,sf,PRE-ARB,2.7,19215000.0,756000.0,18459000.0
Logan Webb,sf,,1.8,11340000.0,23000000.0,-11660000.0
Matt Chapman,sf,"$25,166,666",1.464218528369683,9224576.73,25166667.0,-15942090.27
Sean Hjelle,sf,PRE-ARB,1.3,8190000.0,756000.0,7434000.0
Camilo Doval,sf,ARB 2,1.3,8190000.0,2702700.0,5487300.0
Landen Roupp,sf,PRE-ARB,1.2,7560000.0,756000.0,6804000.0
Randy Rodriguez,sf,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Mason Black,sf,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Ryan Walker,sf,ARB 1 (S2),0.7,4410000.0,1102500.0,3307500.0
Erik Miller,sf,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Tristan Beck,sf,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Austin Warren,sf,ARB 2,0.4,2520000.0,2625000.0,-105000.0
Spencer Bivens,sf,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Heliot Ramos,sf,ARB 1 (S2),0.2684439801079724,1691197.07,1050000.0,641197.07
David Villar,sf,PRE-ARB,-0.3141834713180697,0.0,756000.0,-756000.0
Tom Murphy,sf,Club,-1.6034873730186423,0.0,4000000.0,-4000000.0
Lars Nootbaar,stl,ARB 2,5.2602377010596495,47378995.03,15635068.36,31743926.67
Iván Herrera,stl,PRE-ARB,4.432040380702524,36943708.8,756000.0,36187708.8
Roddery Munoz,stl,PRE-ARB,2.8,20160000.0,756000.0,19404000.0
Brendan Donovan,stl,ARB 2,2.787943798061041,20046068.89,6615202.73,13430866.16
Michael McGreevy,stl,PRE-ARB,2.3,15435000.0,756000.0,14679000.0
Chris Roycroft,stl,PRE-ARB,1.7,10710000.0,756000.0,9954000.0
Alec Burleson,stl,ARB 1,1.318525202665464,8306708.78,2076677.19,6230031.58
Nolan Gorman,stl,ARB 1,1.133263010150081,7139556.96,1784889.24,5354667.72
John King,stl,ARB 3,0.9,5670000.0,4200000.0,1470000.0
Matthew Liberatore,stl,ARB 1 (S2),0.8,5040000.0,1260000.0,3780000.0
Willson Contreras,stl,,0.7632670817453289,4808582.61,18000000.0,-13191417.39
Sonny Gray,stl,,0.7,4410000.0,35000000.0,-30590000.0
Riley O'Brien,stl,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Kyle Leahy,stl,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Ryan Fernandez,stl,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
JoJo Romero,stl,ARB 3,0.6,3780000.0,4200000.0,-420000.0
Nolan Arenado,stl,,0.5698810574575291,3590250.66,16000000.0,-12409749.34
Shane Baz,tb,ARB 2,4.5,37800000.0,12474000.0,25326000.0
Taj Bradley,tb,PRE-ARB,4.5,37800000.0,756000.0,37044000.0
Ryan Pepiot,tb,ARB 1,4.5,37800000.0,9450000.0,28350000.0
Joe Boyle,tb,PRE-ARB,2.5,17325000.0,756000.0,16569000.0
Yandy Diaz,tb,Club,1.6172709571146149,10188807.03,12000000.0,-1811192.97
Mason Montgomery,tb,PRE-ARB,1.6,10080000.0,756000.0,9324000.0
Jonathan Aranda,tb,PRE-ARB,1.568088188415693,9878955.59,756000.0,9122955.59
Danny Jansen,tb,Club,1.4058960549749744,8857145.15,12000000.0,-3142854.85
Ben Rortvedt,tb,ARB 2,1.3182709829388657,8305107.19,2740685.37,5564421.82
Brandon Lowe,tb,Club,1.262234886075822,7952079.78,11500000.0,-3547920.22
Hunter Bigge,tb,PRE-ARB,0.9,5670000.0,756000.0,4914000.0
Christopher Morel,tb,ARB 1,0.8794006023280373,5540223.79,1385055.95,4155167.85
Kevin Kelly,tb,ARB 1 (S2),0.8,5040000.0,1260000.0,3780000.0
Taylor Walls,tb,ARB 2,0.7558819259117152,4762056.13,2625000.0,2137056.13
Josh Lowe,tb,ARB 1,0.729074352089205,4593168.42,1148292.1,3444876.31
Pete Fairbanks,tb,Club,0.7,4410000.0,7000000.0,-2590000.0
Manuel Rodriguez,tb,ARB 1 (S2),0.7,4410000.0,1102500.0,3307500.0
Garrett Cleavinger,tb,ARB 2,0.3,1890000.0,2625000.0,-735000.0
Edwin Uceta,tb,ARB 1 (S2),0.1,630000.0,1050000.0,-420000.0
Corey Seager,tex,"$31,500,000",4.042273307413524,32032643.67,32500000.0,-467356.33
Jacob deGrom,tex,,3.7,28665000.0,38000000.0,-9335000.0
Kumar Rocker,tex,PRE-ARB,2.7,19215000.0,756000.0,18459000.0
Nathan Eovaldi,tex,"$29,000,000",2.4,16380000.0,25000000.0,-8620000.0
Leody Taveras,tex,ARB 3,2.117632482664781,13711626.96,6855813.48,6855813.48
Josh H. Smith,tex,ARB 1,1.701508272024853,10719502.11,2679875.53,8039626.59
Jonah Heim,tex,ARB 3,1.500349829859997,9452203.93,4726101.96,4726101.96
Marcus Semien,tex,"$26,000,000",1.4444853123434438,9100257.47,25000000.0,-15899742.53
Cole Winn,tex,PRE-ARB,0.9,5670000.0,756000.0,4914000.0
Ezequiel Duran,tex,ARB 1,0.8941102605090668,5632894.64,1408223.66,4224670.98
Jake Burger,tex,ARB 1,0.7060925661807094,4448383.17,1112095.79,3336287.38
Walter Pennington,tex,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Josh Sborz,tex,ARB 3,0.5,3150000.0,4200000.0,-1050000.0
Grant Anderson,tex,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Josh Jung,tex,ARB 1,0.314021571746442,1978335.9,1050000.0,928335.9
Gerson Garabito,tex,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
Jacob Webb,tex,ARB 3,0.2,1260000.0,4200000.0,-2940000.0
Matt Festa,tex,ARB 1,0.2,1260000.0,1050000.0,210000.0
Cody Bradford,tex,PRE-ARB,-0.2,0.0,756000.0,-756000.0
Adolis García,tex,ARB 3,-0.2310784999939467,0.0,4200000.0,-4200000.0
Kyle Higashioka,tex,,-0.6002681425305811,0.0,6750000.0,-6750000.0
Alejandro Kirk,tor,ARB 3,4.018526549121187,31733434.52,15866717.26,15866717.26
Jake Bloss,tor,PRE-ARB,3.6,27720000.0,756000.0,26964000.0
Andres Gimenez,tor,ARB 3,2.53190751506339,17626526.02,15571428.0,2055098.02
Daulton Varsho,tor,ARB 4,2.219261874883504,14672024.72,7336012.36,7336012.36
Ernie Clement,tor,ARB 2,2.214336455718217,14625479.51,4826408.24,9799071.27
Nick Robertson,tor,PRE-ARB,1.3,8190000.0,756000.0,7434000.0
Alek Manoah,tor,ARB 2,1.3,8190000.0,2702700.0,5487300.0
Kevin Gausman,tor,"$23,000,000",0.9,5670000.0,22000000.0,-16330000.0
Tommy Nance,tor,ARB 1,0.8,5040000.0,1260000.0,3780000.0
Brett de Geus,tor,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Easton Lucas,tor,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Brendon Little,tor,PRE-ARB,0.6,3780000.0,756000.0,3024000.0
Ryan Burr,tor,ARB 1,0.5,3150000.0,1050000.0,2100000.0
Yimi Garcia,tor,-,0.4,2520000.0,7500000.0,-4980000.0
Chad Green,tor,,0.4,2520000.0,9000000.0,-6480000.0
Nick Sandlin,tor,ARB 3,0.3,1890000.0,4200000.0,-2310000.0
Michael Petersen,tor,PRE-ARB,0.3,1890000.0,756000.0,1134000.0
José Berríos,tor,,0.1,630000.0,18714285.0,-18084285.0
George Springer,tor,"$24,166,667",-0.3785262204190501,0.0,25000000.0,-25000000.0
MacKenzie Gore,wsh,ARB 2,4.4,36540000.0,12058200.0,24481800.0
DJ Herz,wsh,PRE-ARB,2.9,21105000.0,756000.0,20349000.0
Jake Irvin,wsh,ARB 1 (S2),2.5,17325000.0,4331250.0,12993750.0
Alex Call,wsh,ARB 1 (S2),1.9067181021894395,12012324.04,3003081.01,9009243.03
Keibert Ruiz,wsh,ARB 2,1.786048864159833,11252107.84,5375000.0,5877107.84
Zach Brzykcy,wsh,PRE-ARB,1.0,6300000.0,756000.0,5544000.0
Juan Yepez,wsh,PRE-ARB,0.9255974211693908,5831263.75,756000.0,5075263.75
Robert Garcia,wsh,PRE-ARB,0.8,5040000.0,756000.0,4284000.0
Joan Adon,wsh,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Eduardo Salazar,wsh,PRE-ARB,0.7,4410000.0,756000.0,3654000.0
Joe La Sorsa,wsh,PRE-ARB,0.5,3150000.0,756000.0,2394000.0
Mitchell Parker,wsh,PRE-ARB,0.4,2520000.0,756000.0,1764000.0
Riley Adams,wsh,ARB 2,-0.2247587163747681,0.0,2625000.0,-2625000.0
