Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,WAR_batter,ERA,FIP,SIERA,K%_pit,BB%_pit,WAR_pitcher
Matt Thaiss,chc,FA,C,44.0,-7.516970358761619,0.0,,,19318.0,0.07984955,0.34117875,0.16416986,0.24108343,0.25730777,0.23768392,39.556126,86.70777,-36.527747241462144,-4.773094489937648,-51.266685908081065,-7.516970358761619,,,,,,
Carson Kelly,chc,FA,C,44.0,-9.53145361458491,0.0,,,13620.0,0.05960031,0.381749,0.14141282,0.20245901,0.21049714,0.20115551,14.278687,86.231384,-55.23741990182457,-6.1901351176493336,-50.8819085270752,-9.53145361458491,,,,,,
Ky Bush,chw,FA,SP,39.0,0.7,9697388.11,,,29823.0,,,,,,,,,,,,,4.380382,4.62146,4.7553124,0.1926898,0.081113614,0.7
Jairo Iriarte,chw,FA,RP,37.0,0.5,6926705.79,,,26907.0,,,,,,,,,,,,,4.155629,4.3109155,4.08756,0.20681918,0.100957595,0.5
Drew Thorpe,chw,FA,SP,38.0,0.5,6926705.79,,,31967.0,,,,,,,,,,,,,4.3593554,4.709604,4.848078,0.1919443,0.076428995,0.5
Prelander Berroa,chw,FA,RP,39.0,0.4,5541364.63,,,22932.0,,,,,,,,,,,,,4.2361174,4.4202504,4.114295,0.19780567,0.10195908,0.4
Jared Shuster,chw,FA,RP,40.0,0.4,5541364.63,,,27472.0,,,,,,,,,,,,,4.3036475,4.482046,4.1772833,0.17470486,0.09173276,0.4
Fraser Ellard,chw,FA,RP,41.0,0.4,5541364.63,,,29530.0,,,,,,,,,,,,,4.3037972,4.472483,4.159467,0.16316214,0.08883595,0.4
Jordan Leasure,chw,FA,RP,40.0,0.4,5541364.63,,,29950.0,,,,,,,,,,,,,4.3151727,4.462249,4.1618724,0.18573168,0.09325642,0.4
Justin Anderson,chw,FA,RP,46.0,0.3,4156023.47,,,16201.0,,,,,,,,,,,,,4.4362893,4.501226,4.261659,0.15354495,0.08824874,0.3
Steven Wilson,chw,FA,RP,44.0,0.3,4156023.47,,,20353.0,,,,,,,,,,,,,4.4121723,4.5066667,4.252481,0.15057798,0.08708979,0.3
Ron Marinaccio,chw,FA,RP,43.0,0.3,4156023.47,,,23488.0,,,,,,,,,,,,,4.381767,4.4992604,4.2308373,0.15274422,0.087867975,0.3
Gus Varland,chw,FA,RP,42.0,0.3,4156023.47,,,24737.0,,,,,,,,,,,,,4.3648415,4.491358,4.203959,0.15513998,0.086273916,0.3
Nick Nastrini,chw,FA,SP,39.0,0.1,1385341.16,,,29833.0,,,,,,,,,,,,,4.614377,4.90695,5.031206,0.17252092,0.0790636,0.1
Davis Martin,chw,FA,SP,42.0,-0.1,0.0,,,21448.0,,,,,,,,,,,,,4.8251824,4.9848967,5.085446,0.13686913,0.06602467,-0.1
Sean Burke,chw,FA,SP,39.0,-0.1,0.0,,,29878.0,,,,,,,,,,,,,4.7486854,5.026411,5.144295,0.15870234,0.07595207,-0.1
Jonathan Cannon,chw,FA,SP,38.0,-0.3,0.0,,,31730.0,,,,,,,,,,,,,4.784388,5.0879116,5.1868606,0.15575382,0.075688556,-0.3
Lenyn Sosa,chw,FA,3B/2B,39.0,-1.45390082723565,0.0,,,22896.0,0.056737255,0.3007135,0.19210187,0.25115603,0.29847318,0.25014967,51.400314,88.06942,-30.14285335308168,-6.257378677837551,3.25078580039287,-1.45390082723565,,,,,,
Miguel Vargas,chw,FA,3B/LF,39.0,-2.551984877078357,0.0,,,20178.0,0.05900024,0.30217066,0.1917613,0.2526057,0.30008015,0.25148124,52.203617,88.085724,-29.46083083966883,-6.153775599086657,-8.296063480229407,-2.551984877078357,,,,,,
Andrew Vaughn,chw,FA,1B,41.0,-4.275963035897104,0.0,,,26197.0,0.060485214,0.33776316,0.16830191,0.23229888,0.26179272,0.231309,36.788155,87.43069,-39.79295292133238,-6.508489935658872,-14.504213018417358,-4.275963035897104,,,,,,
Yoan Moncada,chw,FA,3B,44.0,-4.345333192599467,0.0,,,17232.0,0.059503477,0.38228983,0.1411592,0.20193587,0.20951186,0.20048428,13.84798,86.190796,-55.58122458109042,-6.145444876601687,0.2411860466003417,-4.345333192599467,,,,,,
Andrew Benintendi,chw,FA,LF,44.0,-4.7539976717506764,0.0,,,17901.0,0.070538834,0.3570112,0.15477066,0.22575776,0.23977485,0.22385046,29.866993,86.70909,-43.61317960808916,-5.793625000442262,-16.08359069824219,-4.7539976717506764,,,,,,
Austin Slater,chw,FA,OF,46.0,-5.912378874472593,0.0,,,16153.0,0.06797911,0.3691205,0.14854291,0.21532929,0.22198464,0.2118303,21.84524,86.06925,-49.76984476752398,-5.0870451325317845,-21.98564119339263,-5.912378874472593,,,,,,
Luis Robert Jr.,chw,FA,CF,41.0,-6.566273602734411,0.0,,,20043.0,0.042850986,0.4100247,0.12962408,0.17018369,0.17338586,0.16693823,-8.4173975,85.06609,-72.76334540727662,-6.021841318288352,-4.465512704849243,-6.566273602734411,,,,,,
Korey Lee,chw,FA,C,40.0,-8.273009787303462,0.0,,,25543.0,0.048165187,0.3784011,0.1431243,0.19136378,0.19790883,0.18912287,7.7881165,85.825096,-61.40048093039815,-6.463217563577928,-32.11301554521484,-8.273009787303462,,,,,,
Hunter Greene,cin,FA,SP,39.0,1.3,18009435.06,,,22182.0,,,,,,,,,,,,,3.9230645,4.3296943,4.484738,0.21753982,0.07148467,1.3
Fernando Cruz,cin,FA,RP,49.0,0.4,5541364.63,,,7048.0,,,,,,,,,,,,,4.410546,4.4716983,4.2494206,0.14964107,0.08711229,0.4
Brent Suter,cin,FA,RP,49.0,0.4,5541364.63,,,13942.0,,,,,,,,,,,,,4.357442,4.4568787,4.231726,0.14300252,0.08638237,0.4
Emilio Pagan,cin,FA,RP,48.0,0.4,5541364.63,,,14771.0,,,,,,,,,,,,,4.4034853,4.473898,4.2485256,0.14595385,0.08579109,0.4
Sam Moll,cin,FA,RP,47.0,0.4,5541364.63,,,14874.0,,,,,,,,,,,,,4.34186,4.4570546,4.2146916,0.14379203,0.086873375,0.4
Yosver Zulueta,cin,FA,RP,41.0,0.4,5541364.63,,,27765.0,,,,,,,,,,,,,4.2662687,4.4394736,4.125878,0.15857694,0.08721153,0.4
Julian Aguiar,cin,FA,SP,38.0,0.4,5541364.63,,,30031.0,,,,,,,,,,,,,4.3631344,4.7271085,4.8619103,0.19024491,0.07628983,0.4
Tony Santillan,cin,FA,RP,42.0,0.3,4156023.47,,,19926.0,,,,,,,,,,,,,4.396303,4.5040655,4.2197967,0.15681438,0.085805565,0.3
Alexis Diaz,cin,FA,RP,42.0,0.3,4156023.47,,,21132.0,,,,,,,,,,,,,4.392338,4.485851,4.193764,0.1773388,0.09149609,0.3
Casey Legumina,cin,FA,RP,42.0,0.3,4156023.47,,,25921.0,,,,,,,,,,,,,4.387981,4.501543,4.2216315,0.15478764,0.086035304,0.3
Brady Singer,cin,FA,SP,42.0,0.0,0.0,,,25377.0,,,,,,,,,,,,,4.8398747,4.939601,5.0523906,0.13529295,0.06468688,0.0
Brandon Williamson,cin,FA,SP,41.0,-0.1,0.0,,,25463.0,,,,,,,,,,,,,4.8169036,4.995151,5.0814576,0.13764043,0.06507359,-0.1
Nick Lodolo,cin,FA,SP,41.0,-0.1,0.0,,,26378.0,,,,,,,,,,,,,4.8165293,5.023014,5.142763,0.14397319,0.070893034,-0.1
Andrew Abbott,cin,FA,SP,40.0,-0.2,0.0,,,29911.0,,,,,,,,,,,,,4.798488,5.0563717,5.158952,0.14347728,0.07026222,-0.2
Rhett Lowder,cin,FA,SP,37.0,-0.2,0.0,,,33876.0,,,,,,,,,,,,,4.785112,5.083812,5.192944,0.15440048,0.076139756,-0.2
Santiago Espinal,cin,FA,3B/2B,44.0,-2.632206552426734,0.0,,,19997.0,0.07289416,0.3530447,0.15703392,0.22953379,0.24370493,0.22719543,32.19873,86.70222,-41.899903335222376,-5.560407499251596,2.763468497074986,-2.632206552426734,,,,,,
Jeimer Candelario,cin,FA,3B,45.0,-3.4419286393117408,0.0,,,13621.0,0.06877523,0.36508283,0.15027186,0.2191051,0.22922885,0.2168469,24.987375,86.4221,-47.20036921559311,-5.612063379812753,0.180313806533813,-3.4419286393117408,,,,,,
Jake Fraley,cin,FA,RF,44.0,-3.772920358769835,0.0,,,19260.0,0.08119928,0.33786944,0.16615261,0.24395934,0.26126218,0.24040629,41.486355,86.752396,-35.133363813888735,-4.65891488478519,-16.08355894088745,-3.772920358769835,,,,,,
Spencer Steer,cin,FA,1B/LF,41.0,-5.125537141231163,0.0,,,26323.0,0.06306161,0.33791837,0.16819587,0.23417476,0.2627908,0.23280683,37.6562,87.40356,-39.02576918136783,-6.369953274261206,-23.73575965205335,-5.125537141231163,,,,,,
Stuart Fairchild,cin,FA,OF,43.0,-5.825083911104008,0.0,,,20321.0,0.058730368,0.38370994,0.14055793,0.19988915,0.20564587,0.1979196,12.304859,86.03498,-56.89483535580519,-6.014808179243119,-13.07739691738796,-5.825083911104008,,,,,,
Will Benson,cin,FA,OF,41.0,-7.588187724559592,0.0,,,21853.0,0.049779132,0.39177027,0.13897175,0.18071721,0.17508322,0.1696892,-3.9461496,83.62923,-71.35431559202148,-2.44596054777503,-19.46518168450449,-7.588187724559592,,,,,,
Tyler Stephenson,cin,FA,C,42.0,-7.642429335715802,0.0,,,17988.0,0.061890446,0.3515596,0.15898748,0.22418973,0.2463415,0.2234404,30.51271,87.12219,-43.82321292888827,-6.54595079831779,-43.42786188642579,-7.642429335715802,,,,,,
Luke Maile,cin,FA,C,48.0,-8.48387420875896,0.0,,,13355.0,0.07608591,0.3490398,0.15946808,0.23295245,0.24624339,0.2294901,33.919395,86.4191,-40.72458224180268,-4.645565145474393,-56.67303798217773,-8.48387420875896,,,,,,
Andrew Walters,cle,FA,RP,38.0,0.5,6926705.79,,,33834.0,,,,,,,,,,,,,4.213865,4.345368,4.1009407,0.20426649,0.10015311,0.5
Sam Hentges,cle,FA,RP,42.0,0.4,5541364.63,,,18548.0,,,,,,,,,,,,,4.3148875,4.4684415,4.1577773,0.160352,0.08752674,0.4
Emmanuel Clase,cle,FA,RP,41.0,0.4,5541364.63,,,21032.0,,,,,,,,,,,,,4.3537884,4.461975,4.1575303,0.18779576,0.09012524,0.4
Tim Herrin,cle,FA,RP,42.0,0.4,5541364.63,,,25139.0,,,,,,,,,,,,,4.353068,4.4804783,4.202059,0.17049816,0.09362846,0.4
Logan Allen,cle,FA,RP,42.0,0.3,4156023.47,,,18555.0,,,,,,,,,,,,,4.362949,4.4917383,4.2115216,0.15397806,0.0869713,0.3
Pedro Avila,cle,FA,RP,42.0,0.3,4156023.47,,,18864.0,,,,,,,,,,,,,4.3704796,4.4904003,4.219811,0.16536489,0.09164219,0.3
Erik Sabrowski,cle,FA,RP,41.0,0.3,4156023.47,,,24978.0,,,,,,,,,,,,,4.4214473,4.516214,4.2079544,0.170395,0.0847339,0.3
Hunter Gaddis,cle,FA,RP,41.0,0.3,4156023.47,,,25636.0,,,,,,,,,,,,,4.399317,4.511673,4.2201724,0.16186705,0.08569104,0.3
Cade Smith,cle,FA,RP,40.0,0.3,4156023.47,,,27867.0,,,,,,,,,,,,,4.403246,4.520394,4.208654,0.16919583,0.08516306,0.3
Ben Lively,cle,FA,SP,47.0,0.1,1385341.16,,,14932.0,,,,,,,,,,,,,4.997989,4.905443,4.946647,0.121369846,0.04801797,0.1
Shane Bieber,cle,FA,SP,44.0,0.1,1385341.16,,,19427.0,,,,,,,,,,,,,4.8481417,4.8858237,5.005506,0.13338706,0.061991956,0.1
Joey Cantillo,cle,FA,SP,39.0,0.1,1385341.16,,,23335.0,,,,,,,,,,,,,4.594242,4.894173,5.0197396,0.17420043,0.079094954,0.1
Gavin Williams,cle,FA,SP,39.0,0.1,1385341.16,,,30122.0,,,,,,,,,,,,,4.5598197,4.8802667,5.019496,0.17405766,0.076381065,0.1
Triston McKenzie,cle,FA,SP,41.0,-0.2,0.0,,,18000.0,,,,,,,,,,,,,4.817093,5.031106,5.1542244,0.14736445,0.07289464,-0.2
Logan Allen,cle,FA,SP,40.0,-0.2,0.0,,,27589.0,,,,,,,,,,,,,4.8151307,5.0542817,5.162943,0.14344999,0.07049012,-0.2
Tanner Bibee,cle,FA,SP,40.0,-0.2,0.0,,,30134.0,,,,,,,,,,,,,4.7954297,5.0541673,5.154028,0.1430805,0.06993447,-0.2
Gabriel Arias,cle,FA,3B/SS,39.0,-2.319838105044027,0.0,,,22563.0,0.050593484,0.3323902,0.1713146,0.22604819,0.25623906,0.22509341,33.868977,87.30183,-42.97654639511574,-6.909864378394559,8.250779220461846,-2.319838105044027,,,,,,
Tyler Freeman,cle,FA,CF,40.0,-2.570935338418613,0.0,,,22532.0,0.058973946,0.31657147,0.18218973,0.24399789,0.28388616,0.24281298,45.72637,87.82096,-33.90067070577203,-6.32350952597335,-3.872204208374024,-2.570935338418613,,,,,,
José Ramírez,cle,FA,3B,46.0,-2.638152552055664,0.0,,,13510.0,0.073481604,0.34695727,0.1604239,0.23414616,0.2531426,0.23253958,35.73935,86.98787,-39.16265451908112,-5.7227231448632665,0.1302645301818845,-2.638152552055664,,,,,,
Steven Kwan,cle,FA,LF,41.0,-3.5107409847393143,0.0,,,24610.0,0.06572517,0.31873918,0.18002352,0.24704508,0.2826332,0.24484918,46.567146,87.69792,-32.8577395241435,-5.983084636973217,-14.465655612945556,-3.5107409847393143,,,,,,
Josh Naylor,cle,FA,1B,42.0,-4.355750032302726,0.0,,,18839.0,0.06286866,0.34249195,0.1647274,0.23081304,0.25734603,0.22985956,35.23102,87.334595,-40.53534694415767,-6.450360991875641,-14.601860504150393,-4.355750032302726,,,,,,
Will Brennan,cle,FA,OF,41.0,-4.785983965868546,0.0,,,25660.0,0.06088909,0.3299824,0.17315474,0.23715186,0.26970148,0.23587123,40.239777,87.55934,-37.45620152426929,-6.382426782511175,-21.96523268234828,-4.785983965868546,,,,,,
Bo Naylor,cle,FA,C,39.0,-4.9409532510650935,0.0,,,21865.0,0.052756593,0.32886937,0.17409965,0.23075798,0.26339173,0.22971633,37.006832,87.43106,-40.60870863170158,-6.752207254758105,-19.96164409759522,-4.9409532510650935,,,,,,
Lane Thomas,cle,FA,OF,43.0,-5.058290104460064,0.0,,,16939.0,0.062295284,0.36655882,0.149507,0.21416485,0.2281244,0.21335317,22.900131,86.67947,-48.98983876007359,-6.405158092675265,-13.077464294576773,-5.058290104460064,,,,,,
Austin Hedges,cle,FA,C,46.0,-8.675466327962823,0.0,,,12976.0,0.07334434,0.35406184,0.15636604,0.22550073,0.23202983,0.22024183,28.390427,85.788284,-45.46150183386919,-3.874562689452432,-54.584723614331054,-8.675466327962823,,,,,,
Trevor Stephan,cle,FA,,,,0.0,,,19932.0,,,,,,,,,,,,,,,,,,
Angel Chivilli,col,FA,RP,36.0,0.6,8312046.95,,,26790.0,,,,,,,,,,,,,4.0967636,4.2491846,4.047863,0.21641754,0.10363852,0.6
Justin Lawrence,col,FA,RP,44.0,0.4,5541364.63,,,17639.0,,,,,,,,,,,,,4.3383703,4.4677577,4.2034135,0.14726879,0.08676731,0.4
Tyler Kinley,col,FA,RP,48.0,0.4,5541364.63,,,18297.0,,,,,,,,,,,,,4.4293404,4.4836946,4.25599,0.15099037,0.0864046,0.4
Jake Bird,col,FA,RP,43.0,0.4,5541364.63,,,21267.0,,,,,,,,,,,,,4.3354297,4.469507,4.19932,0.14849366,0.08635166,0.4
Luis Peralta,col,FA,RP,38.0,0.4,5541364.63,,,24203.0,,,,,,,,,,,,,4.30336,4.481748,4.1418996,0.17509602,0.0857029,0.4
Bradley Blalock,col,FA,SP,38.0,0.4,5541364.63,,,26419.0,,,,,,,,,,,,,4.375716,4.724516,4.8624563,0.19082738,0.07658719,0.4
Anthony Molina,col,FA,RP,37.0,0.4,5541364.63,,,26952.0,,,,,,,,,,,,,4.2897716,4.4641213,4.138226,0.18378684,0.08519254,0.4
Jeff Criswell,col,FA,RP,40.0,0.4,5541364.63,,,27608.0,,,,,,,,,,,,,4.286879,4.41585,4.1308928,0.19660307,0.09573227,0.4
Jimmy Herget,col,FA,RP,45.0,0.3,4156023.47,,,17556.0,,,,,,,,,,,,,4.406757,4.4930677,4.246552,0.1479181,0.08546553,0.3
Victor Vodnik,col,FA,RP,39.0,0.3,4156023.47,,,24614.0,,,,,,,,,,,,,4.3231993,4.4933295,4.1692085,0.17820773,0.089327976,0.3
Jaden Hill,col,FA,RP,39.0,0.3,4156023.47,,,30250.0,,,,,,,,,,,,,4.3275175,4.492852,4.1620836,0.16748874,0.08535689,0.3
Seth Halvorsen,col,FA,RP,39.0,0.3,4156023.47,,,33294.0,,,,,,,,,,,,,4.3700294,4.5145082,4.184838,0.17220376,0.084279224,0.3
Kyle Freeland,col,FA,SP,46.0,0.1,1385341.16,,,16256.0,,,,,,,,,,,,,4.9397492,4.8928056,4.975442,0.12716682,0.053266488,0.1
Austin Gomber,col,FA,SP,45.0,0.1,1385341.16,,,16561.0,,,,,,,,,,,,,4.9376593,4.914103,4.9957433,0.12783492,0.054939583,0.1
Antonio Senzatela,col,FA,SP,44.0,0.0,0.0,,,15488.0,,,,,,,,,,,,,4.922584,4.9305296,5.013998,0.12903778,0.05710086,0.0
Ezequiel Tovar,col,FA,SS,37.0,-0.0485540891625059,0.0,,,24064.0,0.05403242,0.25435197,0.21858771,0.27204108,0.33186066,0.2695045,66.84366,88.29024,-20.22940883403871,-5.20083290990442,6.053193546533585,-0.0485540891625059,,,,,,
Ryan Feltner,col,FA,SP,42.0,-0.1,0.0,,,21446.0,,,,,,,,,,,,,4.8742714,4.9846754,5.05911,0.13225055,0.061377656,-0.1
Tanner Gordon,col,FA,SP,41.0,-0.1,0.0,,,27669.0,,,,,,,,,,,,,4.810674,5.009092,5.1028066,0.13919751,0.0670116,-0.1
Kyle Farmer,col,FA,2B/3B,48.0,-2.6659404420380235,0.0,,,14813.0,0.07398752,0.35428575,0.15662082,0.22876471,0.24107163,0.22555773,31.124947,86.40016,-42.73872386246192,-4.872372996469494,2.5836624033417963,-2.6659404420380235,,,,,,
Kris Bryant,col,FA,RF,47.0,-3.825655533596597,0.0,,,15429.0,0.08135863,0.3362018,0.16687338,0.24506256,0.26436698,0.24203193,42.370525,86.847046,-34.30071781902778,-4.708854637137847,-17.383069896698,-3.825655533596597,,,,,,
Sean Bouchard,col,FA,OF,43.0,-4.820202324623709,0.0,,,21270.0,0.078186594,0.34423956,0.1624041,0.23789197,0.25235364,0.2343793,37.382225,86.615456,-38.220355240310106,-4.8414105526171625,-23.077435112002064,-4.820202324623709,,,,,,
Ryan McMahon,col,FA,3B,44.0,-4.895605801391321,0.0,,,15112.0,0.05620926,0.39411074,0.1363208,0.19208886,0.19503507,0.18896097,6.263913,85.678246,-61.48340589244192,-5.636241537431488,0.2414924526214599,-4.895605801391321,,,,,,
Sam Hilliard,col,FA,OF,45.0,-6.721044466830711,0.0,,,17954.0,0.060606334,0.38561392,0.14075966,0.19981495,0.20178802,0.19539703,10.981766,85.60236,-58.18688487715838,-5.027679006743711,-21.552890014655876,-6.721044466830711,,,,,,
Michael Toglia,col,FA,1B/RF,40.0,-7.527492822105722,0.0,,,25845.0,0.047610644,0.3890508,0.13814637,0.18754612,0.19611736,0.1873994,5.5731716,86.01772,-62.2832329883808,-6.853900296846405,-23.533514495025848,-7.527492822105722,,,,,,
Nolan Jones,col,FA,LF,41.0,-7.541595575210039,0.0,,,20529.0,0.045755073,0.40384492,0.13416286,0.17251837,0.16934007,0.16273504,-9.436568,83.83173,-74.91619648584505,-3.427389758289792,-14.465268516540528,-7.541595575210039,,,,,,
Jacob Stallings,col,FA,C,49.0,-8.165383534171383,0.0,,,13723.0,0.07841208,0.3418702,0.16353555,0.23945192,0.25704578,0.236588,38.5842,86.71632,-37.08907252986256,-4.79148615617305,-57.04141807246093,-8.165383534171383,,,,,,
Tarik Skubal,det,FA,SP,42.0,1.8,24936140.85,,,22267.0,,,,,,,,,,,,,3.6648202,4.1541967,4.374698,0.21858758,0.06699906,1.8
Jason Foley,det,FA,RP,43.0,0.4,5541364.63,,,19531.0,,,,,,,,,,,,,4.3594446,4.4820533,4.2181287,0.14773166,0.085759364,0.4
Sean Guenther,det,FA,RP,43.0,0.4,5541364.63,,,20045.0,,,,,,,,,,,,,4.350041,4.478186,4.2043495,0.15056202,0.08650004,0.4
Mason Englert,det,FA,RP,39.0,0.4,5541364.63,,,22288.0,,,,,,,,,,,,,4.2565446,4.375817,4.119057,0.19881946,0.09481142,0.4
Bailey Horn,det,FA,RP,41.0,0.4,5541364.63,,,27753.0,,,,,,,,,,,,,4.334357,4.475675,4.1784987,0.15529813,0.08547715,0.4
Ty Madden,det,FA,RP,39.0,0.4,5541364.63,,,30140.0,,,,,,,,,,,,,4.2631454,4.3983884,4.14056,0.19317603,0.09530773,0.4
Will Vest,det,FA,RP,44.0,0.3,4156023.47,,,19769.0,,,,,,,,,,,,,4.3792567,4.488555,4.2375326,0.14582908,0.08600491,0.3
Alex Faedo,det,FA,RP,43.0,0.3,4156023.47,,,19874.0,,,,,,,,,,,,,4.4121437,4.504494,4.2359166,0.16159783,0.08875843,0.3
Alex Lange,det,FA,RP,43.0,0.3,4156023.47,,,19883.0,,,,,,,,,,,,,4.396257,4.485074,4.2082925,0.17195258,0.092517756,0.3
Brenan Hanifee,det,FA,RP,41.0,0.3,4156023.47,,,22304.0,,,,,,,,,,,,,4.3709574,4.4974346,4.2001834,0.15703091,0.084738836,0.3
Tyler Holton,det,FA,RP,43.0,0.3,4156023.47,,,26231.0,,,,,,,,,,,,,4.3988194,4.5032783,4.2328076,0.15243039,0.08589021,0.3
Brant Hurter,det,FA,RP,40.0,0.3,4156023.47,,,30133.0,,,,,,,,,,,,,4.364007,4.5034914,4.190483,0.16135573,0.08391171,0.3
Alex Cobb,det,FA,SP,51.0,0.1,1385341.16,,,6562.0,,,,,,,,,,,,,4.976707,4.896524,4.950031,0.11825771,0.04712817,0.1
Casey Mize,det,FA,SP,42.0,0.0,0.0,,,20492.0,,,,,,,,,,,,,4.842599,4.948999,5.0455046,0.13540547,0.063880585,0.0
Riley Greene,det,FA,OF,38.0,-0.0184499073257704,0.0,,,25976.0,0.06910288,0.232262,0.23896134,0.30127928,0.3871152,0.30136037,89.54073,89.891884,-3.912981870697765,-5.000716103240848,-10.168329241470929,-0.0184499073257704,,,,,,
Matt Manning,det,FA,SP,41.0,-0.1,0.0,,,20369.0,,,,,,,,,,,,,4.831096,4.9950523,5.0728173,0.13586932,0.0634307,-0.1
Reese Olson,det,FA,SP,39.0,-0.1,0.0,,,24968.0,,,,,,,,,,,,,4.783799,5.0016704,5.1183734,0.15702367,0.07631876,-0.1
Keider Montero,det,FA,SP,38.0,-0.3,0.0,,,22630.0,,,,,,,,,,,,,4.8061996,5.085257,5.189594,0.1533768,0.07516478,-0.3
Spencer Torkelson,det,FA,1B,39.0,-2.931739874954132,0.0,,,27465.0,0.05894102,0.29544172,0.19601151,0.2565356,0.30808386,0.25575462,55.262188,88.253174,-27.272023986025552,-6.09358498477377,-14.266659927368163,-2.931739874954132,,,,,,
Javier Báez,det,FA,SS,46.0,-3.172148339865272,0.0,,,12979.0,0.06815547,0.36615846,0.15032072,0.21480328,0.21788296,0.20910344,20.905148,85.5296,-51.166533150324,-3.998678768402897,5.176940064430237,-3.172148339865272,,,,,,
Ryan Kreidler,det,FA,SS,41.0,-3.229093507008009,0.0,,,25867.0,0.06564582,0.35521382,0.15394433,0.21253124,0.208947,0.2040155,19.277359,84.55215,-53.77255216458949,-2.308974988991394,5.5351926612854,-3.229093507008009,,,,,,
Andy Ibanez,det,FA,2B/3B,46.0,-3.8602601561127607,0.0,,,18819.0,0.06380343,0.37867168,0.14392178,0.2068364,0.21158348,0.20318742,16.018263,85.88969,-54.196686823193616,-5.188565601711161,2.653484771382735,-3.8602601561127607,,,,,,
Zach McKinstry,det,FA,3B/SS,44.0,-4.106882648262098,0.0,,,19392.0,0.06262253,0.3750952,0.14478673,0.20852394,0.21727884,0.2069107,18.26959,86.31771,-52.28964166524933,-6.043099497182993,-0.8159269141532324,-4.106882648262098,,,,,,
Kerry Carpenter,det,FA,RF,41.0,-4.224298472881769,0.0,,,25961.0,0.061327074,0.33762065,0.16846071,0.23317899,0.2628615,0.23215124,37.30806,87.44418,-39.36155994345502,-6.472627994371578,-14.46515522003174,-4.224298472881769,,,,,,
Matt Vierling,det,FA,3B,42.0,-4.744396706041663,0.0,,,21558.0,0.061552733,0.35002175,0.15992033,0.22484478,0.24769989,0.22407964,31.045904,87.1542,-43.49579480217725,-6.554833939298987,-15.345677101349056,-4.744396706041663,,,,,,
Jake Rogers,det,FA,C,44.0,-9.575844617299076,0.0,,,19452.0,0.061138056,0.37711945,0.14499018,0.2007759,0.19800273,0.19286358,10.800738,84.7073,-59.48450597902624,-3.181445346563123,-50.07854404755859,-9.575844617299076,,,,,,
Luis Garcia,hou,FA,RP,52.0,0.4,5541364.63,,,6984.0,,,,,,,,,,,,,4.341302,4.4343867,4.220655,0.14603454,0.08605664,0.4
Ryan Pressly,hou,FA,RP,50.0,0.4,5541364.63,,,7005.0,,,,,,,,,,,,,4.393939,4.459314,4.2425456,0.14790316,0.086318344,0.4
Tayler Scott,hou,FA,RP,47.0,0.4,5541364.63,,,13652.0,,,,,,,,,,,,,4.394188,4.484306,4.253774,0.14422439,0.08769656,0.4
Bryan Abreu,hou,FA,RP,42.0,0.4,5541364.63,,,16609.0,,,,,,,,,,,,,4.299293,4.470232,4.166918,0.16960227,0.095151044,0.4
Kaleb Ort,hou,FA,RP,47.0,0.4,5541364.63,,,20061.0,,,,,,,,,,,,,4.402095,4.4805837,4.2495856,0.14525928,0.08599982,0.4
Josh Hader,hou,FA,RP,45.0,0.3,4156023.47,,,14212.0,,,,,,,,,,,,,4.4341717,4.4947567,4.2285895,0.16395351,0.08808842,0.3
Framber Valdez,hou,FA,SP,45.0,0.3,4156023.47,,,17295.0,,,,,,,,,,,,,4.855537,4.815376,4.9572096,0.13001543,0.055662606,0.3
Nick Hernandez,hou,FA,RP,44.0,0.3,4156023.47,,,19281.0,,,,,,,,,,,,,4.438831,4.5060267,4.2401,0.1614366,0.087393336,0.3
Shawn Dubin,hou,FA,RP,43.0,0.3,4156023.47,,,24977.0,,,,,,,,,,,,,4.3956523,4.498773,4.2372975,0.16087003,0.09120167,0.3
Luis Contreras,hou,FA,RP,43.0,0.3,4156023.47,,,25839.0,,,,,,,,,,,,,4.342911,4.490791,4.2237577,0.1518676,0.09084226,0.3
Bryan King,hou,FA,RP,42.0,0.3,4156023.47,,,25890.0,,,,,,,,,,,,,4.397807,4.5051155,4.2273545,0.15462478,0.08577501,0.3
Ronel Blanco,hou,FA,SP,45.0,0.0,0.0,,,19407.0,,,,,,,,,,,,,4.9137278,4.945133,5.036062,0.12814994,0.057814196,0.0
J.P. France,hou,FA,SP,44.0,-0.0,0.0,,,21212.0,,,,,,,,,,,,,4.9490767,4.964217,5.0298095,0.12649825,0.05557837,-0.0
Spencer Arrighetti,hou,FA,SP,39.0,0.0,0.0,,,29921.0,,,,,,,,,,,,,4.6315126,4.924204,5.0487633,0.1709003,0.07853995,0.0
Cristian Javier,hou,FA,SP,42.0,-0.1,0.0,,,17606.0,,,,,,,,,,,,,4.8146415,4.998503,5.109091,0.13915356,0.06794483,-0.1
Hunter Brown,hou,FA,SP,40.0,-0.2,0.0,,,25880.0,,,,,,,,,,,,,4.796331,5.04465,5.1607814,0.14951514,0.07313458,-0.2
