Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,WAR_batter,ERA,FIP,SIERA,K%_pit,BB%_pit,WAR_pitcher
Dansby Swanson,chc,FA,SS,42.0,-4.938509798054468,0.0,,,18314.0,0.049193017,0.40514177,0.13096777,0.18062913,0.18531616,0.17936473,-0.6826921,85.68104,-66.39855500256144,-6.338720016356092,5.438660874366761,-4.938509798054468,,,,,,
Matt Thaiss,chc,FA,C,41.0,-5.988965372097304,0.0,,,19318.0,0.08184443,0.3327839,0.16980246,0.24729088,0.26489955,0.24278258,43.702972,86.71943,-33.91624060200482,-4.415851406520233,-39.26098676164551,-5.988965372097304,,,,,,
Carson Kelly,chc,FA,C,41.0,-8.008243326531744,0.0,,,13620.0,0.053890117,0.3709751,0.14770772,0.20535348,0.22056238,0.205537,18.078949,86.68062,-52.99324069662792,-6.961643218528479,-37.42711880847168,-8.008243326531744,,,,,,
Ky Bush,chw,FA,SP,36.0,2.1,26016773.55,,,29823.0,,,,,,,,,,,,,3.814159,4.0349936,4.1572924,0.2474199,0.085339606,2.1
Drew Thorpe,chw,FA,SP,35.0,2.1,26016773.55,,,31967.0,,,,,,,,,,,,,3.7485561,4.055262,4.1898026,0.24197482,0.070544645,2.1
Nick Nastrini,chw,FA,SP,36.0,1.4,17241885.43,,,29833.0,,,,,,,,,,,,,4.0076065,4.2892203,4.4262547,0.22980103,0.07924159,1.4
Sean Burke,chw,FA,SP,36.0,0.8,9852505.96,,,29878.0,,,,,,,,,,,,,4.243004,4.566248,4.675402,0.21005519,0.07748528,0.8
Jairo Iriarte,chw,FA,RP,34.0,0.6,7389379.47,,,26907.0,,,,,,,,,,,,,4.0388436,4.2085567,4.040806,0.22109085,0.10403751,0.6
Prelander Berroa,chw,FA,RP,36.0,0.5,6157816.23,,,22932.0,,,,,,,,,,,,,4.106856,4.331672,4.0612354,0.22003378,0.11085198,0.5
Ron Marinaccio,chw,FA,RP,40.0,0.4,4926252.98,,,23488.0,,,,,,,,,,,,,4.302387,4.48136,4.166018,0.17205049,0.0908081,0.4
Jared Shuster,chw,FA,RP,37.0,0.4,4926252.98,,,27472.0,,,,,,,,,,,,,4.2204604,4.415096,4.1310353,0.19165044,0.091720976,0.4
Fraser Ellard,chw,FA,RP,38.0,0.4,4926252.98,,,29530.0,,,,,,,,,,,,,4.2134595,4.4355254,4.08246,0.18629596,0.09120809,0.4
Jordan Leasure,chw,FA,RP,37.0,0.4,4926252.98,,,29950.0,,,,,,,,,,,,,4.2570386,4.3784347,4.120781,0.20103177,0.09440126,0.4
Justin Anderson,chw,FA,RP,43.0,0.3,3694689.74,,,16201.0,,,,,,,,,,,,,4.4077163,4.488922,4.20922,0.17218943,0.091305785,0.3
Steven Wilson,chw,FA,RP,41.0,0.3,3694689.74,,,20353.0,,,,,,,,,,,,,4.372521,4.499991,4.2054935,0.16722469,0.08885838,0.3
Gus Varland,chw,FA,RP,39.0,0.3,3694689.74,,,24737.0,,,,,,,,,,,,,4.3038173,4.486586,4.1423535,0.17398684,0.087188,0.3
Jonathan Cannon,chw,FA,SP,35.0,0.3,3694689.74,,,31730.0,,,,,,,,,,,,,4.454976,4.7974877,4.897346,0.1923197,0.07867268,0.3
Lenyn Sosa,chw,FA,2B/3B,36.0,0.2856960302665929,3518527.3,,,22896.0,0.054614905,0.24215813,0.22785115,0.28077307,0.3514214,0.2797201,74.556816,88.63429,-14.997023088176077,-4.807657697238028,3.703283758409724,0.2856960302665929,,,,,,
Davis Martin,chw,FA,SP,39.0,-0.2,0.0,,,21448.0,,,,,,,,,,,,,4.783976,5.053735,5.1677246,0.1555461,0.075949326,-0.2
Miguel Vargas,chw,FA,3B/LF,36.0,-0.7555840306033446,0.0,,,20178.0,0.05850243,0.24651568,0.227012,0.2826954,0.35436523,0.28156835,75.77389,88.75646,-14.050358132618229,-4.787630145438016,-7.46795334547352,-0.7555840306033446,,,,,,
Andrew Vaughn,chw,FA,1B,38.0,-2.519685079107868,0.0,,,26197.0,0.057484593,0.2811959,0.20533541,0.2635857,0.3218438,0.26280093,61.029697,88.42166,-23.66293730386873,-5.802318805363029,-14.128875789642334,-2.519685079107868,,,,,,
Andrew Benintendi,chw,FA,LF,41.0,-4.143033888066923,0.0,,,17901.0,0.06831691,0.3418593,0.16530132,0.2350898,0.25871933,0.23292933,37.25285,87.1962,-38.963024026010096,-6.0729685361729935,-14.466957664489748,-4.143033888066923,,,,,,
Yoan Moncada,chw,FA,3B,41.0,-4.212441167908302,0.0,,,17232.0,0.0536731,0.37219915,0.14689586,0.20401849,0.21821268,0.20404784,17.071823,86.60538,-53.75598243678488,-6.922841743798927,0.4956826114654542,-4.212441167908302,,,,,,
Korey Lee,chw,FA,C,37.0,-4.478417414055859,0.0,,,25543.0,0.046265543,0.3164534,0.17805953,0.22476403,0.24606672,0.21896552,31.700775,86.38864,-46.11522377118832,-5.902698078425601,-10.771786931750489,-4.478417414055859,,,,,,
Luis Robert Jr.,chw,FA,CF,38.0,-5.707266527257381,0.0,,,20043.0,0.03593907,0.3796522,0.14265724,0.18190323,0.19612278,0.18292297,3.5483289,86.02239,-64.57603759009663,-7.582224200014025,-2.6741683006286623,-5.707266527257381,,,,,,
Austin Slater,chw,FA,OF,43.0,-6.72004449881494,0.0,,,16153.0,0.058873683,0.38630083,0.13975716,0.19781724,0.20038058,0.1944696,10.216899,85.72978,-58.661911725997925,-5.5183142379974015,-20.57742824800808,-6.72004449881494,,,,,,
Hunter Greene,cin,FA,SP,36.0,3.2,41257368.71,,,22182.0,,,,,,,,,,,,,3.304567,3.681797,3.8639479,0.26650688,0.06569398,3.2
Julian Aguiar,cin,FA,SP,35.0,2.0,24631264.9,,,30031.0,,,,,,,,,,,,,3.7708318,4.083643,4.2040496,0.23991722,0.07045561,2.0
Brent Suter,cin,FA,RP,46.0,0.4,4926252.98,,,13942.0,,,,,,,,,,,,,4.37626,4.4780636,4.2378573,0.1435625,0.08633135,0.4
Sam Moll,cin,FA,RP,44.0,0.4,4926252.98,,,14874.0,,,,,,,,,,,,,4.296159,4.442596,4.161954,0.15107156,0.08763054,0.4
Alexis Diaz,cin,FA,RP,39.0,0.4,4926252.98,,,21132.0,,,,,,,,,,,,,4.304976,4.4347568,4.135554,0.19735591,0.095054254,0.4
Yosver Zulueta,cin,FA,RP,38.0,0.4,4926252.98,,,27765.0,,,,,,,,,,,,,4.1774735,4.387547,4.0238533,0.17878361,0.08583453,0.4
Fernando Cruz,cin,FA,RP,46.0,0.3,3694689.74,,,7048.0,,,,,,,,,,,,,4.430569,4.493601,4.2413826,0.1590677,0.088692576,0.3
Emilio Pagan,cin,FA,RP,45.0,0.3,3694689.74,,,14771.0,,,,,,,,,,,,,4.441355,4.5058684,4.256536,0.15182512,0.084446646,0.3
Tony Santillan,cin,FA,RP,39.0,0.3,3694689.74,,,19926.0,,,,,,,,,,,,,4.3379045,4.495158,4.150842,0.17774336,0.08681069,0.3
Casey Legumina,cin,FA,RP,39.0,0.3,3694689.74,,,25921.0,,,,,,,,,,,,,4.3335423,4.498366,4.167574,0.17267095,0.08668837,0.3
Nick Lodolo,cin,FA,SP,38.0,0.1,1231563.25,,,26378.0,,,,,,,,,,,,,4.5636168,4.8762865,5.001638,0.17793742,0.07811728,0.1
Rhett Lowder,cin,FA,SP,34.0,0.0,0.0,,,33876.0,,,,,,,,,,,,,4.580837,4.9403653,5.0567827,0.17384598,0.079039134,0.0
Andrew Abbott,cin,FA,SP,37.0,-0.1,0.0,,,29911.0,,,,,,,,,,,,,4.644463,4.9995017,5.104501,0.17043303,0.077361345,-0.1
Brady Singer,cin,FA,SP,39.0,-0.2,0.0,,,25377.0,,,,,,,,,,,,,4.86385,5.050999,5.1883416,0.14413321,0.07415108,-0.2
Brandon Williamson,cin,FA,SP,38.0,-0.3,0.0,,,25463.0,,,,,,,,,,,,,4.8045263,5.1181417,5.2161508,0.15111369,0.074328616,-0.3
Santiago Espinal,cin,FA,2B/3B,41.0,-2.221306227570029,0.0,,,19997.0,0.071430236,0.33885726,0.16653362,0.23792554,0.25904587,0.23492701,38.60474,87.062416,-37.939822345245176,-5.745778735144995,3.0155819265868984,-2.221306227570029,,,,,,
Jake Fraley,cin,FA,RF,41.0,-3.240389912566075,0.0,,,19260.0,0.08381392,0.3273311,0.172955,0.25141776,0.26995298,0.24643233,46.386883,86.730675,-32.04685322249808,-4.144363490631804,-14.465822553634643,-3.240389912566075,,,,,,
Spencer Steer,cin,FA,1B/LF,38.0,-3.325383498755168,0.0,,,26323.0,0.061421312,0.28238502,0.20493975,0.26591074,0.32298115,0.26451045,61.982605,88.41088,-22.787329080628183,-5.670398147776723,-23.03224918301273,-3.325383498755168,,,,,,
Tyler Stephenson,cin,FA,C,39.0,-4.189663071217847,0.0,,,17988.0,0.05854355,0.3035338,0.1910549,0.25180465,0.29993,0.25109065,51.85618,88.1181,-29.66088874165605,-6.239392150891945,-24.059635329003903,-4.189663071217847,,,,,,
Jeimer Candelario,cin,FA,3B/1B,42.0,-4.860076137167548,0.0,,,13621.0,0.06416406,0.364979,0.15064462,0.21633339,0.22888044,0.21479559,24.02452,86.5929,-48.25103955152558,-6.1771072473493405,-12.10181746898403,-4.860076137167548,,,,,,
Stuart Fairchild,cin,FA,OF,40.0,-5.285438006933955,0.0,,,20321.0,0.056011245,0.36932716,0.14895348,0.2071127,0.21949579,0.20591578,18.658304,86.45874,-52.79923521018609,-6.528229878167622,-11.37104550321603,-5.285438006933955,,,,,,
Will Benson,cin,FA,OF,38.0,-8.15968267911211,0.0,,,21853.0,0.040002953,0.39909735,0.1365926,0.16843472,0.16418388,0.15683559,-12.560503,83.4281,-77.93787067110945,-3.260242921533063,-17.667994786273162,-8.15968267911211,,,,,,
Luke Maile,cin,FA,C,45.0,-9.30223348275248,0.0,,,13355.0,0.06687156,0.37075546,0.14770737,0.21229808,0.21580732,0.20774567,19.459518,85.77045,-51.86197325078452,-4.701075975608546,-53.50005702819824,-9.30223348275248,,,,,,
Gavin Williams,cle,FA,SP,36.0,1.6,19705011.92,,,30122.0,,,,,,,,,,,,,3.897928,4.233119,4.357433,0.2298473,0.07199117,1.6
Joey Cantillo,cle,FA,SP,36.0,1.5,18473448.68,,,23335.0,,,,,,,,,,,,,3.9719648,4.2586284,4.3996215,0.23270436,0.07920095,1.5
Andrew Walters,cle,FA,RP,35.0,0.6,7389379.47,,,33834.0,,,,,,,,,,,,,4.069426,4.225451,4.036297,0.22162877,0.105998434,0.6
Emmanuel Clase,cle,FA,RP,38.0,0.5,6157816.23,,,21032.0,,,,,,,,,,,,,4.287479,4.365235,4.110872,0.20174272,0.0895876,0.5
Triston McKenzie,cle,FA,SP,38.0,0.4,4926252.98,,,18000.0,,,,,,,,,,,,,4.405619,4.741533,4.8722296,0.19223522,0.07894438,0.4
Sam Hentges,cle,FA,RP,39.0,0.4,4926252.98,,,18548.0,,,,,,,,,,,,,4.229293,4.4416256,4.070057,0.18336523,0.08820544,0.4
Logan Allen,cle,FA,RP,39.0,0.4,4926252.98,,,18555.0,,,,,,,,,,,,,4.290965,4.4798326,4.1535125,0.1714574,0.08852068,0.4
Pedro Avila,cle,FA,RP,39.0,0.4,4926252.98,,,18864.0,,,,,,,,,,,,,4.246726,4.4346466,4.1446977,0.18599133,0.09556403,0.4
Trevor Stephan,cle,FA,RP,40.0,0.4,4926252.98,,,19932.0,,,,,,,,,,,,,4.323239,4.4249377,4.1186457,0.19908087,0.091371134,0.4
Erik Sabrowski,cle,FA,RP,38.0,0.4,4926252.98,,,24978.0,,,,,,,,,,,,,4.3658533,4.4688773,4.1126404,0.1955633,0.08500348,0.4
Tim Herrin,cle,FA,RP,39.0,0.4,4926252.98,,,25139.0,,,,,,,,,,,,,4.222568,4.4150724,4.12178,0.19278988,0.09939905,0.4
Cade Smith,cle,FA,RP,37.0,0.4,4926252.98,,,27867.0,,,,,,,,,,,,,4.3635125,4.4781117,4.1408076,0.18894446,0.08363443,0.4
Hunter Gaddis,cle,FA,RP,38.0,0.3,3694689.74,,,25636.0,,,,,,,,,,,,,4.3449993,4.498082,4.1702714,0.17981718,0.08488848,0.3
Ben Lively,cle,FA,SP,44.0,0.1,1231563.25,,,14932.0,,,,,,,,,,,,,4.9897985,4.891046,4.9362054,0.12572831,0.0492768,0.1
Shane Bieber,cle,FA,SP,41.0,0.0,0.0,,,19427.0,,,,,,,,,,,,,4.810937,4.934324,5.067384,0.14992864,0.072674185,0.0
Logan Allen,cle,FA,SP,37.0,-0.1,0.0,,,27589.0,,,,,,,,,,,,,4.695902,5.022819,5.123886,0.16650312,0.07746086,-0.1
Tanner Bibee,cle,FA,SP,37.0,-0.1,0.0,,,30134.0,,,,,,,,,,,,,4.642828,5.001524,5.10689,0.16991799,0.07711987,-0.1
Gabriel Arias,cle,FA,3B/SS,36.0,-0.4729745858198997,0.0,,,22563.0,0.048143867,0.26827183,0.20967627,0.25966364,0.31407252,0.25733718,58.600655,87.95638,-26.46144297646313,-5.778132635168731,8.703206546979857,-0.4729745858198997,,,,,,
Tyler Freeman,cle,FA,CF,37.0,-0.6200306372831319,0.0,,,22532.0,0.056307394,0.25580907,0.22037058,0.27557907,0.34190002,0.27437502,70.28625,88.60781,-17.73474510704599,-5.14895087806508,-2.093822383880616,-0.6200306372831319,,,,,,
Bo Naylor,cle,FA,C,36.0,-0.83841021924549,0.0,,,21865.0,0.05132995,0.2656954,0.21212438,0.26435915,0.32184574,0.2624043,61.90557,88.10172,-23.86609392049836,-5.519969284068793,2.2684249323443595,-0.83841021924549,,,,,,
Steven Kwan,cle,FA,LF,38.0,-1.4848744842901127,0.0,,,24610.0,0.06303545,0.247901,0.22247307,0.2815321,0.34159443,0.27789605,72.06946,88.47798,-15.931293185164288,-4.844938359456137,-12.676756525039671,-1.4848744842901127,,,,,,
José Ramírez,cle,FA,3B,43.0,-2.4044428170889067,0.0,,,13510.0,0.066574894,0.33338365,0.16992512,0.23882307,0.26854476,0.2375777,40.47009,87.51155,-36.58215029065202,-6.196776103461161,0.3141686630249025,-2.4044428170889067,,,,,,
Josh Naylor,cle,FA,1B,39.0,-2.757215502335089,0.0,,,18839.0,0.058496527,0.2891423,0.19982618,0.25961953,0.31388518,0.25890082,57.650177,88.352745,-25.660554990535825,-5.992869806941599,-14.268505249023438,-2.757215502335089,,,,,,
Will Brennan,cle,FA,OF,38.0,-2.85970171204784,0.0,,,25660.0,0.05702932,0.2680955,0.21230702,0.26907775,0.32877344,0.26745957,64.7378,88.453415,-21.276804912381053,-5.48053567763418,-20.16895431167059,-2.85970171204784,,,,,,
Lane Thomas,cle,FA,OF,40.0,-3.977878117612627,0.0,,,16939.0,0.05898391,0.33662745,0.16960311,0.23210053,0.26223156,0.23094214,36.920242,87.41506,-39.98085256611429,-6.530549124581739,-11.373021985524716,-3.977878117612627,,,,,,
Austin Hedges,cle,FA,C,43.0,-8.987764722098849,0.0,,,12976.0,0.061888386,0.37049335,0.14740762,0.20306456,0.1994527,0.19452013,12.469074,84.47515,-58.63603058966195,-2.6341464277356863,-45.71113538278808,-8.987764722098849,,,,,,
Bradley Blalock,col,FA,SP,35.0,2.0,24631264.9,,,26419.0,,,,,,,,,,,,,3.769588,4.073617,4.203852,0.24075532,0.07081603,2.0
Ezequiel Tovar,col,FA,SS,34.0,1.421388002859881,17505292.21,,,24064.0,0.052955072,0.18697095,0.24961074,0.29818007,0.36853558,0.29311565,84.3759,87.865715,-8.135888814926146,-3.413289055461064,6.577562174797058,1.421388002859881,,,,,,
Angel Chivilli,col,FA,RP,33.0,0.7,8620942.72,,,26790.0,,,,,,,,,,,,,3.9642851,4.1482267,3.9826012,0.23286854,0.10707913,0.7
Jeff Criswell,col,FA,RP,37.0,0.5,6157816.23,,,27608.0,,,,,,,,,,,,,4.161027,4.293813,4.063228,0.21289532,0.10060948,0.5
Justin Lawrence,col,FA,RP,41.0,0.4,4926252.98,,,17639.0,,,,,,,,,,,,,4.282129,4.453792,4.13298,0.16157877,0.08737345,0.4
Jake Bird,col,FA,RP,40.0,0.4,4926252.98,,,21267.0,,,,,,,,,,,,,4.2908688,4.4646945,4.141469,0.16272405,0.08646677,0.4
Luis Peralta,col,FA,RP,35.0,0.4,4926252.98,,,24203.0,,,,,,,,,,,,,4.2224336,4.3830442,4.0567455,0.19147347,0.08132287,0.4
Victor Vodnik,col,FA,RP,36.0,0.4,4926252.98,,,24614.0,,,,,,,,,,,,,4.2775455,4.429448,4.1193924,0.19767834,0.088750005,0.4
Anthony Molina,col,FA,RP,34.0,0.4,4926252.98,,,26952.0,,,,,,,,,,,,,4.225256,4.3711104,4.0714765,0.19534704,0.07963992,0.4
Jaden Hill,col,FA,RP,36.0,0.4,4926252.98,,,30250.0,,,,,,,,,,,,,4.2626524,4.428271,4.0895925,0.18400782,0.08100261,0.4
Seth Halvorsen,col,FA,RP,36.0,0.4,4926252.98,,,33294.0,,,,,,,,,,,,,4.326175,4.451856,4.129234,0.18746777,0.07924963,0.4
Jimmy Herget,col,FA,RP,42.0,0.3,3694689.74,,,17556.0,,,,,,,,,,,,,4.415119,4.512253,4.221169,0.1596268,0.08444285,0.3
Tyler Kinley,col,FA,RP,45.0,0.3,3694689.74,,,18297.0,,,,,,,,,,,,,4.4481683,4.5004334,4.2390795,0.16210727,0.086937666,0.3
Kyle Freeland,col,FA,SP,43.0,0.1,1231563.25,,,16256.0,,,,,,,,,,,,,4.8667836,4.8729434,4.9749312,0.13356045,0.060328092,0.1
Austin Gomber,col,FA,SP,42.0,0.1,1231563.25,,,16561.0,,,,,,,,,,,,,4.8490224,4.9228525,5.0202937,0.1351339,0.06270688,0.1
Antonio Senzatela,col,FA,SP,41.0,-0.1,0.0,,,15488.0,,,,,,,,,,,,,4.8287644,4.9770103,5.0718303,0.13791493,0.06552271,-0.1
Tanner Gordon,col,FA,SP,38.0,-0.2,0.0,,,27669.0,,,,,,,,,,,,,4.7744007,5.0825744,5.182377,0.15679106,0.075892724,-0.2
Ryan Feltner,col,FA,SP,39.0,-0.3,0.0,,,21446.0,,,,,,,,,,,,,4.792164,5.093029,5.1845927,0.14432319,0.07077267,-0.3
Kyle Farmer,col,FA,SS/3B,45.0,-3.122436801385269,0.0,,,14813.0,0.06350657,0.37900648,0.1434947,0.20622069,0.21056058,0.20276433,15.697467,85.901924,-54.41339077600619,-5.298523835517699,10.210815834331267,-3.122436801385269,,,,,,
Sean Bouchard,col,FA,OF,40.0,-4.202033149047895,0.0,,,21270.0,0.08045962,0.33182693,0.17065015,0.24682896,0.2646649,0.24213375,43.540314,86.70839,-34.24856629895001,-4.460401014948729,-21.37217567038762,-4.202033149047895,,,,,,
Kris Bryant,col,FA,1B,44.0,-4.699175484861186,0.0,,,15429.0,0.0803545,0.34011286,0.16478486,0.24190818,0.25812432,0.23836142,40.06654,86.68913,-36.18073699532486,-4.674974891531747,-24.09742598840001,-4.699175484861186,,,,,,
Ryan McMahon,col,FA,3B,41.0,-5.341319774409176,0.0,,,15112.0,0.047913913,0.40004787,0.1328552,0.18219198,0.18904868,0.18207313,1.2737969,85.87137,-65.01132304203219,-6.728743169805966,0.4939142990112306,-5.341319774409176,,,,,,
Michael Toglia,col,FA,1B/RF,37.0,-5.769761839924967,0.0,,,25845.0,0.050545156,0.3451577,0.1656312,0.2199637,0.24695824,0.21924044,29.606657,87.002075,-45.97440779790646,-6.720027064438909,-22.750449292536302,-5.769761839924967,,,,,,
Sam Hilliard,col,FA,OF,42.0,-7.649232054848044,0.0,,,17954.0,0.049227666,0.4052896,0.13159285,0.17934658,0.18126813,0.17605604,-2.380602,85.31334,-68.09324661987584,-5.7340396931249416,-20.03640594812704,-7.649232054848044,,,,,,
Nolan Jones,col,FA,LF,38.0,-7.677654921972357,0.0,,,20529.0,0.036354143,0.40038055,0.13470858,0.16646077,0.16870683,0.15996264,-11.477787,84.24986,-76.33620918378597,-5.136436225147918,-12.669590950012209,-7.677654921972357,,,,,,
Jacob Stallings,col,FA,C,46.0,-8.925955148078863,0.0,,,13723.0,0.07042606,0.3630162,0.15158807,0.22136891,0.23133923,0.21865174,26.256264,86.36468,-46.27593715597944,-5.324487220641458,-54.77515419816895,-8.925955148078863,,,,,,
Tarik Skubal,det,FA,SP,39.0,4.0,52341437.91,,,22267.0,,,,,,,,,,,,,2.9055927,3.4530892,3.6424556,0.2793014,0.05937641,4.0
Riley Greene,det,FA,OF,35.0,3.312290457197196,42813162.71,,,25976.0,0.09968428,0.18386069,0.28074253,0.36025646,0.4836655,0.36149502,134.90977,93.22416,26.887692149092512,-4.695550837204792,-8.632912954972184,3.312290457197196,,,,,,
Reese Olson,det,FA,SP,36.0,0.6,7389379.47,,,24968.0,,,,,,,,,,,,,4.3790097,4.63892,4.747043,0.20007457,0.07885661,0.6
Mason Englert,det,FA,RP,36.0,0.5,6157816.23,,,22288.0,,,,,,,,,,,,,4.124202,4.2590384,4.056697,0.21231608,0.09712861,0.5
Ty Madden,det,FA,RP,36.0,0.5,6157816.23,,,30140.0,,,,,,,,,,,,,4.14435,4.2929025,4.0900846,0.2052268,0.09734794,0.5
Alex Faedo,det,FA,RP,40.0,0.4,4926252.98,,,19874.0,,,,,,,,,,,,,4.3187966,4.475654,4.1676154,0.18329605,0.091079436,0.4
Alex Lange,det,FA,RP,40.0,0.4,4926252.98,,,19883.0,,,,,,,,,,,,,4.2772164,4.4287553,4.139702,0.19337952,0.097829,0.4
Sean Guenther,det,FA,RP,40.0,0.4,4926252.98,,,20045.0,,,,,,,,,,,,,4.2971425,4.476891,4.1455283,0.16681632,0.08703932,0.4
Bailey Horn,det,FA,RP,38.0,0.4,4926252.98,,,27753.0,,,,,,,,,,,,,4.2989736,4.473396,4.1240706,0.17182238,0.084130526,0.4
Brant Hurter,det,FA,RP,37.0,0.4,4926252.98,,,30133.0,,,,,,,,,,,,,4.329699,4.4812193,4.143957,0.17443794,0.078914195,0.4
Jason Foley,det,FA,RP,40.0,0.3,3694689.74,,,19531.0,,,,,,,,,,,,,4.3364286,4.4874,4.1768317,0.16009483,0.085131034,0.3
Will Vest,det,FA,RP,41.0,0.3,3694689.74,,,19769.0,,,,,,,,,,,,,4.366741,4.4946604,4.2028155,0.15684615,0.08576308,0.3
Brenan Hanifee,det,FA,RP,38.0,0.3,3694689.74,,,22304.0,,,,,,,,,,,,,4.3343697,4.4973536,4.1585,0.17161882,0.08232436,0.3
Tyler Holton,det,FA,RP,40.0,0.3,3694689.74,,,26231.0,,,,,,,,,,,,,4.356981,4.5075216,4.186803,0.16881843,0.08617155,0.3
Alex Cobb,det,FA,SP,48.0,0.1,1231563.25,,,6562.0,,,,,,,,,,,,,5.0244937,4.917634,4.945351,0.11802778,0.046295878,0.1
Keider Montero,det,FA,SP,35.0,0.1,1231563.25,,,22630.0,,,,,,,,,,,,,4.540396,4.8744574,4.980134,0.1834737,0.07820282,0.1
Casey Mize,det,FA,SP,39.0,-0.2,0.0,,,20492.0,,,,,,,,,,,,,4.8605046,5.078817,5.187133,0.1456944,0.072986536,-0.2
Matt Manning,det,FA,SP,38.0,-0.3,0.0,,,20369.0,,,,,,,,,,,,,4.7848,5.1180964,5.213878,0.14791983,0.072680764,-0.3
Spencer Torkelson,det,FA,1B,36.0,-1.2047051461037102,0.0,,,27465.0,0.058365107,0.24248289,0.23020634,0.28550708,0.3621054,0.28531882,78.55524,88.96424,-12.129384023387257,-4.764474058756605,-13.81347047328949,-1.2047051461037102,,,,,,
Kerry Carpenter,det,FA,RF,38.0,-2.321080249056594,0.0,,,25961.0,0.058865942,0.2824796,0.20499544,0.2643757,0.32336158,0.26374003,61.56439,88.46803,-23.18193436250454,-5.798398840706796,-12.667471361160278,-2.321080249056594,,,,,,
Matt Vierling,det,FA,3B/LF,39.0,-3.14799800724592,0.0,,,21558.0,0.057613287,0.2996264,0.19312099,0.2528695,0.3018009,0.25204465,52.664623,88.14102,-29.172253498216957,-6.2126179004553705,-14.36672719595468,-3.14799800724592,,,,,,
Ryan Kreidler,det,FA,SS,38.0,-3.199434516680113,0.0,,,25867.0,0.06243975,0.3430304,0.15965278,0.21288297,0.20478168,0.20109022,19.221745,83.81558,-55.27086464951678,-0.8896988618653268,5.904887124300003,-3.199434516680113,,,,,,
Zach McKinstry,det,FA,3B/SS,41.0,-3.592181427302241,0.0,,,19392.0,0.05795711,0.36332983,0.15199569,0.21277013,0.22834773,0.21185638,22.620834,86.71424,-49.756488238892906,-6.614020323031582,2.2659124507455424,-3.592181427302241,,,,,,
Javier Báez,det,FA,SS,43.0,-4.791122475248471,0.0,,,12979.0,0.05307354,0.39341718,0.13816966,0.18531638,0.18163775,0.17649709,-0.21410444,84.29394,-67.86734574306301,-3.344101180555299,5.3572285425663,-4.791122475248471,,,,,,
Andy Ibanez,det,FA,1B/3B,43.0,-6.30739397907477,0.0,,,18819.0,0.051699776,0.4002728,0.13332565,0.18458991,0.1876795,0.1819128,1.4637898,85.585045,-65.0934466123581,-5.94793461394147,-9.672297892250176,-6.30739397907477,,,,,,
Jake Rogers,det,FA,C,41.0,-9.402845411831011,0.0,,,19452.0,0.047062945,0.40393302,0.13539882,0.17436679,0.16992258,0.16321792,-8.941179,83.56874,-74.66887173710799,-2.577932251151651,-33.80229917130127,-9.402845411831011,,,,,,
Spencer Arrighetti,hou,FA,SP,36.0,1.4,17241885.43,,,29921.0,,,,,,,,,,,,,4.029064,4.314464,4.4472737,0.22812596,0.07822505,1.4
Framber Valdez,hou,FA,SP,42.0,0.5,6157816.23,,,17295.0,,,,,,,,,,,,,4.6999044,4.7083125,4.912759,0.14086038,0.06526581,0.5
Luis Garcia,hou,FA,RP,49.0,0.4,4926252.98,,,6984.0,,,,,,,,,,,,,4.3730464,4.462227,4.238951,0.14417514,0.08667803,0.4
Josh Hader,hou,FA,RP,42.0,0.4,4926252.98,,,14212.0,,,,,,,,,,,,,4.3542027,4.451029,4.122548,0.19272643,0.09207204,0.4
Bryan Abreu,hou,FA,RP,39.0,0.4,4926252.98,,,16609.0,,,,,,,,,,,,,4.171599,4.405388,4.0545015,0.1992871,0.104023114,0.4
Nick Hernandez,hou,FA,RP,41.0,0.4,4926252.98,,,19281.0,,,,,,,,,,,,,4.36634,4.4776325,4.1536098,0.18645485,0.08968876,0.4
Shawn Dubin,hou,FA,RP,40.0,0.4,4926252.98,,,24977.0,,,,,,,,,,,,,4.2826815,4.4503503,4.1578746,0.18315755,0.095962696,0.4
Luis Contreras,hou,FA,RP,40.0,0.4,4926252.98,,,25839.0,,,,,,,,,,,,,4.2054677,4.4308095,4.1296906,0.17337014,0.09734859,0.4
Hunter Brown,hou,FA,SP,37.0,0.4,4926252.98,,,25880.0,,,,,,,,,,,,,4.3782315,4.7305965,4.85703,0.19364564,0.077376135,0.4
Ryan Pressly,hou,FA,RP,47.0,0.3,3694689.74,,,7005.0,,,,,,,,,,,,,4.434603,4.4922547,4.2544937,0.15269442,0.08625882,0.3
Tayler Scott,hou,FA,RP,44.0,0.3,3694689.74,,,13652.0,,,,,,,,,,,,,4.3919663,4.5031586,4.2475495,0.1516385,0.08958957,0.3
Kaleb Ort,hou,FA,RP,44.0,0.3,3694689.74,,,20061.0,,,,,,,,,,,,,4.4273324,4.5081844,4.2482114,0.15226841,0.08506328,0.3
Bryan King,hou,FA,RP,39.0,0.3,3694689.74,,,25890.0,,,,,,,,,,,,,4.3528814,4.502498,4.172824,0.1729974,0.0863914,0.3
