Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,FIP,SIERA,K%_pit,BB%_pit,GB%,FB%,Stuff+,Location+,Pitching+,FBv
Luke Little,chc,FA,RP,36.0,0.2,2561651.55,,,28036.0,,,,,,,,,,,,4.660542,4.3641315,0.18808988,0.09306678,0.49211475,0.30419448,99.807594,97.91997,98.755226,91.81375
Porter Hodge,chc,FA,RP,36.0,0.1,1280825.77,,,26413.0,,,,,,,,,,,,4.789981,4.302554,0.21030582,0.0926301,0.41858244,0.3779738,102.21336,98.62901,99.99121,93.10105
Kyle Tucker,chc,FA,RF,40.0,-0.2600190529986663,0.0,,,18345.0,0.06650649,0.2336667,0.23260252,0.2935246,0.3701151,0.29308555,82.483246,89.31115,-8.15130606511744,-4.950683747883886,-8.347415030002594,,,,,,,,,,
Jordan Wicks,chc,FA,SP,37.0,-0.6,0.0,,,30094.0,,,,,,,,,,,,5.2974634,5.372578,0.16177914,0.082934454,0.35676578,0.434498,85.86877,101.294,96.48477,89.13284
Javier Assad,chc,FA,SP,39.0,-0.7,0.0,,,21741.0,,,,,,,,,,,,5.3309336,5.3954053,0.16415873,0.08561966,0.3538827,0.43739364,86.90694,101.166374,96.58406,88.96828
Justin Steele,chc,FA,SP,41.0,-0.8,0.0,,,17312.0,,,,,,,,,,,,5.3851967,5.458456,0.15729332,0.08352431,0.36454847,0.42761457,87.8234,101.25942,96.77959,88.9784
Jameson Taillon,chc,FA,SP,45.0,-0.9,0.0,,,11674.0,,,,,,,,,,,,5.4438257,5.5069523,0.15665251,0.08493586,0.3674237,0.42231283,90.008835,101.14995,97.0229,88.649445
Shota Imanaga,chc,FA,SP,43.0,-0.9,0.0,,,33829.0,,,,,,,,,,,,5.4111342,5.4752584,0.15928286,0.08592357,0.36156493,0.42954794,88.97646,101.14369,96.865875,88.795235
Ian Happ,chc,FA,LF,42.0,-3.739775937038645,0.0,,,17919.0,0.07181534,0.35142618,0.15859881,0.23058312,0.24664812,0.22824608,33.24078,86.82113,-41.3617649805255,-5.751327874604613,-8.437929451465607,,,,,,,,,,
Seiya Suzuki,chc,FA,RF,42.0,-4.016205352364189,0.0,,,30116.0,0.06482371,0.35313416,0.15792564,0.22529499,0.24536198,0.2241467,30.75379,87.03081,-43.4614494428402,-6.360651682480238,-8.437929451465607,,,,,,,,,,
Cody Bellinger,chc,FA,CF/RF,41.0,-4.084042283481187,0.0,,,15998.0,0.061401863,0.3297512,0.17338257,0.23783213,0.2707646,0.23657577,40.68777,87.57835,-37.09533864986606,-6.361919136252254,-15.46757471561432,,,,,,,,,,
Dansby Swanson,chc,FA,SS,43.0,-4.16239014602691,0.0,,,18314.0,0.052104965,0.4020058,0.13267204,0.18460028,0.18786462,0.18215819,1.4404998,85.61406,-64.96775786178867,-5.938833373220405,11.21394968032837,,,,,,,,,,
Matt Thaiss,chc,FA,C,42.0,-5.874852175936266,0.0,,,19318.0,0.080780126,0.33724943,0.16684207,0.24393937,0.26045752,0.23990639,41.438908,86.69426,-35.3894122838974,-4.587732520303689,-36.49762464359131,,,,,,,,,,
Carson Kelly,chc,FA,C,42.0,-8.108625695955595,0.0,,,13620.0,0.05514621,0.37879983,0.14299592,0.20105731,0.21263012,0.20100373,14.509095,86.45916,-55.31516253075948,-6.772126884316094,-36.27846052890625,,,,,,,,,,
Sean Burke,chw,FA,SP,37.0,2.8,37143947.47,,,29878.0,,,,,,,,,,,,3.8095458,4.036881,0.24279419,0.099001326,0.44666135,0.33773732,95.520645,98.80289,99.29111,94.65093
Nick Nastrini,chw,FA,SP,37.0,2.5,32821160.48,,,29833.0,,,,,,,,,,,,3.9133587,4.1715574,0.23102582,0.094897114,0.45083523,0.3322416,94.08569,99.11519,98.612785,94.24813
Lenyn Sosa,chw,FA,2B/3B,37.0,0.6637239201983385,8501147.04,,,22896.0,0.054995958,0.26102498,0.21689561,0.27168286,0.33576903,0.27054164,67.48117,88.50726,-19.698185345021688,-5.325988826807588,12.627450466156006,,,,,,,,,,
Ron Marinaccio,chw,FA,RP,41.0,0.4,5123303.1,,,23488.0,,,,,,,,,,,,4.4479284,4.137623,0.19300976,0.05850642,0.4056783,0.37370604,102.75059,102.632256,102.56518,92.582596
Jairo Iriarte,chw,FA,RP,35.0,0.4,5123303.1,,,26907.0,,,,,,,,,,,,4.445318,4.291974,0.17651121,0.08853862,0.53283304,0.26393268,99.319084,98.63057,98.6499,91.87613
Jared Shuster,chw,FA,RP,38.0,0.4,5123303.1,,,27472.0,,,,,,,,,,,,4.397191,4.0810714,0.19778706,0.05381085,0.38066188,0.3948802,102.60194,103.5787,103.30708,93.37655
Justin Anderson,chw,FA,RP,44.0,0.3,3842477.32,,,16201.0,,,,,,,,,,,,4.5275745,4.216586,0.19103877,0.07027214,0.44148108,0.35014892,104.0092,101.33261,101.59654,91.14552
Fraser Ellard,chw,FA,RP,39.0,0.3,3842477.32,,,29530.0,,,,,,,,,,,,4.5474067,4.178281,0.19199383,0.06281991,0.40335876,0.37752134,101.5036,102.20804,102.062225,92.66324
Steven Wilson,chw,FA,RP,42.0,0.2,2561651.55,,,20353.0,,,,,,,,,,,,4.681895,4.2568145,0.19568278,0.07114673,0.40967184,0.3774227,101.78615,101.049515,101.33096,92.017296
Prelander Berroa,chw,FA,RP,37.0,0.2,2561651.55,,,22932.0,,,,,,,,,,,,4.6948724,4.3720055,0.18177815,0.08314737,0.46571392,0.3286932,98.58113,99.09817,99.20188,91.38998
Gus Varland,chw,FA,RP,40.0,0.2,2561651.55,,,24737.0,,,,,,,,,,,,4.6606655,4.1718235,0.20860985,0.07405214,0.39006123,0.39432302,103.02911,101.34974,101.978226,93.93176
Jordan Leasure,chw,FA,RP,38.0,0.2,2561651.55,,,29950.0,,,,,,,,,,,,4.617954,4.305079,0.18114235,0.076717146,0.45757565,0.33539748,100.03987,100.15404,100.109406,91.68411
Ky Bush,chw,FA,SP,37.0,-0.6,0.0,,,29823.0,,,,,,,,,,,,5.2997594,5.3610406,0.16475587,0.084198914,0.35401344,0.43732795,86.156685,101.17708,96.53316,89.138245
Jonathan Cannon,chw,FA,SP,36.0,-0.6,0.0,,,31730.0,,,,,,,,,,,,5.2696996,5.342992,0.16393404,0.08293609,0.35409302,0.43626988,85.45269,101.279015,96.41588,89.107925
Drew Thorpe,chw,FA,SP,36.0,-0.6,0.0,,,31967.0,,,,,,,,,,,,5.2589545,5.325219,0.16120902,0.08050254,0.36708164,0.42723736,85.26664,101.22018,96.35258,89.4755
Miguel Vargas,chw,FA,LF/3B,37.0,-0.7255652069310959,0.0,,,20178.0,0.05820993,0.26398733,0.21632957,0.2734538,0.3383428,0.27228034,68.53302,88.587715,-18.80763307431849,-5.280175670050085,-1.9239484071731567,,,,,,,,,,
Davis Martin,chw,FA,SP,40.0,-0.8,0.0,,,21448.0,,,,,,,,,,,,5.365131,5.43337,0.160125,0.08455685,0.35947716,0.4325719,87.470726,101.21959,96.703606,89.0034
Andrew Vaughn,chw,FA,1B,39.0,-2.5547962699071824,0.0,,,26197.0,0.058201,0.30046973,0.19275074,0.25299197,0.30180502,0.25214672,52.69126,88.138916,-29.119972229003903,-6.195961351040751,-8.62228798866272,,,,,,,,,,
Mike Tauchman,chw,FA,OF,46.0,-3.575315109304058,0.0,,,15274.0,0.081924155,0.33470988,0.16788895,0.24675238,0.26716962,0.24379288,43.592625,86.947655,-33.39877052132676,-4.811911925644381,-15.728623747825624,,,,,,,,,,
Andrew Benintendi,chw,FA,LF,42.0,-3.814390109077238,0.0,,,17901.0,0.06863416,0.35044068,0.15932038,0.22929035,0.24796236,0.22743076,32.91071,86.96988,-41.77936638855353,-6.064949524879921,-8.437925279140472,,,,,,,,,,
Yoan Moncada,chw,FA,3B,42.0,-3.825112526380585,0.0,,,17232.0,0.05496916,0.37981817,0.14240405,0.20001902,0.21082066,0.19980241,13.706476,86.39634,-55.93047109173565,-6.727417922811583,6.270568132400513,,,,,,,,,,
Luis Robert Jr.,chw,FA,CF,39.0,-5.73327596720949,0.0,,,20043.0,0.03731243,0.39598054,0.1347361,0.1730388,0.18252988,0.17317007,-3.8841927,85.6078,-69.57142509192956,-7.21618884592317,1.7002913355827332,,,,,,,,,,
Austin Slater,chw,FA,OF,44.0,-5.963553103206875,0.0,,,16153.0,0.061493482,0.3823087,0.14176157,0.20234053,0.20544691,0.19879429,13.102758,85.79593,-56.44682685631078,-5.353227861633059,-15.543983817100523,,,,,,,,,,
Korey Lee,chw,FA,C,38.0,-7.096485334545655,0.0,,,25543.0,0.04667126,0.34208536,0.16341515,0.21089956,0.22573137,0.20679471,22.043846,86.21763,-52.34905150460034,-6.321000214666128,-29.776722682897947,,,,,,,,,,
Hunter Greene,cin,FA,SP,37.0,3.0,40025805.46,,,22182.0,,,,,,,,,,,,3.7448123,3.948828,0.25140756,0.10149526,0.44731838,0.3382742,97.05593,98.51759,99.68382,94.98507
Casey Legumina,cin,FA,RP,40.0,0.6,7684954.65,,,25921.0,,,,,,,,,,,,4.2516465,4.1240907,0.17829446,0.06677549,0.5022614,0.29399392,103.51517,101.57812,101.58321,90.68969
Brent Suter,cin,FA,RP,47.0,0.4,5123303.1,,,13942.0,,,,,,,,,,,,4.455895,4.1609983,0.20243639,0.07444095,0.44470766,0.34763765,105.92994,101.34194,101.94682,91.59346
Emilio Pagan,cin,FA,RP,46.0,0.3,3842477.32,,,14771.0,,,,,,,,,,,,4.6058664,4.1995974,0.21124214,0.081474505,0.4264335,0.3672285,104.61199,100.57753,101.34895,92.437035
Yosver Zulueta,cin,FA,RP,39.0,0.3,3842477.32,,,27765.0,,,,,,,,,,,,4.5167837,4.2361197,0.20141803,0.084486276,0.46448562,0.3332049,101.45787,99.91425,99.96902,90.912384
Fernando Cruz,cin,FA,RP,47.0,0.2,2561651.55,,,7048.0,,,,,,,,,,,,4.663962,4.2598143,0.20345962,0.082183346,0.43576774,0.36234212,103.95371,100.289734,100.85361,91.18199
Sam Moll,cin,FA,RP,45.0,0.2,2561651.55,,,14874.0,,,,,,,,,,,,4.6471906,4.254845,0.19755214,0.07487841,0.42632478,0.3661546,103.253174,100.88615,101.21083,91.19851
Tony Santillan,cin,FA,RP,40.0,0.2,2561651.55,,,19926.0,,,,,,,,,,,,4.695438,4.175854,0.21074903,0.07636526,0.38665658,0.3985258,103.32255,101.15167,101.94826,94.09642
Alexis Diaz,cin,FA,RP,40.0,0.2,2561651.55,,,21132.0,,,,,,,,,,,,4.6261325,4.242432,0.1885337,0.06699092,0.41443053,0.37053588,101.26414,101.48268,101.49487,92.13097
Julian Aguiar,cin,FA,SP,36.0,-0.6,0.0,,,30031.0,,,,,,,,,,,,5.2494326,5.3069377,0.16224067,0.08063666,0.36968765,0.42561463,85.39861,101.09997,96.31871,89.55296
Rhett Lowder,cin,FA,SP,35.0,-0.6,0.0,,,33876.0,,,,,,,,,,,,5.247912,5.3178267,0.164521,0.08187036,0.35514215,0.4356193,84.99606,101.292435,96.37785,89.22632
Brandon Williamson,cin,FA,SP,39.0,-0.7,0.0,,,25463.0,,,,,,,,,,,,5.3243003,5.387178,0.1654553,0.086042665,0.35227236,0.4386664,86.85056,101.15107,96.557724,88.91813
Nick Lodolo,cin,FA,SP,39.0,-0.7,0.0,,,26378.0,,,,,,,,,,,,5.3487988,5.4178333,0.15984268,0.0835438,0.3606648,0.43166423,87.0396,101.2579,96.678314,89.11347
Andrew Abbott,cin,FA,SP,38.0,-0.7,0.0,,,29911.0,,,,,,,,,,,,5.307481,5.376187,0.16450533,0.08494775,0.35308528,0.43770838,86.375084,101.19926,96.513725,88.983795
Brady Singer,cin,FA,SP,40.0,-0.8,0.0,,,25377.0,,,,,,,,,,,,5.365343,5.4413123,0.15676911,0.08197626,0.36906812,0.42297548,87.534805,101.319916,96.829056,89.12387
Santiago Espinal,cin,FA,2B/3B,42.0,-1.4989690266598226,0.0,,,19997.0,0.07156466,0.34693834,0.16110638,0.23272263,0.25007707,0.2301795,34.800484,86.89014,-40.37147378630754,-5.760864801413845,12.541224002838137,,,,,,,,,,
Jake Fraley,cin,FA,RF,42.0,-2.811941624550141,0.0,,,19260.0,0.08257792,0.33264667,0.16956593,0.2476939,0.26531184,0.2433236,43.911995,86.7253,-33.63913461057151,-4.381181982171256,-8.437929451465607,,,,,,,,,,
Spencer Steer,cin,FA,LF/1B,39.0,-3.3221749727222063,0.0,,,26323.0,0.061610702,0.30236405,0.19197083,0.2547434,0.30217347,0.25331232,53.385216,88.09281,-28.522958296101265,-6.014790086774156,-16.92078447341919,,,,,,,,,,
Jeimer Candelario,cin,FA,1B/3B,43.0,-3.9550056277196903,0.0,,,13621.0,0.06511041,0.36793342,0.14872809,0.21489523,0.22547843,0.21319601,22.682789,86.47451,-49.070336650057534,-6.020156275480986,-2.5697803497314453,,,,,,,,,,
Stuart Fairchild,cin,FA,OF,41.0,-5.106230351022146,0.0,,,20321.0,0.056096382,0.37804046,0.14366113,0.20136943,0.21037598,0.20022886,14.290424,86.251465,-55.71204987095624,-6.4420815810444765,-6.788144111633301,,,,,,,,,,
Tyler Stephenson,cin,FA,C,40.0,-5.77386598551313,0.0,,,17988.0,0.059431646,0.3234106,0.178175,0.24079825,0.27845374,0.23981732,43.429806,87.73549,-35.43503055339906,-6.402519755065441,-33.64755447318116,,,,,,,,,,
Luke Maile,cin,FA,C,46.0,-7.504113041952015,0.0,,,13355.0,0.070074685,0.3639315,0.15127516,0.2191539,0.22564179,0.21502486,24.252035,85.99246,-48.13360895180121,-4.707578556553926,-39.6003384263916,,,,,,,,,,
Will Benson,cin,FA,OF,39.0,-7.744328753504501,0.0,,,21853.0,0.042998154,0.39980695,0.13645284,0.1705003,0.16536632,0.15848489,-11.482829,83.35189,-77.09310458055357,-2.803323801490478,-14.899211525917051,,,,,,,,,,
Pedro Avila,cle,FA,RP,40.0,0.9,11527431.97,,,18864.0,,,,,,,,,,,,3.9484506,3.893147,0.1825214,0.04719528,0.46912503,0.31760174,105.85051,103.93699,103.873276,91.40594
Sam Hentges,cle,FA,RP,40.0,0.7,8965780.42,,,18548.0,,,,,,,,,,,,4.068247,4.00366,0.17957103,0.06374032,0.5281988,0.27087945,105.52007,101.93651,102.27492,90.51909
Emmanuel Clase,cle,FA,RP,39.0,0.5,6404128.87,,,21032.0,,,,,,,,,,,,4.311047,4.189199,0.18897133,0.08344754,0.52152485,0.28083497,103.276886,100.02847,100.23305,91.709915
Gavin Williams,cle,FA,SP,37.0,0.4,5123303.1,,,30122.0,,,,,,,,,,,,4.729754,4.916677,0.18269295,0.0843446,0.4154727,0.37595755,87.14274,100.03019,96.04027,91.13935
Logan Allen,cle,FA,RP,40.0,0.3,3842477.32,,,18555.0,,,,,,,,,,,,4.5633073,4.1367393,0.20593663,0.06615981,0.38341844,0.3971726,102.96417,102.29514,102.557335,93.93849
Tim Herrin,cle,FA,RP,40.0,0.3,3842477.32,,,25139.0,,,,,,,,,,,,4.5882196,4.3424544,0.17383537,0.076431945,0.48154664,0.31583163,100.08487,99.97079,99.86294,90.45686
Andrew Walters,cle,FA,RP,36.0,0.3,3842477.32,,,33834.0,,,,,,,,,,,,4.566989,4.3397536,0.1750968,0.08054869,0.4891467,0.30378795,98.13603,99.37435,99.10682,91.29269
Erik Sabrowski,cle,FA,RP,39.0,0.2,2561651.55,,,24978.0,,,,,,,,,,,,4.6823792,4.215411,0.20152117,0.07284701,0.3956969,0.38877204,101.79315,101.187294,101.60777,93.27449
Hunter Gaddis,cle,FA,RP,39.0,0.2,2561651.55,,,25636.0,,,,,,,,,,,,4.6292515,4.1550317,0.20769134,0.06972279,0.37884602,0.403417,103.06834,101.98846,102.451355,94.157906
Cade Smith,cle,FA,RP,38.0,0.2,2561651.55,,,27867.0,,,,,,,,,,,,4.660339,4.1577716,0.20969671,0.07385506,0.38272408,0.40215296,103.733864,101.653755,102.373215,94.37603
Gabriel Arias,cle,FA,SS/3B,37.0,-0.1093750326010437,0.0,,,22563.0,0.04922623,0.28836352,0.19782802,0.24965528,0.29730558,0.2479313,51.210674,87.84176,-31.27908942757583,-6.332915739621967,17.638911724090576,,,,,,,,,,
Joey Cantillo,cle,FA,SP,37.0,-0.6,0.0,,,23335.0,,,,,,,,,,,,5.257782,5.3608255,0.15821886,0.07871787,0.38428587,0.4082592,86.518394,101.39726,96.77042,89.625206
Triston McKenzie,cle,FA,SP,39.0,-0.7,0.0,,,18000.0,,,,,,,,,,,,5.3327236,5.3905196,0.1613653,0.08409696,0.36305696,0.43062136,86.94838,101.06433,96.56535,89.19824
Logan Allen,cle,FA,SP,38.0,-0.7,0.0,,,27589.0,,,,,,,,,,,,5.311826,5.3822846,0.16319382,0.08440959,0.35498774,0.43624544,86.37765,101.225105,96.52967,89.03928
Tanner Bibee,cle,FA,SP,38.0,-0.7,0.0,,,30134.0,,,,,,,,,,,,5.342327,5.4073877,0.15999517,0.08292167,0.35997042,0.43244874,86.58629,101.21742,96.6077,89.187584
Tyler Freeman,cle,FA,CF,38.0,-0.7965504809927343,0.0,,,22532.0,0.056874387,0.27532429,0.20839211,0.26569146,0.32442367,0.26452106,62.465515,88.4261,-22.78189488155085,-5.671362737193704,1.7458447813987732,,,,,,,,,,
Shane Bieber,cle,FA,SP,42.0,-0.8,0.0,,,19427.0,,,,,,,,,,,,5.402937,5.4742103,0.15569389,0.08241583,0.3717366,0.41947472,88.70101,101.27301,96.988174,88.931526
Ben Lively,cle,FA,SP,45.0,-0.9,0.0,,,14932.0,,,,,,,,,,,,5.4374075,5.498478,0.15865779,0.086194806,0.36357287,0.42598072,89.995224,101.10274,96.97429,88.65547
Steven Kwan,cle,FA,LF,39.0,-1.6724285087656,0.0,,,24610.0,0.06363715,0.27316064,0.20801334,0.2697575,0.3230409,0.26689494,63.391586,88.3281,-21.56600810260307,-5.425311173312366,-8.299698233604431,,,,,,,,,,
José Ramírez,cle,FA,3B,44.0,-2.0232961873361432,0.0,,,13510.0,0.06886441,0.34222576,0.16382651,0.23456927,0.25867426,0.23335502,36.92246,87.2697,-38.7449920526365,-6.1423541768454015,6.157825469970703,,,,,,,,,,
Josh Naylor,cle,FA,1B,40.0,-2.7878653847692663,0.0,,,18839.0,0.05970152,0.3097089,0.1866024,0.24875712,0.29284564,0.24782267,49.204132,88.00255,-31.33472890970184,-6.245741924503818,-8.641828060150146,,,,,,,,,,
Will Brennan,cle,FA,OF,39.0,-3.087348368076236,0.0,,,25660.0,0.058031894,0.28901193,0.19924954,0.25846997,0.3099752,0.2571009,56.47138,88.238396,-26.582460758162707,-5.975308148190379,-16.59946322441101,,,,,,,,,,
Lane Thomas,cle,FA,OF,41.0,-3.9701235593681847,0.0,,,16939.0,0.059674203,0.35076004,0.15995327,0.2231648,0.24589825,0.22232263,30.126724,87.11646,-44.39572717213049,-6.624557721661404,-6.788144111633301,,,,,,,,,,
Bo Naylor,cle,FA,C,37.0,-4.238485325729913,0.0,,,21865.0,0.051933896,0.2856601,0.2004613,0.2543379,0.3049406,0.2527965,54.438812,87.985,-28.78715806472592,-6.103956154547632,-25.54726009649658,,,,,,,,,,
Austin Hedges,cle,FA,C,44.0,-7.704186693508237,0.0,,,12976.0,0.06630342,0.36487347,0.15033607,0.21117195,0.21016566,0.20388035,18.194181,84.97295,-53.84176951210673,-3.1253542739432305,-37.43512393394775,,,,,,,,,,
Ezequiel Tovar,col,FA,SS,35.0,1.511922188347037,19365089.08,,,24064.0,0.053625043,0.20742217,0.24163048,0.29155207,0.35977614,0.28737596,80.26978,88.13437,-11.075729457343495,-3.99924632278271,10.99059510231018,,,,,,,,,,
Anthony Molina,col,FA,RP,35.0,0.8,10246606.2,,,26952.0,,,,,,,,,,,,3.9941947,3.9026823,0.18866403,0.044929262,0.4214569,0.35826433,103.575066,104.6504,104.18286,92.375114
Jake Bird,col,FA,RP,41.0,0.7,8965780.42,,,21267.0,,,,,,,,,,,,4.141609,3.9945202,0.19636567,0.05350222,0.4284024,0.35172948,104.92963,103.47551,103.46506,92.652245
Angel Chivilli,col,FA,RP,34.0,0.5,6404128.87,,,26790.0,,,,,,,,,,,,4.323812,4.2506895,0.15060863,0.07839059,0.5786298,0.22142306,96.290405,98.9345,98.01347,90.18907
Victor Vodnik,col,FA,RP,37.0,0.4,5123303.1,,,24614.0,,,,,,,,,,,,4.394806,4.2713795,0.16754259,0.079072714,0.5323992,0.26720962,99.119896,99.70497,99.1547,90.95992
Jaden Hill,col,FA,RP,37.0,0.4,5123303.1,,,30250.0,,,,,,,,,,,,4.4223924,4.082549,0.20114867,0.057960078,0.38114068,0.39678276,103.032196,103.408195,103.259674,93.79266
Jimmy Herget,col,FA,RP,43.0,0.3,3842477.32,,,17556.0,,,,,,,,,,,,4.5619335,4.1697445,0.20433792,0.070655465,0.4093517,0.37550345,103.51799,101.50762,101.9796,92.98991
Justin Lawrence,col,FA,RP,42.0,0.3,3842477.32,,,17639.0,,,,,,,,,,,,4.5782185,4.228882,0.19175118,0.07016767,0.4315593,0.35824582,102.6029,101.307846,101.32426,90.98738
Tyler Kinley,col,FA,RP,46.0,0.3,3842477.32,,,18297.0,,,,,,,,,,,,4.533437,4.204387,0.19862905,0.07448252,0.44052628,0.35235134,104.91725,101.13269,101.61931,91.395584
Luis Peralta,col,FA,RP,36.0,0.3,3842477.32,,,24203.0,,,,,,,,,,,,4.5479536,4.10086,0.20865636,0.064886265,0.36848003,0.41267174,103.43042,102.71232,103.056335,94.12007
Jeff Criswell,col,FA,RP,38.0,0.3,3842477.32,,,27608.0,,,,,,,,,,,,4.5616093,4.367144,0.1670158,0.079746135,0.50762695,0.28914416,97.88775,99.374435,98.83606,90.34884
Seth Halvorsen,col,FA,RP,37.0,0.3,3842477.32,,,33294.0,,,,,,,,,,,,4.538731,4.131684,0.20406501,0.065673865,0.38344777,0.3984033,103.26928,102.55322,102.763885,94.02996
Bradley Blalock,col,FA,SP,36.0,-0.6,0.0,,,26419.0,,,,,,,,,,,,5.262233,5.330829,0.16580577,0.08358464,0.3525559,0.43766436,85.52476,101.231026,96.422455,89.08572
Ryan Feltner,col,FA,SP,40.0,-0.7,0.0,,,21446.0,,,,,,,,,,,,5.35446,5.4166784,0.16330618,0.0860204,0.35505548,0.43643793,87.45534,101.15133,96.658134,88.93594
Tanner Gordon,col,FA,SP,39.0,-0.7,0.0,,,27669.0,,,,,,,,,,,,5.335363,5.4067583,0.16179398,0.084642,0.3566653,0.4349423,86.81189,101.22293,96.584816,89.00599
Antonio Senzatela,col,FA,SP,42.0,-0.8,0.0,,,15488.0,,,,,,,,,,,,5.3974004,5.459064,0.16041249,0.08597645,0.35965955,0.43192747,88.553635,101.14083,96.81712,88.871574
Kyle Freeland,col,FA,SP,44.0,-0.9,0.0,,,16256.0,,,,,,,,,,,,5.4298005,5.4933157,0.15756114,0.08527063,0.36524144,0.42542747,89.52032,101.15055,96.95941,88.74063
Austin Gomber,col,FA,SP,43.0,-0.9,0.0,,,16561.0,,,,,,,,,,,,5.4108663,5.4735017,0.15967408,0.08614887,0.3609426,0.43018737,88.98853,101.129486,96.86106,88.80178
Kyle Farmer,col,FA,3B/2B,46.0,-1.4083690758777014,0.0,,,14813.0,0.06703652,0.3713902,0.14740844,0.21344504,0.21978673,0.21000887,20.583256,86.04908,-50.70277157934701,-5.149800302751828,23.14933681488037,,,,,,,,,,
Sean Bouchard,col,FA,OF,41.0,-3.9555199094924025,0.0,,,21270.0,0.079339124,0.3378107,0.1666718,0.24244744,0.2583434,0.23824885,40.505844,86.64947,-36.23839140519864,-4.638775633648038,-16.788146197795868,,,,,,,,,,
Kris Bryant,col,FA,1B/RF,45.0,-4.001239907078572,0.0,,,15429.0,0.080399334,0.33996466,0.16479012,0.24213754,0.2590772,0.23882733,40.27789,86.73335,-35.94209780634903,-4.726385079848114,-17.444886326789856,,,,,,,,,,
Ryan McMahon,col,FA,3B,42.0,-4.746678063388359,0.0,,,15112.0,0.04996334,0.4015898,0.13239215,0.18277727,0.18746637,0.18139142,0.8650904,85.71163,-65.36049322965668,-6.327330901112873,6.269160985946655,,,,,,,,,,
Michael Toglia,col,FA,RF/1B,38.0,-5.885680788251444,0.0,,,25845.0,0.048489206,0.36251026,0.15397413,0.20625849,0.22481132,0.20605293,19.664352,86.63921,-52.72898750188874,-6.968140702228993,-16.883761644363403,,,,,,,,,,
Sam Hilliard,col,FA,OF,43.0,-6.910850212996565,0.0,,,17954.0,0.052567236,0.40079266,0.13378437,0.18465486,0.18560316,0.18055178,0.844743,85.3312,-65.79055055467093,-5.402351559750969,-15.434648096561432,,,,,,,,,,
Jacob Stallings,col,FA,C,47.0,-7.123741313536877,0.0,,,13723.0,0.07318488,0.35641676,0.15528782,0.2272826,0.23947458,0.22448012,30.249193,86.470345,-43.2906690516123,-5.139863902295474,-40.28335004237061,,,,,,,,,,
Nolan Jones,col,FA,LF,39.0,-7.3649248772807425,0.0,,,20529.0,0.038826603,0.40744135,0.1322763,0.16445312,0.16418003,0.15606837,-14.157093,83.904816,-78.33083500803971,-4.446913214560482,-8.299733698368073,,,,,,,,,,
Riley Greene,det,FA,OF,36.0,2.255721372987221,29301278.91,,,25976.0,0.08864707,0.2033131,0.26453918,0.33822638,0.44586724,0.33723643,117.349,91.77652,14.4625638694298,-4.874056572443806,-6.3836559653282166,,,,,,,,,,
Jason Foley,det,FA,RP,41.0,0.9,11527431.97,,,19531.0,,,,,,,,,,,,3.9192407,3.8640401,0.1956105,0.058628622,0.48667657,0.30724534,107.57013,103.03971,103.470505,91.98776
Sean Guenther,det,FA,RP,41.0,0.7,8965780.42,,,20045.0,,,,,,,,,,,,4.1129403,3.9918525,0.18095492,0.053942002,0.4721618,0.31681773,105.329636,103.04402,103.10346,90.933815
Brenan Hanifee,det,FA,RP,39.0,0.7,8965780.42,,,22304.0,,,,,,,,,,,,4.1246448,4.016216,0.17437033,0.05949477,0.51731795,0.27919257,104.12146,102.22304,102.21721,90.15225
Will Vest,det,FA,RP,42.0,0.5,6404128.87,,,19769.0,,,,,,,,,,,,4.3638167,4.0704823,0.20837462,0.06566923,0.41165268,0.37069288,104.9648,102.492874,102.93136,93.9267
Alex Faedo,det,FA,RP,41.0,0.5,6404128.87,,,19874.0,,,,,,,,,,,,4.344572,4.0819583,0.19971257,0.057466604,0.4028742,0.37554094,103.73479,103.07782,103.084564,93.31352
Mason Englert,det,FA,RP,37.0,0.5,6404128.87,,,22288.0,,,,,,,,,,,,4.3281455,4.217666,0.16025922,0.057816565,0.48727942,0.30549535,100.21516,101.865524,101.26324,90.02891
Tyler Holton,det,FA,RP,41.0,0.5,6404128.87,,,26231.0,,,,,,,,,,,,4.2813497,4.063076,0.1965031,0.054226622,0.40803376,0.3697972,103.90227,103.31987,103.24555,92.96947
Brant Hurter,det,FA,RP,38.0,0.4,5123303.1,,,30133.0,,,,,,,,,,,,4.471684,4.0958853,0.20033188,0.056550056,0.37422743,0.40191922,102.225204,103.340836,103.12559,93.53874
Ty Madden,det,FA,RP,37.0,0.4,5123303.1,,,30140.0,,,,,,,,,,,,4.407885,4.2865787,0.15984845,0.06708177,0.5095632,0.28542742,98.52553,100.61156,99.90977,89.91168
Alex Lange,det,FA,RP,41.0,0.3,3842477.32,,,19883.0,,,,,,,,,,,,4.510639,4.3077726,0.17652635,0.076623134,0.49201217,0.30710056,101.39886,100.13339,100.15157,90.33824
Bailey Horn,det,FA,RP,39.0,0.3,3842477.32,,,27753.0,,,,,,,,,,,,4.5908694,4.148258,0.20566581,0.06782157,0.38436142,0.39720047,102.7007,102.13298,102.422424,93.9611
