Player Name,Team,Status,Position,Age,WAR,Base_Value,Contract_Value,Surplus_Value,IDfg,BB%_bat,K%_bat,AVG,OBP,SLG,wOBA,wRC+,EV,Off,BsR,Def,FIP,SIERA,K%_pit,BB%_pit,GB%,FB%,Stuff+,Location+,Pitching+,FBv
Porter Hodge,chc,FA,RP,37.0,0.1,1332058.81,,,26413.0,,,,,,,,,,,,4.785559,4.3129067,0.20396431,0.087247506,0.41789886,0.37700304,101.02392,99.163475,100.07626,92.77428
Nico Hoerner,chc,FA,SS/2B,41.0,-0.2513696469555247,0.0,,,21479.0,0.06567548,0.3183555,0.18005772,0.24687937,0.28166452,0.24447289,46.350117,87.659294,-33.05047041613881,-5.9539364639204,17.639766216278076,,,,,,,,,,
Javier Assad,chc,FA,SP,40.0,-0.7,0.0,,,21741.0,,,,,,,,,,,,5.3502483,5.413949,0.16361998,0.08616156,0.35445258,0.43687004,87.35644,101.14928,96.628174,88.91087
Jordan Wicks,chc,FA,SP,38.0,-0.7,0.0,,,30094.0,,,,,,,,,,,,5.3164697,5.3891582,0.16203603,0.08393678,0.35629657,0.43511724,86.35746,101.25066,96.53768,89.06452
Justin Steele,chc,FA,SP,42.0,-0.8,0.0,,,17312.0,,,,,,,,,,,,5.401562,5.4700646,0.15772334,0.084448755,0.3641159,0.42776674,88.42229,101.20849,96.83896,88.896065
Jameson Taillon,chc,FA,SP,46.0,-0.9,0.0,,,11674.0,,,,,,,,,,,,5.454213,5.518008,0.15600213,0.08469369,0.3691119,0.4195023,90.4112,101.1494,97.06082,88.54983
Shota Imanaga,chc,FA,SP,44.0,-0.9,0.0,,,33829.0,,,,,,,,,,,,5.4239616,5.487156,0.15886544,0.08609623,0.36274412,0.42773163,89.469345,101.12467,96.9196,88.72889
Kyle Tucker,chc,FA,RF,41.0,-1.0320288961202315,0.0,,,18345.0,0.065061346,0.25749665,0.21732457,0.27973145,0.34577543,0.2793457,71.726746,88.96186,-15.188792310109951,-5.432239025831223,-8.394069969654083,,,,,,,,,,
Ian Happ,chc,FA,LF,43.0,-3.843700421011411,0.0,,,17919.0,0.07205581,0.35444543,0.15647578,0.22844392,0.24255113,0.22614858,31.56273,86.707405,-42.43609545289016,-5.655173546001606,-8.478213250637054,,,,,,,,,,
Dansby Swanson,chc,FA,SS,44.0,-3.855069180707177,0.0,,,18314.0,0.05564473,0.39608333,0.13555588,0.19071177,0.19346091,0.18751678,5.257877,85.64083,-62.223113344936834,-5.615573410468642,11.157790660858154,,,,,,,,,,
Seiya Suzuki,chc,FA,RF,43.0,-4.188556748484365,0.0,,,30116.0,0.065997854,0.35901603,0.15389673,0.22186202,0.2380263,0.22068398,27.948946,86.83325,-45.23503616670283,-6.235820669098757,-8.478217422962189,,,,,,,,,,
Cody Bellinger,chc,FA,1B/RF,42.0,-4.500112473844685,0.0,,,15998.0,0.06299107,0.34350005,0.1640077,0.23009135,0.25563684,0.22903109,34.630753,87.28863,-40.959687674917824,-6.437363677541725,-15.605269014835358,,,,,,,,,,
Matt Thaiss,chc,FA,C,43.0,-6.0727252666791225,0.0,,,19318.0,0.08011231,0.3400122,0.16499552,0.24189198,0.25797307,0.23822303,40.072678,86.69095,-36.25161818469443,-4.705142586899456,-37.45716496547851,,,,,,,,,,
Carson Kelly,chc,FA,C,43.0,-8.258233260115487,0.0,,,13620.0,0.057058383,0.3822543,0.14106666,0.20025161,0.20951557,0.19962451,13.324283,86.30847,-56.021593146207856,-6.4976465923246,-37.31266433421631,,,,,,,,,,
Sean Burke,chw,FA,SP,38.0,2.5,34134006.9,,,29878.0,,,,,,,,,,,,3.9091978,4.1473207,0.233787,0.09703347,0.44493425,0.33892372,94.12212,99.04738,98.95143,94.26079
Nick Nastrini,chw,FA,SP,38.0,2.0,26641176.12,,,29833.0,,,,,,,,,,,,4.087169,4.3500776,0.21851012,0.09236179,0.44728523,0.33461824,92.26524,99.35561,97.98138,93.626595
Ron Marinaccio,chw,FA,RP,42.0,0.4,5328235.22,,,23488.0,,,,,,,,,,,,4.423681,4.12841,0.195972,0.060666423,0.41228068,0.368633,103.5301,102.46846,102.57251,92.64905
Jairo Iriarte,chw,FA,RP,36.0,0.4,5328235.22,,,26907.0,,,,,,,,,,,,4.474873,4.314702,0.1720201,0.08505528,0.5260946,0.27116165,98.69082,98.968796,98.68837,91.39715
Jared Shuster,chw,FA,RP,39.0,0.4,5328235.22,,,27472.0,,,,,,,,,,,,4.4046884,4.090106,0.19928104,0.055646278,0.38461134,0.39171317,102.77824,103.38483,103.19025,93.507645
Justin Anderson,chw,FA,RP,45.0,0.3,3996176.42,,,16201.0,,,,,,,,,,,,4.517163,4.2065525,0.19418778,0.07189577,0.44269723,0.3496462,104.586,101.28062,101.65061,91.18327
Fraser Ellard,chw,FA,RP,40.0,0.3,3996176.42,,,29530.0,,,,,,,,,,,,4.504417,4.158535,0.19349976,0.06190613,0.4062121,0.37453392,102.13895,102.326324,102.24591,92.6931
Jordan Leasure,chw,FA,RP,39.0,0.3,3996176.42,,,29950.0,,,,,,,,,,,,4.5833035,4.2884994,0.1788098,0.07325493,0.45754996,0.33543283,100.69522,100.60152,100.475945,91.37455
Steven Wilson,chw,FA,RP,43.0,0.2,2664117.61,,,20353.0,,,,,,,,,,,,4.6444006,4.240894,0.1971638,0.07153434,0.41542563,0.37251717,102.561584,101.11292,101.444534,91.94722
Prelander Berroa,chw,FA,RP,38.0,0.2,2664117.61,,,22932.0,,,,,,,,,,,,4.67254,4.3685546,0.1779031,0.07985248,0.46751228,0.32737213,98.79079,99.496284,99.4389,91.08256
Gus Varland,chw,FA,RP,41.0,0.2,2664117.61,,,24737.0,,,,,,,,,,,,4.6446424,4.172128,0.20876738,0.0743938,0.39558345,0.38927802,103.1474,101.249374,101.88131,93.74491
Lenyn Sosa,chw,FA,2B/3B,38.0,0.1115205247487548,1485518.97,,,22896.0,0.055784095,0.28045368,0.20496586,0.26187462,0.31821066,0.2607825,59.722588,88.32921,-24.69676314912191,-5.846687718294561,12.73513388633728,,,,,,,,,,
Jonathan Cannon,chw,FA,SP,37.0,-0.6,0.0,,,31730.0,,,,,,,,,,,,5.2893476,5.3611755,0.16394551,0.08386676,0.35385925,0.4368021,85.91199,101.24291,96.468216,89.05622
Ky Bush,chw,FA,SP,38.0,-0.7,0.0,,,29823.0,,,,,,,,,,,,5.318789,5.3804,0.16449971,0.08500165,0.35368714,0.43761644,86.59569,101.17013,96.57652,89.05495
Drew Thorpe,chw,FA,SP,37.0,-0.7,0.0,,,31967.0,,,,,,,,,,,,5.3074155,5.375255,0.1600149,0.081686005,0.363406,0.4298029,85.96078,101.25243,96.516106,89.32929
Davis Martin,chw,FA,SP,41.0,-0.8,0.0,,,21448.0,,,,,,,,,,,,5.3807178,5.4465537,0.16025223,0.08532031,0.3594736,0.432411,87.96647,101.181625,96.75026,88.93029
Miguel Vargas,chw,FA,LF/3B,38.0,-1.2908446136784415,0.0,,,20178.0,0.058436587,0.2823497,0.20459774,0.26349962,0.3204003,0.26238275,60.655083,88.37888,-23.87713022929866,-5.778672283049673,-1.8956928253173828,,,,,,,,,,
Andrew Vaughn,chw,FA,1B,40.0,-3.1637663842562973,0.0,,,26197.0,0.059232276,0.3209052,0.1796479,0.24193895,0.28040227,0.2408749,44.254814,87.7641,-34.89334317823735,-6.371328430250287,-8.641457080841064,,,,,,,,,,
Mike Tauchman,chw,FA,OF,47.0,-3.5280172667745022,0.0,,,15274.0,0.08221228,0.3332557,0.16863541,0.24764346,0.2687125,0.24475223,44.21353,86.96481,-32.90739528144278,-4.763410586456303,-15.804981470108032,,,,,,,,,,
Yoan Moncada,chw,FA,3B,43.0,-3.859736492359112,0.0,,,17232.0,0.056923598,0.3830233,0.1406699,0.19949906,0.20816723,0.19870766,12.7227545,86.25731,-56.49120106057423,-6.450535214971751,6.215100526809692,,,,,,,,,,
Andrew Benintendi,chw,FA,LF,43.0,-3.96214457008689,0.0,,,17901.0,0.069362864,0.35532776,0.1559604,0.22626838,0.24184637,0.22447826,30.513214,86.80742,-43.29162308937166,-5.960394398134667,-8.478217422962189,,,,,,,,,,
Austin Slater,chw,FA,OF,45.0,-5.646423159140054,0.0,,,16153.0,0.06460607,0.3763826,0.14476512,0.20836087,0.21283194,0.20477904,17.109451,85.91427,-53.38146537396965,-5.212870695395395,-15.641829013824465,,,,,,,,,,
Luis Robert Jr.,chw,FA,CF,40.0,-5.96110620050524,0.0,,,20043.0,0.03973008,0.40624955,0.1306121,0.16929333,0.17527105,0.1677812,-7.8778067,85.270424,-72.33157844659759,-6.641059153480455,1.6525787115097046,,,,,,,,,,
Korey Lee,chw,FA,C,39.0,-7.869798381696371,0.0,,,25543.0,0.04716714,0.36298245,0.15144777,0.19924624,0.2091381,0.19645353,13.738685,86.019066,-57.64575466004813,-6.514267130987719,-31.865220473205568,,,,,,,,,,
Hunter Greene,cin,FA,SP,38.0,2.8,38629705.37,,,22182.0,,,,,,,,,,,,3.7973757,4.0137486,0.24502876,0.10031795,0.4463526,0.3388193,95.89235,98.70857,99.5389,94.747345
Casey Legumina,cin,FA,RP,41.0,0.6,7992352.84,,,25921.0,,,,,,,,,,,,4.2288733,4.093638,0.18242979,0.066259995,0.49584302,0.299692,104.5598,101.75175,101.930824,90.670975
Brent Suter,cin,FA,RP,48.0,0.3,3996176.42,,,13942.0,,,,,,,,,,,,4.490283,4.1760807,0.20466208,0.078021504,0.44715175,0.34763435,105.99392,101.03579,101.70519,91.51375
Emilio Pagan,cin,FA,RP,47.0,0.3,3996176.42,,,14771.0,,,,,,,,,,,,4.607455,4.206471,0.21100543,0.08311792,0.43212396,0.3635858,104.83457,100.46484,101.209404,92.09664
Alexis Diaz,cin,FA,RP,41.0,0.3,3996176.42,,,21132.0,,,,,,,,,,,,4.5754023,4.217451,0.18985613,0.065716006,0.4178829,0.36688235,102.05803,101.68138,101.725624,92.06912
Yosver Zulueta,cin,FA,RP,40.0,0.3,3996176.42,,,27765.0,,,,,,,,,,,,4.5419583,4.2406073,0.20001252,0.08244641,0.45683527,0.34038398,101.85364,100.16712,100.21584,90.728935
Fernando Cruz,cin,FA,RP,48.0,0.2,2664117.61,,,7048.0,,,,,,,,,,,,4.649911,4.2528353,0.20499963,0.08352069,0.43973827,0.35953397,104.38397,100.224625,100.85981,91.164154
Sam Moll,cin,FA,RP,46.0,0.2,2664117.61,,,14874.0,,,,,,,,,,,,4.629367,4.2449684,0.19966353,0.07673858,0.43117243,0.36273208,103.84709,100.81065,101.22179,91.23559
Tony Santillan,cin,FA,RP,41.0,0.2,2664117.61,,,19926.0,,,,,,,,,,,,4.6764326,4.177393,0.21063633,0.076556064,0.39303273,0.39261568,103.331,101.04778,101.81712,93.873505
Rhett Lowder,cin,FA,SP,36.0,-0.6,0.0,,,33876.0,,,,,,,,,,,,5.274424,5.344266,0.16407178,0.08296675,0.35420674,0.43641257,85.51418,101.25667,96.441376,89.14193
Brandon Williamson,cin,FA,SP,40.0,-0.7,0.0,,,25463.0,,,,,,,,,,,,5.3449497,5.407568,0.16462412,0.08649999,0.35314658,0.43791065,87.29278,101.13831,96.6006,88.87107
Andrew Abbott,cin,FA,SP,39.0,-0.7,0.0,,,29911.0,,,,,,,,,,,,5.3275614,5.3948426,0.16413635,0.08561724,0.3535437,0.43749562,86.8201,101.177155,96.55939,88.93577
Julian Aguiar,cin,FA,SP,37.0,-0.7,0.0,,,30031.0,,,,,,,,,,,,5.304119,5.3660054,0.16056511,0.081626385,0.365213,0.4288495,86.045555,101.20668,96.5174,89.38882
Brady Singer,cin,FA,SP,41.0,-0.8,0.0,,,25377.0,,,,,,,,,,,,5.3860683,5.456193,0.15713128,0.08308328,0.36717954,0.42497554,88.043,101.25848,96.84876,89.01347
Nick Lodolo,cin,FA,SP,40.0,-0.8,0.0,,,26378.0,,,,,,,,,,,,5.365504,5.432272,0.16013172,0.08449458,0.35998392,0.43222544,87.5152,101.21443,96.716095,89.0222
Santiago Espinal,cin,FA,2B/3B,43.0,-1.6338753020453984,0.0,,,19997.0,0.072029755,0.35147718,0.15809205,0.23002103,0.2451456,0.22767213,32.72872,86.76971,-41.65573835954434,-5.687669268154423,12.430211544036863,,,,,,,,,,
Jake Fraley,cin,FA,RF,43.0,-2.9378252559096807,0.0,,,19260.0,0.08169633,0.33609942,0.16733475,0.2452241,0.2624403,0.2413239,42.290504,86.732185,-34.663366652116544,-4.550325728778262,-8.478213250637054,,,,,,,,,,
Jeimer Candelario,cin,FA,1B/3B,44.0,-3.903647723520845,0.0,,,13621.0,0.06668356,0.3677914,0.14874439,0.21599515,0.22582361,0.2140167,23.111765,86.41987,-48.64997998098048,-5.8231946725572925,-2.683791160583496,,,,,,,,,,
Spencer Steer,cin,FA,LF/1B,40.0,-3.936954637782997,0.0,,,26323.0,0.062213004,0.3221745,0.1790032,0.24360369,0.2808122,0.24207233,44.926346,87.72203,-34.28002664810274,-6.214887457899749,-16.98845946788788,,,,,,,,,,
Stuart Fairchild,cin,FA,OF,42.0,-5.23249622327863,0.0,,,20321.0,0.057016324,0.38276017,0.14101021,0.1990895,0.20597607,0.19761282,12.22746,86.108315,-57.05196919092318,-6.25184884556802,-6.875863075256348,,,,,,,,,,
Tyler Stephenson,cin,FA,C,41.0,-6.429969278598409,0.0,,,17988.0,0.060555104,0.33964887,0.1671445,0.23127866,0.26006657,0.23036106,36.041492,87.40274,-40.27848181782699,-6.532333673676476,-35.10410156237793,,,,,,,,,,
Luke Maile,cin,FA,C,47.0,-7.164154507870416,0.0,,,13355.0,0.0731959,0.3565754,0.15526816,0.22615507,0.23599237,0.2224003,29.157888,86.21252,-44.355947613716125,-4.689690050727222,-40.064294636303714,,,,,,,,,,
Will Benson,cin,FA,OF,40.0,-7.482452325543762,0.0,,,21853.0,0.046278328,0.39674002,0.13746737,0.1750016,0.16939694,0.16322327,-8.284139,83.43238,-74.6661317406631,-2.520830273861065,-15.042288899421692,,,,,,,,,,
Pedro Avila,cle,FA,RP,41.0,0.9,11988529.25,,,18864.0,,,,,,,,,,,,3.9361618,3.8786821,0.18737188,0.049281392,0.4676772,0.31907758,106.716545,103.797714,103.937996,91.614075
Sam Hentges,cle,FA,RP,41.0,0.7,9324411.64,,,18548.0,,,,,,,,,,,,4.073399,4.004846,0.1851063,0.06608607,0.5214017,0.2772328,106.20479,101.83259,102.33047,90.65722
Emmanuel Clase,cle,FA,RP,40.0,0.5,6660294.03,,,21032.0,,,,,,,,,,,,4.33264,4.191225,0.19119608,0.082007356,0.511622,0.28899062,103.513054,100.19065,100.47361,91.35162
Logan Allen,cle,FA,RP,41.0,0.3,3996176.42,,,18555.0,,,,,,,,,,,,4.5665927,4.140819,0.20696487,0.06842694,0.3904302,0.3914014,103.267105,101.99312,102.37879,93.85777
Tim Herrin,cle,FA,RP,41.0,0.3,3996176.42,,,25139.0,,,,,,,,,,,,4.554805,4.315255,0.17596774,0.07491377,0.4784914,0.31962037,101.15062,100.29276,100.25208,90.35171
Andrew Walters,cle,FA,RP,37.0,0.3,3996176.42,,,33834.0,,,,,,,,,,,,4.562336,4.3456407,0.17069961,0.07761262,0.49100897,0.30272526,98.36852,99.67422,99.35029,90.95772
Erik Sabrowski,cle,FA,RP,40.0,0.2,2664117.61,,,24978.0,,,,,,,,,,,,4.655092,4.2070813,0.20132707,0.07152824,0.3987095,0.3854491,101.9804,101.30479,101.67636,93.16153
Hunter Gaddis,cle,FA,RP,40.0,0.2,2664117.61,,,25636.0,,,,,,,,,,,,4.629425,4.1576433,0.20797421,0.07086017,0.38433108,0.39839384,103.11625,101.78212,102.28512,94.052086
Cade Smith,cle,FA,RP,39.0,0.2,2664117.61,,,27867.0,,,,,,,,,,,,4.6583242,4.163589,0.20893213,0.0733632,0.38491508,0.39934552,103.33092,101.57998,102.22604,94.21085
Gavin Williams,cle,FA,SP,38.0,-0.0,0.0,,,30122.0,,,,,,,,,,,,4.9582024,5.114222,0.17146684,0.08285098,0.40623885,0.3861593,87.245094,100.470795,96.07832,90.26261
Joey Cantillo,cle,FA,SP,38.0,-0.7,0.0,,,23335.0,,,,,,,,,,,,5.31196,5.404211,0.15700491,0.07991803,0.37715533,0.41465586,86.86933,101.39807,96.84356,89.43449
Logan Allen,cle,FA,SP,39.0,-0.7,0.0,,,27589.0,,,,,,,,,,,,5.3318195,5.4006,0.16302459,0.08517589,0.35507566,0.43629473,86.83434,101.19501,96.57606,88.97789
Gabriel Arias,cle,FA,SS/3B,38.0,-0.7180475137332563,0.0,,,22563.0,0.049939543,0.31015235,0.18474318,0.23811333,0.27742824,0.23684846,42.738937,87.61521,-36.95566752189543,-6.721875274088234,17.73945903778076,,,,,,,,,,
Triston McKenzie,cle,FA,SP,40.0,-0.8,0.0,,,18000.0,,,,,,,,,,,,5.373252,5.4316483,0.16023706,0.08473062,0.36116964,0.431494,87.64379,101.118416,96.70907,89.0748
Tanner Bibee,cle,FA,SP,39.0,-0.8,0.0,,,30134.0,,,,,,,,,,,,5.360855,5.4253354,0.16022022,0.08400656,0.35895094,0.43314263,87.1725,101.20746,96.68503,89.090385
Ben Lively,cle,FA,SP,46.0,-0.9,0.0,,,14932.0,,,,,,,,,,,,5.448444,5.511089,0.1576263,0.08575526,0.36592546,0.42259768,90.37806,101.11269,97.01634,88.56414
Shane Bieber,cle,FA,SP,43.0,-0.9,0.0,,,19427.0,,,,,,,,,,,,5.42161,5.487989,0.15579617,0.083237246,0.37039688,0.4206267,89.187004,101.22393,97.0049,88.825645
Tyler Freeman,cle,FA,CF,39.0,-1.3932713764314528,0.0,,,22532.0,0.057779506,0.2953323,0.1956006,0.25513104,0.30506027,0.25406572,54.18742,88.179405,-28.137069103194445,-6.118483155732974,1.700274646282196,,,,,,,,,,
José Ramírez,cle,FA,3B,45.0,-2.0907279318389818,0.0,,,13510.0,0.07119386,0.34646696,0.16086581,0.23316474,0.25376302,0.2318277,35.463974,87.09326,-39.5272724861052,-5.965394556988031,6.102315187454224,,,,,,,,,,
Steven Kwan,cle,FA,LF,40.0,-2.316461115898085,0.0,,,24610.0,0.06448073,0.29771173,0.19332488,0.2577777,0.3024407,0.25532222,54.58033,88.02917,-27.493498127634933,-5.761621815618128,-8.347417116165161,,,,,,,,,,
Josh Naylor,cle,FA,1B,41.0,-3.3396701600485827,0.0,,,18839.0,0.061226457,0.32854906,0.17426486,0.23865587,0.27291393,0.23759393,41.41251,87.635574,-36.57383871369245,-6.376263736747205,-8.679883241653442,,,,,,,,,,
Will Brennan,cle,FA,OF,40.0,-3.7072149941043167,0.0,,,25660.0,0.059323624,0.3108854,0.18557306,0.24728711,0.2891337,0.24592227,47.98507,87.90275,-32.30810692252182,-6.2289672216866165,-16.69485092163086,,,,,,,,,,
Lane Thomas,cle,FA,OF,42.0,-4.284369328626964,0.0,,,16939.0,0.060764868,0.36080405,0.15323746,0.21704087,0.2344742,0.2163767,25.392431,86.865524,-47.44119887526442,-6.570975593640469,-6.875863075256348,,,,,,,,,,
Bo Naylor,cle,FA,C,38.0,-5.173462387196873,0.0,,,21865.0,0.05231674,0.30701548,0.18752404,0.24283999,0.28494203,0.2416214,45.934135,87.75393,-34.510987741191215,-6.529080457985401,-28.561081318969727,,,,,,,,,,
Austin Hedges,cle,FA,C,45.0,-7.40232193113364,0.0,,,12976.0,0.07009853,0.35952318,0.15327945,0.21862833,0.22118972,0.21242316,23.48911,85.41086,-49.4661859971721,-3.547838901286013,-38.42994815026856,,,,,,,,,,
Ezequiel Tovar,col,FA,SS,36.0,1.0472577025173018,13950088.45,,,24064.0,0.053640272,0.2306481,0.2309525,0.2823548,0.34750295,0.27929002,74.27106,88.290245,-15.217306590661767,-4.594440604560077,11.173654556274414,,,,,,,,,,
Anthony Molina,col,FA,RP,36.0,0.8,10656470.45,,,26952.0,,,,,,,,,,,,3.9588697,3.8880286,0.1885487,0.042688772,0.42142516,0.35725895,104.096085,104.89761,104.41764,92.474495
Jake Bird,col,FA,RP,42.0,0.6,7992352.84,,,21267.0,,,,,,,,,,,,4.1587577,4.004167,0.19908337,0.05661531,0.4317647,0.34974197,105.54481,103.16969,103.38034,92.73958
Angel Chivilli,col,FA,RP,35.0,0.5,6660294.03,,,26790.0,,,,,,,,,,,,4.3424754,4.2471275,0.1492158,0.07539707,0.5721888,0.22800246,96.16153,99.343346,98.23094,89.91574
Victor Vodnik,col,FA,RP,38.0,0.4,5328235.22,,,24614.0,,,,,,,,,,,,4.3827534,4.2605453,0.16880307,0.07638654,0.52591205,0.27349353,99.54862,100.07451,99.51149,90.67979
Jaden Hill,col,FA,RP,38.0,0.4,5328235.22,,,30250.0,,,,,,,,,,,,4.4418716,4.0953503,0.20134495,0.058499232,0.38176948,0.39616373,102.88851,103.26396,103.149475,93.80933
Jimmy Herget,col,FA,RP,44.0,0.3,3996176.42,,,17556.0,,,,,,,,,,,,4.551735,4.1727285,0.20553601,0.072606646,0.4164508,0.37034363,104.04627,101.34886,101.91206,92.793106
Justin Lawrence,col,FA,RP,43.0,0.3,3996176.42,,,17639.0,,,,,,,,,,,,4.560799,4.220742,0.19311188,0.07050298,0.43328843,0.35687512,103.26516,101.33553,101.46547,91.058586
Tyler Kinley,col,FA,RP,47.0,0.3,3996176.42,,,18297.0,,,,,,,,,,,,4.541731,4.205627,0.20114733,0.07706469,0.44298875,0.35160553,105.20625,100.95927,101.51817,91.36222
Luis Peralta,col,FA,RP,37.0,0.3,3996176.42,,,24203.0,,,,,,,,,,,,4.5726194,4.1232157,0.2072468,0.0652466,0.37005937,0.41080248,103.03344,102.595184,102.890724,94.10594
Jeff Criswell,col,FA,RP,39.0,0.3,3996176.42,,,27608.0,,,,,,,,,,,,4.5375447,4.349436,0.16815527,0.07725379,0.503402,0.2939379,98.86682,99.744484,99.32662,90.22351
Seth Halvorsen,col,FA,RP,38.0,0.3,3996176.42,,,33294.0,,,,,,,,,,,,4.5514417,4.140485,0.20345947,0.065215595,0.3833013,0.39786723,102.89646,102.484634,102.666275,93.945885
Bradley Blalock,col,FA,SP,37.0,-0.6,0.0,,,26419.0,,,,,,,,,,,,5.2835503,5.351675,0.16546851,0.08439041,0.35246402,0.43803537,85.94849,101.20759,96.466896,89.03119
Tanner Gordon,col,FA,SP,40.0,-0.7,0.0,,,27669.0,,,,,,,,,,,,5.3547215,5.423598,0.16170573,0.0853915,0.35682127,0.4348121,87.31093,101.188515,96.63821,88.94444
Ryan Feltner,col,FA,SP,41.0,-0.8,0.0,,,21446.0,,,,,,,,,,,,5.371598,5.4335155,0.16273603,0.08646516,0.3557977,0.43558735,87.90361,101.133675,96.69998,88.87607
Antonio Senzatela,col,FA,SP,43.0,-0.9,0.0,,,15488.0,,,,,,,,,,,,5.4107895,5.4721045,0.16000289,0.086281605,0.36053792,0.4305528,89.029854,101.12213,96.866005,88.80324
Kyle Freeland,col,FA,SP,45.0,-0.9,0.0,,,16256.0,,,,,,,,,,,,5.441272,5.5044384,0.15714121,0.085285865,0.3664667,0.4232694,89.98292,101.14023,97.007385,88.65374
Austin Gomber,col,FA,SP,44.0,-0.9,0.0,,,16561.0,,,,,,,,,,,,5.4236727,5.485887,0.15916546,0.086266816,0.36221975,0.4282477,89.480804,101.115814,96.91706,88.733826
Kyle Farmer,col,FA,2B/3B,47.0,-1.001966827606294,0.0,,,14813.0,0.07060461,0.36297348,0.15187445,0.2211283,0.23022221,0.21779644,25.850197,86.22084,-46.7140160304744,-5.010510807624087,23.00403380393982,,,,,,,,,,
Kris Bryant,col,FA,1B/RF,46.0,-3.9432786553941113,0.0,,,15429.0,0.0807574,0.33858594,0.16553664,0.24325536,0.2612551,0.24011232,41.09156,86.78708,-35.28393386922232,-4.734987450647168,-17.526427626609802,,,,,,,,,,
Sean Bouchard,col,FA,OF,42.0,-4.112307595677821,0.0,,,21270.0,0.078562565,0.34192017,0.16395207,0.23947228,0.25427654,0.23566504,38.45939,86.61891,-37.56180968807965,-4.764163970248774,-16.875858902931213,,,,,,,,,,
Ryan McMahon,col,FA,3B,43.0,-4.583113287494942,0.0,,,15112.0,0.052772544,0.39934996,0.13370323,0.18632464,0.1897022,0.18388836,2.697822,85.65099,-64.08157126787232,-5.948867785627954,6.214710712432861,,,,,,,,,,
Michael Toglia,col,FA,RF/1B,39.0,-6.464502679846124,0.0,,,25845.0,0.04748343,0.37761855,0.14455763,0.19500528,0.2075916,0.19513732,11.408645,86.305336,-58.31990827002176,-7.012514492380433,-16.920921623706818,,,,,,,,,,
Sam Hilliard,col,FA,OF,44.0,-6.5498200338494525,0.0,,,17954.0,0.05642603,0.39398167,0.13690254,0.19166808,0.19259675,0.18722749,5.4578066,85.43583,-62.371286857418895,-5.174181754264282,-15.543985843658447,,,,,,,,,,
Jacob Stallings,col,FA,C,48.0,-6.816743987326384,0.0,,,13723.0,0.07590196,0.34920377,0.15936773,0.23345453,0.2482793,0.23061194,34.464348,86.59176,-40.14998438009401,-4.961147612339119,-40.59417720698242,,,,,,,,,,
Nolan Jones,col,FA,LF,40.0,-7.2286543530460605,0.0,,,20529.0,0.04207339,0.4078575,0.13250867,0.16706422,0.16506614,0.15759112,-13.043383,83.77989,-77.55089005900592,-3.8437152636470273,-8.34742546081543,,,,,,,,,,
Riley Greene,det,FA,OF,37.0,1.1995309431327417,15978457.56,,,25976.0,0.075993404,0.21772891,0.25114354,0.31652686,0.41398042,0.3169277,101.656,90.59982,4.060529900760187,-4.774644492426887,-6.43170028924942,,,,,,,,,,
Jason Foley,det,FA,RP,42.0,0.8,10656470.45,,,19531.0,,,,,,,,,,,,3.9747937,3.896353,0.19879527,0.061466508,0.48047885,0.31242457,107.79557,102.77733,103.36509,91.97822
Sean Guenther,det,FA,RP,42.0,0.7,9324411.64,,,20045.0,,,,,,,,,,,,4.09484,3.9736872,0.1861566,0.05555694,0.46959022,0.31906447,106.19805,102.997925,103.246796,91.15391
Brenan Hanifee,det,FA,RP,40.0,0.7,9324411.64,,,22304.0,,,,,,,,,,,,4.088764,3.9967368,0.17998554,0.061116904,0.51363266,0.28280303,105.22943,102.23297,102.43956,90.417534
Alex Faedo,det,FA,RP,42.0,0.5,6660294.03,,,19874.0,,,,,,,,,,,,4.3586607,4.0880384,0.20180002,0.06084051,0.40965834,0.3706947,104.250946,102.71923,102.92271,93.30855
Mason Englert,det,FA,RP,38.0,0.5,6660294.03,,,22288.0,,,,,,,,,,,,4.2664604,4.1623178,0.16213,0.055682607,0.4894061,0.30378136,101.64483,102.22054,101.802986,90.06318
Tyler Holton,det,FA,RP,42.0,0.5,6660294.03,,,26231.0,,,,,,,,,,,,4.293119,4.0685167,0.19916561,0.05781832,0.4145768,0.36524627,104.50306,102.969284,103.10692,93.03374
Will Vest,det,FA,RP,43.0,0.4,5328235.22,,,19769.0,,,,,,,,,,,,4.397783,4.0889587,0.2089958,0.068775766,0.417394,0.3667678,105.168175,102.09647,102.67778,93.697235
Brant Hurter,det,FA,RP,39.0,0.4,5328235.22,,,30133.0,,,,,,,,,,,,4.4768896,4.105073,0.20177625,0.05863989,0.37893933,0.39819562,102.51166,103.110374,102.99854,93.67653
Ty Madden,det,FA,RP,38.0,0.4,5328235.22,,,30140.0,,,,,,,,,,,,4.368783,4.256273,0.15996793,0.06477678,0.51047057,0.28545743,99.73284,100.96814,100.430244,89.81074
Alex Lange,det,FA,RP,42.0,0.3,3996176.42,,,19883.0,,,,,,,,,,,,4.487918,4.280704,0.18016335,0.07584854,0.48644516,0.3131454,102.47166,100.3927,100.526115,90.27403
Bailey Horn,det,FA,RP,40.0,0.3,3996176.42,,,27753.0,,,,,,,,,,,,4.5883236,4.148184,0.20636097,0.0688363,0.38858697,0.39343002,102.90687,101.95988,102.31883,93.892494
