mlbam_id,fg_id,name,source
624428,15223,Adam Frazier,mlb_api
621169,sa829043,Tyler Eppler,mlb_api
663995,sa874192,Jacob Taylor,mlb_api
642607,15821,Dario Agrazal,mlb_api
650839,sa830284,Ruddy Giron,mlb_api
607067,12317,Colin Rea,mlb_api
663930,sa874790,Austin Smith,mlb_api
663531,18555,Logan Allen,mlb_api
656798,17775,Jacob Nix,mlb_api
606131,14682,Luis Perdomo,mlb_api
659275,17186,Dinelson Lamet,mlb_api
660853,18403,Enyel De Los Santos,mlb_api
518466,11247,Jabari Blash,mlb_api
657051,sa828872,Nicholas Torres,mlb_api
600526,14957,José Torres,mlb_api
664208,18064,Phil Maton,mlb_api
606574,sa598120,Yimmi Brasoban,mlb_api
614182,sa657491,Jose Carlos Urena,mlb_api
664119,18083,Austin Allen,mlb_api
649966,16622,Luis Urías,mlb_api
656329,sa829216,Jean Cosme,mlb_api
641360,18519,Phil Bickford,mlb_api
665650,18899,Lucius Fox,mlb_api
622046,17738,Chris Shaw,mlb_api
656322,17264,Sam Coonrod,mlb_api
605498,18300,Andrew Suárez,mlb_api
663692,sa875016,Jalen Miller,mlb_api
607588,sa602658,Jordan Johnson,mlb_api
592620,11624,Jarrett Parker,mlb_api
607500,sa603087,Hunter Cole,mlb_api
656683,sa829246,Mac Marshall,mlb_api
664855,sa875072,Ronnie Jebavy,mlb_api
571687,sa598115,Ian Gardeck,mlb_api
607727,14379,Jake Smith,mlb_api
623515,17807,Drew Jackson,mlb_api
663734,18699,Nick Neidert,mlb_api
623323,17806,Braden Bishop,mlb_api
621058,17553,Andrew Moore,mlb_api
663840,sa875029,Dylan Thompson,mlb_api
660618,sa872538,Chris Torres,mlb_api
642451,17307,Luis Liberato,mlb_api
543964,12876,Tony Zych,mlb_api
663463,sa875701,Jio Orozco,mlb_api
650849,sa826675,Greifer Andrade,mlb_api
641394,17783,Jake Brentz,mlb_api
664847,sa875203,Cody Mobley,mlb_api
643316,15832,Paul Fry,mlb_api
640900,sa735861,Rayder Ascanio,mlb_api
664048,sa857699,Kyle Wilcox,mlb_api
608167,14699,Jonathan Aro,mlb_api
663911,18690,Nick Plummer,mlb_api
664056,18030,Harrison Bader,mlb_api
663765,18674,Jake Woodford,mlb_api
663475,sa874798,Bryce Denton,mlb_api
658551,18496,Junior Fernández,mlb_api
596295,16561,Austin Gomber,mlb_api
657557,18015,Paul DeJong,mlb_api
645261,18684,Sandy Alcantara,mlb_api
592511,sa550166,Corey Littrell,mlb_api
571685,sa502038,Anthony García,mlb_api
518883,10529,Dean Kiekhefer,mlb_api
663605,sa874244,Garrett Whitley,mlb_api
607188,13699,Jake Faria,mlb_api
663341,sa874791,Chris Betts,mlb_api
664125,sa875026,Brandon Koch,mlb_api
621289,15066,Jaime Schultz,mlb_api
600301,12399,Taylor Motter,mlb_api
571479,10657,Andrew Bellatti,mlb_api
642221,15994,Kean Wong,mlb_api
622253,17796,Dillon Tate,mlb_api
663346,sa874775,Eric Jenkins,mlb_api
664055,sa827490,Michael Matuella,mlb_api
665750,18900,Leody Taveras,mlb_api
642558,17030,Ariel Jurado,mlb_api
628451,18819,Andy Ibáñez,mlb_api
624431,16725,Jose Trevino,mlb_api
592712,13483,Connor Sadzeck,mlb_api
642546,17464,Jonathan Hernández,mlb_api
622797,18313,Pedro Payano,mlb_api
641632,16455,Conner Greene,mlb_api
622247,sa658929,Jon Harris,mlb_api
665489,19611,Vladimir Guerrero Jr.,mlb_api
663359,sa875002,Justin Maese,mlb_api
640452,sa737544,Clinton Hollon,mlb_api
663545,sa875404,Reggie Pruitt,mlb_api
605231,sa829879,Roemon Fields,mlb_api
664744,21131,Jose Espada,mlb_api
643325,15542,Chad Girodo,mlb_api
607170,sa598911,Brady Dragmire,mlb_api
650142,sa830462,Hansel Rodriguez,mlb_api
660546,20218,Yennsy Díaz,mlb_api
601715,sa597959,Tom Robson,mlb_api
622780,17759,Angel Perdomo,mlb_api
660826,sa872819,Lupe Chavez,mlb_api
664693,sa858805,Carl Wise,mlb_api
643436,16524,Ryan McBroom,mlb_api
664157,18581,Travis Bergen,mlb_api
664057,17932,Andrew Stevenson,mlb_api
663368,19921,Blake Perkins,mlb_api
622435,sa657398,Osvaldo Abreu,mlb_api
665742,20123,Juan Soto,mlb_api
642609,sa828412,Joan Baez,mlb_api
606983,17695,Koda Glover,mlb_api
657117,16309,Austen Williams,mlb_api
593582,12962,Abel De Los Santos,mlb_api
621443,sa658608,Rhett Wiseman,mlb_api
642713,sa737245,Edwin Lora,mlb_api
621368,18325,Taylor Hearn,mlb_api
642721,17468,Kelvin Gutiérrez,mlb_api
595297,sa550027,Nick Lee,mlb_api
665862,20454,Jazz Chisholm Jr.,mlb_api
641541,19546,Jon Duplantier,mlb_api
624505,sa738988,Anfernee Grier,mlb_api
656744,sa827467,Jared Miller,mlb_api
668954,sa917970,Curtis Taylor,mlb_api
647378,sa917939,Andy Yerzy,mlb_api
642003,15232,Cody Reed,mlb_api
663856,sa875726,Mack Lemieux,mlb_api
661395,21029,Jhoan Duran,mlb_api
663528,sa918104,Ryan January,mlb_api
663393,sa875616,Justin Donatella,mlb_api
670622,sa919532,Gabriel Maciel,mlb_api
545121,13324,Ildemaro Vargas,mlb_api
640462,19343,A.J. Puk,mlb_api
641726,19345,Daulton Jefferies,mlb_api
624519,sa738442,Logan Shore,mlb_api
670860,sa969091,Lazaro Armenteros,mlb_api
650204,19580,Norge Ruiz,mlb_api
669221,19352,Sean Murphy,mlb_api
621011,17750,Max Schrock,mlb_api
669230,sa917964,Skylar Szynski,mlb_api
670154,sa874212,Nolan Blackwood,mlb_api
670867,sa969045,Kevin Maitan,mlb_api
666120,19951,Ian Anderson,mlb_api
666214,19962,Joey Wentz,mlb_api
665506,19948,Cristian Pache,mlb_api
622256,17792,Patrick Weigel,mlb_api
666205,20167,Kyle Muller,mlb_api
665505,sa916719,Derian Cruz,mlb_api
621345,18655,A.J. Minter,mlb_api
669060,19990,Bryse Wilson,mlb_api
641666,sa857676,Drew Harrington,mlb_api
642060,19357,Cody Sedlock,mlb_api
669211,19362,Keegan Akin,mlb_api
669720,19363,Austin Hays,mlb_api
623993,14551,Anthony Santander,mlb_api
643354,15306,Donnie Hart,mlb_api
663990,sa875993,Matthias Dietz,mlb_api
622338,sa658076,Jesús Liranzo,mlb_api
649144,19845,Alex Wells,mlb_api
656775,17929,Cedric Mullins,mlb_api
660561,sa872446,Irving Ortega,mlb_api
606477,sa598684,Aneury Tavárez,mlb_api
641599,sa738195,Randolph Gassaway,mlb_api
669724,22304,Brenan Hanifee,mlb_api
666130,sa917925,Jay Groome,mlb_api
666915,19966,Bobby Dalbec,mlb_api
641453,sa873984,C.J. Chatham,mlb_api
642067,19495,Mike Shawaryn,mlb_api
664701,18114,Ben Taylor,mlb_api
641312,19453,Shaun Anderson,mlb_api
661411,sa872850,Lorenzo Cedrola,mlb_api
639373,19256,Gerson Bautista,mlb_api
664038,sa857813,Kyri Washington,mlb_api
596122,sa599333,Josh Tobias,mlb_api
668665,19545,Stephen Nogosek,mlb_api
656222,17192,Jalen Beeks,mlb_api
650382,19848,Darwinzon Hernández,mlb_api
646242,20298,Jhonathan Díaz,mlb_api
582494,13042,Robby Scott,mlb_api
666016,sa919907,Jose Albertos,mlb_api
641672,19264,Thomas Hatch,mlb_api
657811,sa829085,Chesny Young,mlb_api
622727,sa657308,Jose Paulino,mlb_api
666620,sa917352,Aramis Ademan,mlb_api
661148,sa877338,Carlos Sepulveda,mlb_api
670623,20036,Isaac Paredes,mlb_api
542231,sa506730,José Rosario,mlb_api
570240,13403,Félix Peña,mlb_api
641457,sa857562,Bailey Clark,mlb_api
664731,18433,P.J. Higgins,mlb_api
664182,sa827432,Preston Morrison,mlb_api
641470,19181,Zack Collins,mlb_api
641420,19159,Zack Burdi,mlb_api
641662,sa738344,Alec Hansen,mlb_api
641540,19409,Dane Dunning,mlb_api
669743,19296,Alex Call,mlb_api
622053,sa658576,Jameson Fisher,mlb_api
641576,19561,Bernardo Flores Jr.,mlb_api
661413,sa872865,Victor Diaz,mlb_api
666127,sa918086,Luis Curbelo,mlb_api
607481,16258,Aaron Bummer,mlb_api
656323,sa829187,Matt Cooper,mlb_api
605507,16094,Zach Thompson,mlb_api
669222,19293,Nick Senzel,mlb_api
666211,19960,Taylor Trammell,mlb_api
622491,15689,Luis Castillo,mlb_api
670895,sa922180,Alfredo Rodriguez,mlb_api
661269,19278,Vladimir Gutierrez,mlb_api
608360,19245,Chris Okey,mlb_api
643418,16542,Shed Long Jr.,mlb_api
670770,19522,TJ Friedl,mlb_api
623474,17556,Jimmy Herget,mlb_api
554374,15603,Ariel Hernández,mlb_api
666190,sa917957,Nick Hanson,mlb_api
663432,17610,Tanner Rainey,mlb_api
666134,20529,Nolan Jones,mlb_api
666181,21853,Will Benson,mlb_api
669456,19427,Shane Bieber,mlb_api
650495,sa828213,Gabriel Mejia,mlb_api
650644,19479,Aaron Civale,mlb_api
668681,sa913305,Logan Ice,mlb_api
657240,16703,Julian Merryweather,mlb_api
660757,20970,Oscar Gonzalez,mlb_api
621447,sa658329,Andrew Calica,mlb_api
656747,sa829147,Micah Miniard,mlb_api
666207,21858,Riley Pint,mlb_api
641386,20198,Ben Bowden,mlb_api
666213,19961,Colton Welker,mlb_api
622075,15068,Yency Almonte,mlb_api
641658,19262,Garrett Hampson,mlb_api
640465,sa738415,Robert Tyler,mlb_api
621521,sa875185,Brian Mundell,mlb_api
605238,sa829473,Parker French,mlb_api
650506,sa828331,Jose Gomez,mlb_api
656541,17954,Sam Hilliard,mlb_api
666159,20369,Matt Manning,mlb_api
608335,19456,Kyle Funkhouser,mlb_api
594867,11769,Myles Jaye,mlb_api
664180,18076,Matt Hall,mlb_api
657081,sa829176,Paul Voelker,mlb_api
641548,sa918000,Mark Ecker,mlb_api
615697,sa738204,Daniel Pinero,mlb_api
660749,sa871482,Wladimir Pinto,mlb_api
666215,19586,Forrest Whitley,mlb_api
657656,17128,Ramón Laureano,mlb_api
596117,18067,Garrett Stubbs,mlb_api
670541,19556,Yordan Alvarez,mlb_api
671265,sa3003195,Freudis Nova,mlb_api
672335,19614,Cionel Pérez,mlb_api
671242,sa908626,Anibal Sierra,mlb_api
669008,19710,Ronnie Dawson,mlb_api
668670,19452,Jake Rogers,mlb_api
641829,16429,Jason Martin,mlb_api
642227,sa738419,Stephen Wrenn,mlb_api
660896,19459,Jorge Alcala,mlb_api
664285,17295,Framber Valdez,mlb_api
596001,13619,Jakob Junis,mlb_api
643494,sa738686,A.J. Puckett,mlb_api
666137,19952,Khalil Lee,mlb_api
650619,17109,Meibrys Viloria,mlb_api
642279,sa739574,Samir Dueñez,mlb_api
643294,sa738219,Andrew Edwards,mlb_api
670032,19339,Nicky Lopez,mlb_api
657783,sa829321,Corey Toups,mlb_api
641999,19170,Corey Ray,mlb_api
642520,19835,Gerson Garabito,mlb_api
595956,12981,Cam Gallagher,mlb_api
642136,19318,Matt Thaiss,mlb_api
669016,20202,Brandon Marsh,mlb_api
641871,15264,Keynan Middleton,mlb_api
669735,22310,Chris Rodriguez,mlb_api
666170,sa917984,Nonie Williams,mlb_api
641684,16285,Michael Hermosillo,mlb_api
669049,sa873634,Connor Justus,mlb_api
622161,16344,Eduardo Paredes,mlb_api
670033,sa918090,Cole Duensing,mlb_api
670047,sa918108,Troy Montgomery,mlb_api
660730,20962,Elvin Rodríguez,mlb_api
591672,17133,Osmer Morales,mlb_api
623172,sa658164,Kevin Grendell,mlb_api
666158,19955,Gavin Lux,mlb_api
592779,16727,Brock Stewart,mlb_api
642068,19682,Jordan Sheffield,mlb_api
669952,19225,Mitch White,mlb_api
660688,19610,Keibert Ruiz,mlb_api
669257,19197,Will Smith,mlb_api
656805,16468,Trevor Oaks,mlb_api
656847,19348,DJ Peters,mlb_api
665833,21711,Oneil Cruz,mlb_api
621458,18316,Edwin Rios,mlb_api
669160,19716,Dustin May,mlb_api
665779,sa917319,Carlos Rincon,mlb_api
642701,17878,Dennis Santana,mlb_api
621127,sa658286,Andrew Sopko,mlb_api
666129,21844,Braxton Garrett,mlb_api
666196,sa917968,Thomas Jones,mlb_api
608716,18806,Drew Steckenrider,mlb_api
663445,sa875753,James Nelson,mlb_api
665795,21690,Edward Cabrera,mlb_api
665911,sa917084,Albert Guaimaro,mlb_api
670031,sa917997,Sam Perez,mlb_api
641896,sa829030,Roy Morales,mlb_api
669308,22253,Sean Reynolds,mlb_api
668995,sa918085,Remey Reed,mlb_api
596883,sa551335,Andy Beltre,mlb_api
650668,20739,Humberto Mejía,mlb_api
607044,sa598986,John Norwood,mlb_api
668674,19360,Lucas Erceg,mlb_api
669203,19361,Corbin Burnes,mlb_api
656837,sa829654,Josh Pennington,mlb_api
666128,20263,Mario Feliciano,mlb_api
669232,sa918209,Chad McClanahan,mlb_api
666135,20325,Alex Kirilloff,mlb_api
650331,18365,Lewin Díaz,mlb_api
666163,20287,Ben Rortvedt,mlb_api
641598,15161,Mitch Garver,mlb_api
657610,17002,Trevor Hildenberger,mlb_api
643335,15343,Zack Granite,mlb_api
660623,20468,Huascar Ynoa,mlb_api
669304,20538,Jose Miranda,mlb_api
668731,22168,Akil Baddoo,mlb_api
600968,14508,Randy Rosario,mlb_api
650333,18568,Luis Arraez,mlb_api
643377,20253,Griffin Jax,mlb_api
643290,19268,Justin Dunn,mlb_api
624413,19251,Pete Alonso,mlb_api
621512,13755,Tomás Nido,mlb_api
641743,20387,Anthony Kay,mlb_api
642571,17313,Merandy Gonzalez,mlb_api
664869,18213,P.J. Conlon,mlb_api
661533,sa873689,Colby Woodmansee,mlb_api
664850,18142,Patrick Mazeika,mlb_api
608061,12495,T.J. Rivera,mlb_api
666164,19957,Blake Rutherford,mlb_api
664314,19151,Estevan Florial,mlb_api
669228,sa917988,Nolan Martinez,mlb_api
669256,19294,Nick Solak,mlb_api
641793,15823,Zack Littell,mlb_api
656547,16588,Jonathan Holder,mlb_api
660422,17505,Jorge Guzmán,mlb_api
661426,sa873207,Freicer Perez,mlb_api
642203,19266,Taylor Widener,mlb_api
666160,19956,Mickey Moniak,mlb_api
664350,19680,Sixto Sánchez,mlb_api
666151,sa917928,Kevin Gowdy,mlb_api
666167,sa917956,Cole Stobbe,mlb_api
660684,sa872732,Daniel Brito,mlb_api
623454,15130,Drew Anderson,mlb_api
668941,19574,JoJo Romero,mlb_api
658305,19276,Edgar García,mlb_api
123610,256,Jose Valentin,mlb_api
643269,19267,Will Craig,mlb_api
669740,sa917950,Travis MacGregor,mlb_api
641301,sa874070,Stephen Alemais,mlb_api
663399,18347,Brandon Waddell,mlb_api
669180,sa917989,Braeden Ogle,mlb_api
596720,11604,Dovydas Neverauskas,mlb_api
650828,17355,Edgar Santana,mlb_api
668820,22175,Max Kranick,mlb_api
591741,12937,José Osuna,mlb_api
615698,19312,Cal Quantrill,mlb_api
670970,20039,Adrian Morejon,mlb_api
665487,19709,Fernando Tatis Jr.,mlb_api
671250,20040,Jorge Ona,mlb_api
641778,19316,Eric Lauer,mlb_api
668888,sa917936,Hudson Potts,mlb_api
671275,sa970515,Luis Almanzar,mlb_api
671271,sa3004146,Jeisson Rosario,mlb_api
666168,21850,Mason Thompson,mlb_api
642707,15722,Allen Córdoba,mlb_api
642002,sa738683,Michael Reed,mlb_api
672356,22563,Gabriel Arias,mlb_api
668804,19326,Bryan Reynolds,mlb_api
621453,17719,Steven Duggar,mlb_api
660758,19910,Sandro Fabian,mlb_api
641991,sa737904,Heath Quinn,mlb_api
640454,19315,Matt Krook,mlb_api
546994,sa658616,C.J. Hinojosa,mlb_api
606625,14966,Reyes Moronta,mlb_api
650869,sa206642,Rodolfo Martinez,mlb_api
592753,15639,Dan Slania,mlb_api
664127,sa875205,Cory Taylor,mlb_api
661536,sa873314,Melvin Adón,mlb_api
624526,sa738512,Garrett Williams,mlb_api
641786,19508,Kyle Lewis,mlb_api
666143,sa917934,Joe Rizzo,mlb_api
600986,14510,Thyago Vieira,mlb_api
624417,sa829857,Bryson Brigman,mlb_api
669732,sa873281,Brandon Miller,mlb_api
656008,20802,Aneurys Zabala,mlb_api
622268,19314,Donovan Walton,mlb_api
641154,17085,Pablo López,mlb_api
666206,sa917935,Delvin Pérez,mlb_api
641712,19206,Dakota Hudson,mlb_api
608421,sa657261,Eliezer Alvarez,mlb_api
668227,19290,Randy Arozarena,mlb_api
666185,20126,Dylan Carlson,mlb_api
663855,19618,Jordan Hicks,mlb_api
661099,sa861440,Alvaro Seijas,mlb_api
640453,sa738697,Connor Jones,mlb_api
668678,19291,Zac Gallen,mlb_api
670912,22487,Johan Oviedo,mlb_api
671054,sa924310,Jonatan Machado,mlb_api
546999,sa738674,Jeremy Martinez,mlb_api
666139,19953,Josh Lowe,mlb_api
660821,19913,Jesús Sánchez,mlb_api
669140,sa917977,Austin Franklin,mlb_api
663411,18399,Joe McCarthy,mlb_api
630034,sa735825,David Rodríguez,mlb_api
640737,sa735841,Kevin Gadea,mlb_api
641584,19260,Jake Fraley,mlb_api
621056,15091,Hunter Wood,mlb_api
643353,sa738173,Greg Harris,mlb_api
650893,17490,Génesis Cabrera,mlb_api
624416,sa738262,Ryan Boldt,mlb_api
643478,17035,Joe Palumbo,mlb_api
660731,19909,Anderson Tejeda,mlb_api
666142,21846,Cole Ragans,mlb_api
666208,21859,Alex Speas,mlb_api
672350,sa975161,Yanio Perez,mlb_api
671272,sa3003197,David García,mlb_api
670030,sa917991,Kole Enright,mlb_api
592685,11761,Drew Robinson,mlb_api
595981,14453,Scott Heineman,mlb_api
592592,11192,Brett Nicholas,mlb_api
642282,sa736995,Juremi Profar,mlb_api
643615,19269,T.J. Zeuch,mlb_api
672078,sa968102,Eric Pardinho,mlb_api
658668,19698,Edward Olivares,mlb_api
677599,sa3005486,Miguel Hiraldo,mlb_api
669392,22274,Samad Taylor,mlb_api
656180,19864,Riley Adams,mlb_api
570702,11743,Carlos Ramirez,mlb_api
676116,23312,Ryan Noda,mlb_api
675656,20242,Kevin Smith,mlb_api
668470,22116,Hagen Danner,mlb_api
665775,sa917178,McGregory Contreras,mlb_api
677870,23782,Leo Jiménez,mlb_api
660631,sa872466,Kevin Vicuña,mlb_api
666721,21956,Max Castillo,mlb_api
623381,17281,Thomas Pannone,mlb_api
605447,16122,Jordan Romano,mlb_api
641505,15104,Jonathan Davis,mlb_api
666198,19958,Carter Kieboom,mlb_api
641914,19635,Sheldon Neuse,mlb_api
671277,20391,Luis García Jr.,mlb_api
666200,19959,Jesús Luzardo,mlb_api
663533,sa876164,Tyler Watson,mlb_api
671276,sa962601,Yasel Antuna,mlb_api
672566,sa3004382,José Sánchez,mlb_api
641336,sa873982,Nick Banks,mlb_api
592530,15767,José Marmolejos,mlb_api
648739,sa828321,Telmito Agustin,mlb_api
669288,19643,Daniel Johnson,mlb_api
657066,sa918220,Armond Upshaw,mlb_api
656976,19892,Pavin Smith,mlb_api
662139,19918,Daulton Varsho,mlb_api
656403,19873,Drew Ellis,mlb_api
675652,sa3005334,Matt Tabor,mlb_api
666452,sa917182,Eduardo Diaz,mlb_api
677565,sa3006884,Kristian Robinson,mlb_api
605196,16211,Kevin Cron,mlb_api
675922,sa915633,Brian Shaffer,mlb_api
672773,20632,Elvis Luciano,mlb_api
642281,sa740555,Eudy Ramos,mlb_api
605368,sa827446,Mason McCullough,mlb_api
675648,sa3004055,Austin Beck,mlb_api
656364,19872,Greg Deichmann,mlb_api
669397,22277,Nick Allen,mlb_api
656736,sa915707,Kevin Merrell,mlb_api
672628,sa3002852,Alexander Campos,mlb_api
669262,sa873260,Tyler Ramirez,mlb_api
657780,sa829401,Will Toffey,mlb_api
670864,sa3003184,Yerdel Vargas,mlb_api
670862,sa3003183,Marcos Brito,mlb_api
664942,18186,James Naile,mlb_api
667523,sa3004453,Wyatt Marks,mlb_api
662121,sa875849,Dalton Sawyer,mlb_api
642152,15043,Lou Trivino,mlb_api
657140,19665,Kyle Wright,mlb_api
661388,20503,William Contreras,mlb_api
671221,20505,Drew Waters,mlb_api
661250,sa877504,Izzy Wilson,mlb_api
656353,19871,Tucker Davidson,mlb_api
656340,sa915611,Brett Cumberland,mlb_api
676206,23324,Freddy Tarnok,mlb_api
641425,sa874215,Thomas Burrows,mlb_api
665600,sa879559,Jasseel De La Cruz,mlb_api
656666,sa829268,Drew Lugbauer,mlb_api
669084,22207,DL Hall,mlb_api
657508,20206,Mike Baumann,mlb_api
656235,sa829601,Cameron Bishop,mlb_api
675912,20243,Zac Lowther,mlb_api
606162,15655,Yefry Ramírez,mlb_api
647228,sa3005077,Adam Hall,mlb_api
676473,sa3004932,Lamar Sparks,mlb_api
642851,15271,Austin Wynns,mlb_api
641482,17874,Nestor Cortes,mlb_api
606478,17697,Pedro Araújo,mlb_api
593574,sa550522,Luis González,mlb_api
642488,sa736911,Ademar Rifaela,mlb_api
669200,22232,Mason McCoy,mlb_api
656557,19879,Tanner Houck,mlb_api
667356,sa917784,Bryan Mata,mlb_api
669447,sa3004616,Cole Brannen,mlb_api
669085,sa3005397,Alex Scherff,mlb_api
642141,sa738914,Jake Thompson,mlb_api
677596,sa3005483,Danny Diaz,mlb_api
677602,sa3005489,Antoni Flores,mlb_api
665776,sa917074,Pedro Castellanos,mlb_api
676071,sa3004804,Brett Netzer,mlb_api
676613,sa3004727,Tyler Esplin,mlb_api
545348,14241,Austin Maddox,mlb_api
596074,17987,Bobby Poyner,mlb_api
624407,14678,Tzu-Wei Lin,mlb_api
664750,sa875729,Chad De La Guerra,mlb_api
667355,sa917483,Joan Martinez,mlb_api
640470,17859,Adbert Alzolay,mlb_api
656638,19883,Alex Lange,mlb_api
663893,21574,Brendon Little,mlb_api
676369,23359,Nelson Velázquez,mlb_api
665804,21693,Miguel Amaya,mlb_api
596027,14672,Dillon Maples,mlb_api
623520,14593,David Bote,mlb_api
669093,22210,Jeremiah Estrada,mlb_api
657272,20323,Erich Uelmen,mlb_api
624522,19795,Keegan Thompson,mlb_api
650400,sa827076,Erling Moreno,mlb_api
621074,19454,Michael Rucker,mlb_api
670097,19562,Zack Short,mlb_api
665871,21741,Javier Assad,mlb_api
650389,sa826652,Wladimir Galindo,mlb_api
666622,21896,Brailyn Marquez,mlb_api
676265,20277,Cory Abbott,mlb_api
673357,20043,Luis Robert Jr.,mlb_api
669394,22275,Jake Burger,mlb_api
657757,19901,Gavin Sheets,mlb_api
670768,20332,Luis González,mlb_api
641656,19261,Ian Hamilton,mlb_api
664874,18887,Seby Zavala,mlb_api
656967,sa829713,Evan Skoug,mlb_api
656592,sa915688,Tyler Johnson,mlb_api
669205,sa3005187,Lincoln Henzman,mlb_api
657144,sa915590,Justin Yurchak,mlb_api
668881,22182,Hunter Greene,mlb_api
669023,22202,Jeter Downs,mlb_api
642350,17452,Jose Siri,mlb_api
656413,20321,Stuart Fairchild,mlb_api
669436,sa3004736,Jacob Heatherly,mlb_api
641900,sa738902,Scott Moss,mlb_api
656661,sa709715,José Lópéz,mlb_api
671655,22541,George Valera,mlb_api
668843,19983,Conner Capel,mlb_api
668950,sa3004776,Quentin Holmes,mlb_api
671289,22532,Tyler Freeman,mlb_api
677570,sa3010018,Aaron Bracho,mlb_api
656529,18548,Sam Hentges,mlb_api
671286,22530,Johnathan Rodríguez,mlb_api
606992,14111,Eric Haase,mlb_api
664789,18136,Ka'ai Tom,mlb_api
676391,20352,Ernie Clement,mlb_api
672733,sa3003311,Marcos Gonzalez,mlb_api
669675,sa874178,Mitch Longo,mlb_api
669212,20203,Eli Morgan,mlb_api
668723,22165,Ryan Vilade,mlb_api
650504,sa828552,Breiling Eusebio,mlb_api
657581,sa829731,Will Gaddis,mlb_api
665914,sa917068,Daniel Montano,mlb_api
602074,15794,Yonathan Daza,mlb_api
656989,sa3004242,Chad Spanberger,mlb_api
624408,sa738883,Willie Abreu,mlb_api
667607,sa917059,Shael Mendoza,mlb_api
669344,sa873990,Vince Fernandez,mlb_api
656412,19874,Alex Faedo,mlb_api
642397,19677,Gregory Soto,mlb_api
675913,sa3004277,Sam McMillan,mlb_api
650530,19457,Bryan Garcia,mlb_api
656765,sa3004032,Joey Morgan,mlb_api
663513,sa918552,Reynaldo Rivera,mlb_api
671345,19531,Jason Foley,mlb_api
615699,19528,Jacob Robson,mlb_api
677572,sa3005715,Alvaro Gonzalez,mlb_api
656266,20491,J.B. Bukauskas,mlb_api
656686,19884,Corbin Martin,mlb_api
660431,18592,Hector Perez,mlb_api
660494,17679,Rogelio Armenteros,mlb_api
672810,sa3003037,Jairo Solis,mlb_api
669309,22254,Joe Perez,mlb_api
664916,sa875766,Drew Ferguson,mlb_api
657209,16687,Dean Deetz,mlb_api
664299,17606,Cristian Javier,mlb_api
664702,17620,Myles Straw,mlb_api
656695,20165,J.J. Matijevic,mlb_api
642020,19824,Chuckie Robinson,mlb_api
668672,sa873691,Brett Adcock,mlb_api
647351,19844,Abraham Toro,mlb_api
669064,19582,Brandon Bailey,mlb_api
668472,22117,Nick Pratto,mlb_api
669004,22197,MJ Melendez,mlb_api
669377,sa915700,Michael Gigliotti,mlb_api
656896,19890,Emmanuel Rivera,mlb_api
672578,22713,Carlos Hernández,mlb_api
663992,19337,Richard Lovelady,mlb_api
664700,sa876284,Daniel Tillo,mlb_api
663708,sa875231,Gabriel Cancel,mlb_api
600921,14681,Andrés Machado,mlb_api
663741,sa915636,Evan Steele,mlb_api
672529,sa3002971,Yefri Del Rosario,mlb_api
665878,sa917460,Janser Lara,mlb_api
660271,19755,Shohei Ohtani,mlb_api
666176,20220,Jo Adell,mlb_api
656288,19867,Griffin Canning,mlb_api
612792,sa657701,Jesús Castillo,mlb_api
667755,22100,José Soriano,mlb_api
660844,21009,Leo Rivas,mlb_api
670869,22471,Livan Soto,mlb_api
666766,sa3002911,Stiward Aquino,mlb_api
641807,sa857730,Brennon Lund,mlb_api
676219,sa3004945,Jerryell Rivera,mlb_api
677575,sa3006885,Trent Deveaux,mlb_api
650656,sa837845,Luis Pena,mlb_api
676191,sa3004944,John Swanda,mlb_api
656607,sa829529,Jeren Kendall,mlb_api
655996,sa829387,Cristian Santana,mlb_api
657136,19896,Connor Wong,mlb_api
657571,19349,Caleb Ferguson,mlb_api
642021,sa857819,Errol Robinson,mlb_api
668729,sa3014784,Morgan Cooper,mlb_api
675653,sa3005121,James Marinan,mlb_api
607461,17710,Matt Beaty,mlb_api
664062,19388,Tony Gonsolin,mlb_api
660630,sa872527,Romer Cuadrado,mlb_api
670042,19354,Luke Raley,mlb_api
661541,sa915654,Donovan Casey,mlb_api
669432,22286,Trevor Rogers,mlb_api
675649,20047,Brian Miller,mlb_api
657658,16839,Braxton Lee,mlb_api
656388,19727,Joe Dunand,mlb_api
657669,sa829844,Riley Mahan,mlb_api
670950,19309,Trevor Richards,mlb_api
657141,17585,Jordan Yamamoto,mlb_api
672701,20540,José Devers,mlb_api
677577,sa3005716,Ynmanol Marinez,mlb_api
669374,20003,Keston Hiura,mlb_api
669157,sa3004968,Tristen Lutz,mlb_api
672802,sa3003340,Jean Carmona,mlb_api
671132,sa3005350,Caden Lemons,mlb_api
656508,sa829382,K.J. Harrison,mlb_api
657011,17478,Troy Stokes Jr.,mlb_api
641409,sa738901,Zack Brown,mlb_api
677578,sa3005478,Carlos Rodríguez,mlb_api
669219,sa3004969,Je'Von Ward,mlb_api
677598,sa3005485,Larry Ernesto,mlb_api
669446,sa3004961,Brendan Murphy,mlb_api
668904,20437,Royce Lewis,mlb_api
660813,20367,Brusdar Graterol,mlb_api
667670,19627,Brent Rooker,mlb_api
669416,sa3005117,Blayne Enlow,mlb_api
657510,sa829787,Andrew Bechtold,mlb_api
595928,16128,John Curtiss,mlb_api
669245,sa3004722,Jacob Pearson,mlb_api
